galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
bulge VELA28 460 5.259 1.17391304348 5 F160W 65.8889 0.5237 66.0476 0.8983 24.8333 0.3600 1.0566 3.9297 0.53191764336 1.97830471618 0.1426 8.2251 0.2953 5.6586 -78.6775 427.4707 0.0194270162115 6.810e-05
disk VELA28 460 5.259 1.17391304348 6 F160W 65.3726 0.0000 66.5084 0.0000 23.0444 0.0000 7.9553 0.0001 4.00488777988 5.03423853266e-05 1.0000 0.0 0.8783 0.0000 3.9943 0.0003 0.115050358238 1.253e-04
other VELA28 460 5.259 1.17391304348 6 F160W 91.0055 1.4612 103.3383 81.3850 27.3494 26.8403 6.252e-03 5.270e-02 0.00314740593062 0.0265304370671 0.7531 3.4621 0.1879 2.1738 -9.4473 63.2491 0 1.253e-04
bulge VELA28 460 5.259 1.17391304348 6 F160W 66.1304 63970.4297 65.9841 60612.5078 24.7874 2331.5051 0.2074 90323.1953 0.104410107167 45470.8510172 0.5115 482027.4688 0.0626 59550.7031 76.3261 1161565.1250 0 1.253e-04
disk VELA28 460 5.259 1.17391304348 7 F160W 65.6161 0.2436 65.7747 0.2129 22.9134 0.0448 6.8727 0.2276 3.45988111634 0.114579269003 1.0000 0.0 0.3506 0.0342 86.6726 0.4431 0.263043884984 3.732e-05
other VELA28 460 5.259 1.17391304348 7 F160W 34.5646 0.0000 95.7277 0.0000 27.1312 0.0000 9.921e-03 5.092e-05 0.00499446804825 2.56343426083e-05 0.8169 0.0000 0.4761 0.0000 79.4754 0.0000 0 3.732e-05
bulge VELA28 460 5.259 1.17391304348 7 F160W 65.9041 1.4837 65.6954 1.5541 24.8608 0.2586 2.6361 2.5483 1.32707561959 1.28287500528 4.6140 7.7323 0.1433 0.2251 -2.6455 10.1865 0.151072773742 3.732e-05
disk VELA28 460 5.259 1.17391304348 8 F160W 66.0786 0.5755 65.7002 0.3339 23.0666 0.0841 7.3034 0.7380 3.67670576994 0.37152680371 1.0000 0.0 0.4520 0.0595 84.3420 4.7278 0.0938163049944 2.029e-05
other VELA28 460 5.259 1.17391304348 8 F160W 31.9232 5.0518 97.0320 5.9727 26.9611 10.9209 0.0568 3.7423 0.0285944748655 1.88396308608 10.5854 345.8774 0.3917 10.0664 -54.4744 532.8829 0 2.029e-05
bulge VELA28 460 5.259 1.17391304348 8 F160W 66.1154 3.4584 66.3729 2.2169 25.0530 1.4273 0.4015 4.5290 0.202124677086 2.28000663144 16.2161 115.7633 0.1377 0.5152 16.6654 23.5857 0 2.029e-05
disk VELA28 470 5.419 1.12765957447 0 F160W 67.7691 0.6510 68.2352 0.6889 23.0434 0.0834 8.9369 0.8916 4.46785494888 0.445740634048 1.0000 0.0 0.8641 0.0802 -0.0900 22.3816 0.0948179585675 2.259e-04
bulge VELA28 470 5.419 1.12765957447 0 F160W 68.0104 0.3945 68.0059 0.4256 24.5626 0.2238 0.6696 1.6769 0.334755415611 0.838338345934 0.5781 14.7445 0.8421 2.1877 86.5276 542.9701 0.0349583920109 2.259e-04
disk VELA28 470 5.419 1.12765957447 1 F160W 67.4604 0.2814 68.0610 0.1193 23.1820 0.0775 8.6897 0.4378 4.34427140835 0.218870849693 1.0000 0.0 0.1927 0.0234 -85.8836 0.5888 0.127566923268 9.341e-05
other VELA28 470 5.419 1.12765957447 1 F160W 61.4531 352.2301 89.1418 91.3235 27.6533 29750.8535 7.869e-03 1.481e+01 0.00393397605352 7.40401389665 0.9690 13004.2627 0.0390 135.1961 53.7566 49521.9297 0 9.341e-05
bulge VELA28 470 5.419 1.12765957447 1 F160W 68.0691 3.5590 70.4041 5.4709 26.5812 1.7825 3.8218 8.3525 1.91064553074 4.17569386035 1.4292 6.4376 0.1910 1.2588 -35.4166 70.4425 0.147160049893 9.341e-05
disk VELA28 470 5.419 1.12765957447 5 F160W 67.9655 0.4907 68.1279 0.4732 23.0380 0.0857 7.9016 0.7674 3.9502738829 0.383648903733 1.0000 0.0 0.7470 0.0772 87.0179 12.2076 0.0750819087699 1.692e-04
bulge VELA28 470 5.419 1.12765957447 5 F160W 68.0547 0.7221 67.9580 0.9353 24.6484 0.3550 0.4110 3.4632 0.205472634134 1.73136940762 1.4235 40.0808 0.8202 3.9930 -74.5131 888.7141 0.0279095548338 1.692e-04
disk VELA28 470 5.419 1.12765957447 6 F160W 67.8517 nan 68.4418 nan 23.0041 nan 7.8019 nan 3.90043052129 nan 1.0000 0.0 0.9569 nan 70.8186 nan 0.14434063993 2.350e-04
bulge VELA28 470 5.419 1.12765957447 6 F160W 68.0009 nan 67.3804 nan 23.5416 nan 5.067e-03 nan 0.00253316262082 nan 4.6098 nan 0.1988 nan -78.9764 nan 0 2.350e-04
disk VELA28 470 5.419 1.12765957447 7 F160W 68.0456 0.6835 68.0585 0.2705 23.0828 0.0869 8.6624 0.9098 4.33062322608 0.454839422226 1.0000 0.0 0.3642 0.0519 84.3256 3.4339 0.075974420537 7.648e-05
bulge VELA28 470 5.419 1.12765957447 7 F160W 68.0288 9.1216 67.7783 531.9241 25.0131 356.7738 0.2400 146847.5156 0.119984019932 73413.9801614 0.3344 524721.0625 0.7699 818995.2500 -88.4755 1933686272.0000 0.0386822618392 7.648e-05
disk VELA28 470 5.419 1.12765957447 8 F160W 67.8777 0.0110 67.7714 0.0259 23.0329 0.0254 8.8042 0.1556 4.40151378453 0.0777896395893 1.0000 0.0 0.3852 0.0025 83.7095 0.0360 0.143045016203 8.060e-05
bulge VELA28 470 5.419 1.12765957447 8 F160W 68.2848 50.9755 68.2726 11075.4277 24.7530 2462.9075 7.999e-03 3.313e+02 0.00399896739765 165.627940848 3.7980 61861.6680 0.3961 23067.1680 83.5154 153956.7969 0 8.060e-05
disk VELA28 490 5.741 1.04081632653 0 F160W 71.8636 0.4911 72.1916 0.5080 22.8614 0.0674 8.8784 0.8810 4.36706121465 0.433341697841 1.0000 0.0 0.9332 0.0667 50.5955 46.7797 0.0921073754726 2.299e-04
bulge VELA28 490 5.741 1.04081632653 0 F160W 71.9384 0.4173 71.9386 0.4204 24.2880 0.2369 0.6402 1.1760 0.314898246263 0.57844476352 1.2954 11.5273 0.7966 2.0855 -45.3110 264.6542 0.0445627970024 2.299e-04
other VELA28 490 5.741 1.04081632653 1 F160W 107.0539 4.7429 67.6803 10.1452 26.2555 84.4190 7.396e-03 1.987e+00 0.00363790601275 0.977355225437 19.9595 1233.5779 0.2181 6.4132 -85.1120 429.1048 0 1.068e-04
disk VELA28 490 5.741 1.04081632653 1 F160W 72.1197 1.3531 72.1371 1.1964 23.1603 0.9665 2.9495 0.9882 1.45078471939 0.486070676284 1.0000 0.0 0.9786 0.2933 47.5804 574.3691 1.26970640894 1.068e-04
bulge VELA28 490 5.741 1.04081632653 1 F160W 72.1197 1.4291 72.1371 1.3129 23.1603 0.9499 2.9497 1.2670 1.45088309435 0.623205370221 2.5006 2.7812 0.9998 0.4444 -89.9176 48081.7383 1.26970640894 1.068e-04
disk VELA28 490 5.741 1.04081632653 5 F160W 71.8782 0.6604 72.0955 0.4856 22.8073 0.0761 9.1926 0.7724 4.52160827647 0.379924094679 1.0000 0.0 0.6877 0.0632 85.5083 7.8556 0.0780667438769 1.513e-04
bulge VELA28 490 5.741 1.04081632653 5 F160W 71.9989 0.3648 72.0361 0.3300 24.3390 0.2114 0.7724 2.3034 0.379924094679 1.13298441181 0.5616 16.7975 0.3970 2.4625 -45.2832 97.3109 0.0492822686517 1.513e-04
disk VELA28 490 5.741 1.04081632653 6 F160W 72.0837 0.5215 72.4363 0.5432 22.8242 0.0758 9.1725 0.8750 4.51172159301 0.430390449047 1.0000 0.0 0.9304 0.0754 48.4632 41.8984 0.0851439820251 2.262e-04
other VELA28 490 5.741 1.04081632653 6 F160W 133.6667 1.3536 7.4925 1.4819 26.6220 0.3961 3.0705 1.9637 1.51030157006 0.965894542622 1.9745 4.8513 0.0525 0.7537 -21.1133 19.2907 0.422745071035 2.262e-04
bulge VELA28 490 5.741 1.04081632653 6 F160W 72.0675 0.3519 71.8803 0.3663 24.2773 0.1930 0.7050 1.0266 0.346771733233 0.504958668562 0.9084 8.8034 0.9533 1.7403 79.5814 1231.8894 0.00823415335521 2.262e-04
disk VELA28 490 5.741 1.04081632653 7 F160W 72.3138 0.4658 71.9790 0.3130 22.8413 0.0764 9.8056 0.8282 4.82312752821 0.407370708458 1.0000 0.0 0.3496 0.0415 -88.3871 2.6856 0.051420967252 6.841e-05
bulge VELA28 490 5.741 1.04081632653 7 F160W 71.9052 0.4225 72.0328 0.6075 24.4935 0.3377 0.4979 2.1534 0.244904462378 1.05920319198 1.3382 23.5972 0.8594 3.2786 65.5260 736.4243 0.00851193165347 6.841e-05
disk VELA28 490 5.741 1.04081632653 8 F160W 72.0977 0.6275 72.0449 0.3159 22.8326 0.0764 9.3465 0.8039 4.59730780803 0.395418150845 1.0000 0.0 0.4307 0.0471 89.7024 2.9560 0.0595585754268 7.813e-05
bulge VELA28 490 5.741 1.04081632653 8 F160W 72.0170 0.4331 71.9334 0.5833 24.4778 0.3044 0.5674 2.5641 0.279089760902 1.26121617189 0.8018 22.8264 0.8307 3.2149 42.7773 482.8712 0.0508127098471 7.813e-05
disk VELA28 500 5.903 1.0 0 F160W 74.8416 0.9114 73.9087 0.8976 23.2866 1.1091 10.2997 1.7124 5.01933449362 0.834500848266 1.0000 0.0 0.8804 0.1034 -84.4088 67.2782 0.163025715624 2.953e-04
other VELA28 500 5.903 1.0 0 F160W -0.1632 47.5209 63.6917 19.2684 26.8520 142.3554 0.0107 6.5790 0.0052144119811 3.20613237605 19.6696 3244.3296 0.5587 31.6498 -84.4942 2550.1641 0 2.953e-04
bulge VELA28 500 5.903 1.0 0 F160W 74.4712 0.2675 74.6084 0.2368 23.2837 1.1115 2.4318 3.1427 1.18508477156 1.53152640495 2.4151 4.1132 0.7582 0.2522 64.6941 41.7389 0.124230274951 2.953e-04
disk VELA28 500 5.903 1.0 1 F160W 74.2254 0.5455 74.3681 0.2653 22.9803 0.0826 9.4729 0.6467 4.61641151923 0.315155161512 1.0000 0.0 0.2251 0.0394 88.6245 1.8050 0.0661911273774 1.320e-04
other VELA28 500 5.903 1.0 1 F160W 87.0291 0.9413 58.7891 1.4945 26.0693 0.4014 6.9486 4.9602 3.38624888709 2.41724544941 2.2101 3.2828 0.2288 0.2198 32.7980 16.5909 0.727888577927 1.320e-04
bulge VELA28 500 5.903 1.0 1 F160W 74.5645 0.6461 74.9155 1.1858 25.2932 0.4665 1.1121 4.6203 0.541957716279 2.25160258657 0.0747 13.0291 0.5415 2.9919 -24.5033 377.8544 0.032110547452 1.320e-04
disk VELA28 500 5.903 1.0 5 F160W 74.3857 0.2078 74.5336 0.2754 22.8862 0.5239 9.3023 1.0522 4.53327332447 0.512766755749 1.0000 0.0 0.7309 0.1013 -83.8296 7.8429 0.0690399565628 2.133e-04
other VELA28 500 5.903 1.0 5 F160W 5.3603 0.0000 64.5109 0.0005 26.8783 0.0017 0.3046 0.0052 0.148440176584 0.00253410675717 0.3021 0.0021 0.0319 0.0049 -83.9604 0.0003 0 2.133e-04
bulge VELA28 500 5.903 1.0 5 F160W 74.5343 0.4253 74.5527 0.3442 23.9124 1.2778 0.9983 1.5291 0.486499764555 0.745173585075 3.2168 15.2808 0.8678 0.3707 47.8678 232.4976 0.0304253444193 2.133e-04
disk VELA28 500 5.903 1.0 6 F160W 74.3334 0.6374 74.4618 0.6198 22.8255 0.0848 8.8487 0.8609 4.31222124273 0.419540866779 1.0000 0.0 0.9577 0.0789 -79.8309 69.6171 0.082294148311 2.575e-04
other VELA28 500 5.903 1.0 6 F160W 133.1091 4.7064 34.5170 1.6182 26.5824 0.7953 1.1619 2.5558 0.566226661761 1.24551347115 8.0793 42.2678 0.0500 0.4375 -59.3071 19.7359 0 2.575e-04
bulge VELA28 500 5.903 1.0 6 F160W 74.5843 0.3508 74.4978 0.3521 24.0911 0.2733 0.7379 0.6444 0.359599495407 0.3140343066 1.4370 7.3600 0.9794 1.4264 -21.9566 2086.4919 0.0215352372285 2.575e-04
other VELA28 500 5.903 1.0 7 F160W 6.8734 55.6219 62.4360 2.2307 15.9916 1503.0972 4.904e-03 3.538e-01 0.0023898576033 0.172416725132 0.1869 19.9588 0.3977 20.8143 78.3946 3695.2104 0 1.484e-04
disk VELA28 500 5.903 1.0 7 F160W 74.4118 0.5392 74.5919 0.2694 22.8124 0.1122 8.7942 0.6635 4.2856618546 0.323342275651 1.0000 0.0 0.3904 0.0460 -87.5917 3.2229 0.0593920429636 1.484e-04
bulge VELA28 500 5.903 1.0 7 F160W 74.5870 0.9373 74.3419 1.1471 24.7240 0.6716 0.4603 2.4422 0.224317180832 1.19015298507 1.7873 35.0999 0.8291 3.8561 -77.1297 831.4009 0 1.484e-04
other VELA28 500 5.903 1.0 8 F160W -59.0942 219.7272 120.9936 57.6254 16.6102 983.6465 1.876e-04 7.470e-01 9.14227745472e-05 0.364034182232 13.7184 2968.4963 0.0320 593.8922 -74.2267 34705.0391 0 1.428e-04
disk VELA28 500 5.903 1.0 8 F160W 74.4150 0.5448 74.7159 0.3099 22.8141 0.0759 8.9529 0.6421 4.36300084352 0.312913451689 1.0000 0.0 0.4110 0.0465 -85.9685 3.3866 0.0681775863388 1.428e-04
bulge VELA28 500 5.903 1.0 8 F160W 74.5533 0.9236 74.3599 0.7455 24.5886 0.3871 0.7056 1.7938 0.343858793819 0.87416936558 1.3918 14.6507 0.5190 2.0800 -1.5622 187.6098 0 1.428e-04
disk VELA28 510 6.066 0.960784313725 0 F160W 77.1538 0.0889 76.3760 0.1168 22.6958 0.0435 10.0833 0.6756 4.86469673214 0.325943799374 1.0000 0.0 0.9299 0.0325 -53.3362 1.7357 0.0872388848529 3.122e-04
other VELA28 510 6.066 0.960784313725 0 F160W 67.6313 0.0010 -40.4029 0.0000 26.8888 0.0004 4.502e-03 1.603e-01 0.00217199376078 0.0773368724685 3.4063 0.0002 0.1153 0.0024 8.2747 0.0001 0 3.122e-04
bulge VELA28 510 6.066 0.960784313725 0 F160W 76.4858 0.3558 76.6336 0.3678 23.9956 0.1574 1.2566 0.5513 0.606247747623 0.265975157778 0.7125 2.9582 0.8612 0.5138 4.3292 179.2383 0.0168810130413 3.122e-04
disk VELA28 510 6.066 0.960784313725 1 F160W 76.0270 0.5991 76.6203 0.2735 22.9033 0.1389 9.3643 0.8387 4.51781456554 0.404631534244 1.0000 0.0 0.2500 0.0400 86.4601 2.2587 0.0560007394788 1.499e-04
bulge VELA28 510 6.066 0.960784313725 1 F160W 76.8909 1.9616 76.4650 2.0386 24.5809 0.9687 1.4754 4.0400 0.711807995259 1.94910146458 14.0737 97.5245 0.9708 1.2419 20.6125 1555.3259 0.0242475503327 1.499e-04
disk VELA28 510 6.066 0.960784313725 5 F160W 77.0099 0.5340 76.4124 0.4091 22.7026 0.0724 9.1366 0.8210 4.40796050528 0.396092154065 1.0000 0.0 0.6498 0.0585 -84.4208 5.5378 0.0648273824069 2.524e-04
other VELA28 510 6.066 0.960784313725 5 F160W 56.4460 1.2612 56.1655 1.2114 26.2970 0.3336 2.5499 1.4336 1.23020144172 0.691641549413 0.9196 2.2196 0.8991 0.6166 -83.1022 281.2463 0.354448223565 2.524e-04
bulge VELA28 510 6.066 0.960784313725 5 F160W 76.5044 0.3877 76.6451 0.4032 24.2485 0.2351 0.9621 1.8528 0.464165970068 0.893884948906 0.2293 5.3458 0.9676 1.6090 -16.0920 1476.1512 0.0193611318504 2.524e-04
disk VELA28 510 6.066 0.960784313725 6 F160W 76.5666 0.6456 76.7859 0.5655 22.7251 0.0721 9.4595 0.8819 4.56374388719 0.425473411291 1.0000 0.0 0.8539 0.0685 74.9360 18.0815 0.0836094593874 3.033e-04
bulge VELA28 510 6.066 0.960784313725 6 F160W 76.3692 0.3156 76.3822 0.2986 24.0619 0.1702 1.1167 0.7741 0.538752872649 0.373465208845 0.5281 3.8610 0.9404 0.9540 -72.8902 508.4127 0.0255068505139 3.033e-04
disk VELA28 510 6.066 0.960784313725 7 F160W 77.1789 0.6528 76.2743 0.2745 22.7484 0.0735 9.7787 0.8037 4.71774220092 0.387745754229 1.0000 0.0 0.3616 0.0413 -85.1343 2.8026 0.0517117896998 1.783e-04
bulge VELA28 510 6.066 0.960784313725 7 F160W 76.3590 0.4244 76.6143 0.5309 24.3774 0.3054 0.8947 1.3529 0.431648782268 0.652707765207 0.5869 8.4310 0.8119 1.6412 -79.9879 291.6088 0.00703148336379 1.783e-04
disk VELA28 510 6.066 0.960784313725 8 F160W 76.9924 0.2727 76.3355 0.2274 22.7283 0.0626 9.4396 0.4198 4.55414311512 0.202532870008 1.0000 0.0 0.4042 0.0115 -87.3586 0.8094 0.0655798418049 2.006e-04
other VELA28 510 6.066 0.960784313725 8 F160W 57.5451 2591.8928 61.6505 209410.0781 26.8442 10693.4297 8.211e-03 3.117e+01 0.00396140399151 15.0379932305 0.9572 5610.1973 0.3993 24.3676 10.4254 668038.5000 0 2.006e-04
bulge VELA28 510 6.066 0.960784313725 8 F160W 76.4362 0.4121 76.6268 0.5804 24.4067 0.3051 0.6638 1.2714 0.320250879255 0.613388020315 0.9984 12.3311 0.9594 2.3474 59.5618 1739.1171 0.0214704980351 2.006e-04
disk VELA28MRP 245474 2.107 3.08163265306 0 F160W 61.4302 3.7143 37.3013 3.2791 26.5788 0.6085 5.0258 3.7735 2.34980913085 1.76429717762 1.0000 0.0 0.0198 0.0190 -47.5918 1.2719 0.460800984135 -1.780e-04
bulge VELA28MRP 245474 2.107 3.08163265306 0 F160W 65.2008 56.3448 21.7417 24.6201 29.1091 580.2402 0.0110 18.1263 0.0051430419912 8.47493836774 12.9133 6210.9341 0.3060 84.3151 -10.4152 4803.9619 0 -1.780e-04
disk VELA28MRP 267890 2.407 2.73134328358 1 F160W 39.6444 514704.1562 39.0974 15477.4648 26.7646 11639.3477 8.410e-03 2.041e+01 0.00406640107807 9.86863805034 1.0000 0.0 0.3073 775.5741 84.9271 550484.8750 0 -1.003e-04
bulge VELA28MRP 267890 2.407 2.73134328358 1 F160W 32.8196 9.6871 37.1029 13.9430 26.9148 233.4424 3.420e-03 2.576e+00 0.0016536375371 1.24554687005 17.9077 3081.9346 0.4886 33.8477 60.2432 1882.1160 0 -1.003e-04
disk VELA28MRP 267890 2.407 2.73134328358 5 F160W 39.4658 0.7547 38.3438 1.3692 26.2807 0.3084 4.7705 1.9740 2.30663095635 0.954467981939 1.0000 0.0 0.3359 0.2339 29.9282 17.7042 0.707194089915 -8.504e-05
bulge VELA28MRP 267890 2.407 2.73134328358 5 F160W 33.4812 2.1978 35.2069 2.1725 28.4243 1.0092 0.5838 8.4602 0.282278828701 4.0906737694 0.4702 104.6904 0.9335 18.6813 -55.8043 6685.7808 0.409918888818 -8.504e-05
disk VELA28MRP 267890 2.407 2.73134328358 7 F160W 37.5829 2.1332 39.2391 5.2879 27.1935 11.1630 2.5999 5.5224 1.25710299202 2.67018945464 1.0000 0.0 0.4881 3.9332 7.0716 139.2647 0.541788746348 -9.307e-05
bulge VELA28MRP 267890 2.407 2.73134328358 7 F160W 37.3982 2.8988 39.4404 5.1237 27.1526 10.7282 2.8941 4.7171 1.39935450179 2.28081100183 0.0654 11.6953 0.9995 1.9202 21.1997 177491.4375 0.453334147873 -9.307e-05
disk VELA28MRP 267890 2.407 2.73134328358 8 F160W 35.7917 nan 35.7349 nan 26.5665 nan 4.3464 nan 2.10157023136 nan 1.0000 0.0 0.3678 nan 12.5188 nan 0.837605338835 -3.317e-05
bulge VELA28MRP 267890 2.407 2.73134328358 8 F160W 40.9235 nan 42.1614 nan 28.0121 nan 1.000e-02 nan 0.00483519747689 nan 0.1769 nan 0.7310 nan 7.0000 nan 0 -3.317e-05
disk VELA28MRP 271117 2.447 2.69003690037 0 F160W 35.0581 4.7834 39.3741 1.0220 26.4271 0.5904 7.5212 3.2982 3.65042714665 1.6007869509 1.0000 0.0 0.0611 0.2229 -84.0661 9.4757 0.620827558886 -4.648e-05
bulge VELA28MRP 271117 2.447 2.69003690037 0 F160W 41.8964 1.4128 39.5529 1.6511 26.0147 0.3855 6.0315 2.1446 2.92739873092 1.04088523889 0.8462 1.0891 0.5987 0.2561 18.9443 32.3473 0.50668528753 -4.648e-05
disk VELA28MRP 271117 2.447 2.69003690037 1 F160W 40.8803 1.2282 40.1030 0.7818 25.8445 0.2363 4.2223 1.7498 2.04930044957 0.849268390843 1.0000 0.0 0.3845 0.2927 66.2448 21.3823 0.349682465019 -2.761e-05
bulge VELA28MRP 271117 2.447 2.69003690037 1 F160W -61.4545 2177469696.0000 -67.8455 2177377024.0000 27.9222 2815617280.0000 1.000e-02 4.773e+07 0.00485351692104 23165836.2641 8.0707 6210420736.0000 0.0334 27717590.0000 -31.1925 730639168.0000 0 -2.761e-05
disk VELA28MRP 271117 2.447 2.69003690037 5 F160W 40.5931 2.5493 40.2286 0.6421 26.2516 0.4382 6.4034 1.9144 3.10790102522 0.929157279363 1.0000 0.0 0.0523 0.0894 85.1304 5.3355 0.51594313964 -3.509e-05
bulge VELA28MRP 271117 2.447 2.69003690037 5 F160W 42.6456 2.8070 34.6370 3.1984 26.4672 0.5573 7.4201 2.1799 3.60135809058 1.05801815362 0.0681 0.8163 0.7050 0.3265 73.2023 74.4812 0.917200614208 -3.509e-05
disk VELA28MRP 271117 2.447 2.69003690037 6 F160W 40.6728 0.9857 40.6676 1.6541 26.1223 0.3423 6.3909 2.3427 3.10183412906 1.13703340909 1.0000 0.0 0.2130 0.2015 30.6622 10.8747 0.768059185519 -1.060e-05
bulge VELA28MRP 271117 2.447 2.69003690037 6 F160W 34.5596 14.6299 36.2827 7.5777 26.6637 116.0943 8.891e-03 3.478e+00 0.00431526189449 1.68805318514 15.9415 1771.1088 0.4414 18.7858 -6.8428 1251.4037 0 -1.060e-05
disk VELA28MRP 271117 2.447 2.69003690037 7 F160W 39.5249 1.0308 40.3664 0.6803 26.2237 0.3160 2.6409 1.5986 1.28176528368 0.775883214997 1.0000 0.0 0.3348 0.5861 67.1539 31.9356 0.294164907466 -1.956e-04
bulge VELA28MRP 271117 2.447 2.69003690037 7 F160W 49.5630 5.4561 37.1959 2.9296 24.1484 16.5295 198.4711 4045.5598 96.3282842187 1963.51929444 4.3328 26.3271 0.4147 0.2797 -50.0134 24.9596 4.94199315362 -1.956e-04
disk VELA28MRP 271117 2.447 2.69003690037 8 F160W 40.6695 1.5965 40.0053 0.8852 26.0598 1.3325 4.2542 1.5317 2.06478316855 0.743413186795 1.0000 0.0 0.2311 0.3747 83.8435 17.0933 0.397800965537 -2.747e-05
bulge VELA28MRP 271117 2.447 2.69003690037 8 F160W 40.4069 11.2464 39.2521 12.6629 27.2545 47.7182 10.0386 1793.6145 4.87225149635 870.533832557 19.9336 1742.6980 0.8094 4.0643 -66.8083 1026.8879 1.14929932109 -2.747e-05
disk VELA28MRP 273612 2.487 2.6496350365 0 F160W 41.2351 0.0166 37.6961 0.2810 25.8743 0.0374 7.5229 0.3575 3.6646087876 0.17414795379 1.0000 0.0 0.3013 0.0100 4.1437 0.7257 0.619231781624 -6.017e-05
bulge VELA28MRP 273612 2.487 2.6496350365 0 F160W 44.4234 1306.8649 49.9437 49104.2812 27.5667 13329.2617 0.0183 817.2476 0.00891442672547 398.103488894 2.1010 63899.3203 0.3993 9693.5674 76.8026 314535.8750 0 -6.017e-05
disk VELA28MRP 273612 2.487 2.6496350365 1 F160W 39.6716 0.0005 41.6583 0.0007 26.9830 0.0034 1.2875 0.0062 0.627176197216 0.0030201882895 1.0000 0.0 0.0500 0.0007 -9.9525 0.1135 0 -6.827e-06
bulge VELA28MRP 273612 2.487 2.6496350365 1 F160W 36.9958 164493.6875 42.7393 168743.8281 26.8602 2450.6272 1.000e-02 1.688e+03 0.00487127143468 822.270618175 0.4693 30927.6660 0.9911 1774660.6250 -71.3418 73915392000.0000 0 -6.827e-06
disk VELA28MRP 273612 2.487 2.6496350365 5 F160W 42.3541 3.1540 40.9673 2.6054 26.4758 0.8766 5.5291 3.5883 2.69337468895 1.74795832891 1.0000 0.0 0.4988 0.3584 -76.5173 47.8864 0.896407400559 -4.906e-05
bulge VELA28MRP 273612 2.487 2.6496350365 5 F160W 39.7776 1.2787 36.4723 1.1741 26.8839 1.1696 2.6928 2.2670 1.31173597193 1.10431723424 0.7026 3.5932 0.3539 0.8595 77.0152 63.8925 0.350321066589 -4.906e-05
disk VELA28MRP 273612 2.487 2.6496350365 6 F160W 37.8299 3.3276 41.8032 2.2565 26.2636 0.5365 6.9372 4.2796 3.37929841967 2.08470932319 1.0000 0.0 0.7063 0.4375 -82.5705 73.7612 0.981606267479 -4.615e-05
bulge VELA28MRP 273612 2.487 2.6496350365 6 F160W 43.5355 4.8437 40.3113 0.7402 26.1571 1.1469 6.6426 6.2064 3.2357907632 3.02330590322 0.6823 1.4923 0.0149 0.0416 -81.5465 1.2081 0.192473041609 -4.615e-05
disk VELA28MRP 273612 2.487 2.6496350365 8 F160W 43.2893 1.3723 41.5014 1.7493 26.2460 0.3995 5.7821 2.1490 2.81661785625 1.04683623131 1.0000 0.0 0.3749 0.2629 -22.8108 24.1528 0.780273135345 -7.057e-05
bulge VELA28MRP 273612 2.487 2.6496350365 8 F160W 39.0431 7.0598 41.5803 5.1822 26.8084 6.6305 17.1648 539.0690 8.36143999221 262.595142102 19.3035 291.2204 0.0272 0.1213 -47.7296 9.4445 0.824446543019 -7.057e-05
disk VELA28MRP 276386 2.514 2.6231884058 0 F160W 40.1805 268901.3750 41.6234 19686.8574 26.7996 4027.6077 0.0151 349.2487 0.0073730221393 170.531019684 1.0000 0.0 0.2852 1964.5312 -48.4482 534199.4375 0 -1.611e-04
bulge VELA28MRP 276386 2.514 2.6231884058 0 F160W 40.7753 19958.6895 41.5061 4922.5000 26.8003 1619.1896 0.0144 135.4407 0.00703122641099 66.1329324279 2.5849 13178.9668 0.9446 22510.7852 -27.7371 29630074.0000 0 -1.611e-04
disk VELA28MRP 276386 2.514 2.6231884058 1 F160W 44.1123 1.9224 43.2736 1.4552 25.9524 0.3205 10.3574 3.2039 5.05730725202 1.56439904848 1.0000 0.0 0.2308 0.1439 -53.1145 9.3370 1.02829358071 -2.006e-04
bulge VELA28MRP 276386 2.514 2.6231884058 1 F160W 38.4135 41.3719 36.9368 29.5271 27.0957 8.2074 13.2247 140.8337 6.45735138315 68.7662243748 0.0680 1.5953 0.0103 0.1374 56.0956 16.5482 1.95297214643 -2.006e-04
disk VELA28MRP 276386 2.514 2.6231884058 5 F160W 41.6063 0.0000 41.9211 0.0000 25.9627 0.0000 9.2978 0.0000 4.53992617528 0.0 1.0000 0.0 0.2209 0.0000 14.7031 0.0000 1.20212345652 -1.879e-04
bulge VELA28MRP 276386 2.514 2.6231884058 5 F160W 8.9845 298485.9688 -17.6532 178042.8125 24.6076 256231.5156 1.000e-02 2.257e+03 0.00488279611874 1102.047084 1.2303 539886.3750 0.1734 3196.7749 1.4995 4519575.0000 0 -1.879e-04
disk VELA28MRP 276386 2.514 2.6231884058 6 F160W 37.9859 2.7721 42.0112 1.1787 26.4289 0.4060 8.0737 3.8081 3.94222310239 1.85941758998 1.0000 0.0 0.2356 0.2283 -76.4896 14.5424 0.905744334652 -1.562e-04
bulge VELA28MRP 276386 2.514 2.6231884058 6 F160W 33.7725 2.7111 45.4863 1.7984 26.8360 0.5382 12.4725 4.8558 6.0900674591 2.37098813934 0.0594 0.4352 0.3043 0.1657 53.5884 11.8717 1.60942398938 -1.562e-04
