galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
central VELA02 330 3.268 2.0303030303 0 F160W 23.1110 0.4634 26.4855 0.6755 24.3822 0.1376 5.9630 0.8218 3.04375021883 0.419479109481 0.2816 0.1744 0.5477 0.0900 15.0777 9.8745 0.332697993513 9.169e-04
central VELA02 330 3.268 2.0303030303 1 F160W 21.9083 0.6410 23.4715 0.4672 24.5749 0.1184 3.8358 0.8086 1.95794349981 0.412741309231 0.7031 0.3740 0.5613 0.1438 -89.3653 15.5382 0.228007152264 9.120e-04
central VELA02 330 3.268 2.0303030303 5 F160W 24.2961 0.4301 25.8861 0.4997 24.3200 0.1326 5.0790 0.7380 2.59252177787 0.376704286684 0.7573 0.2909 0.5899 0.1040 -27.5361 11.3234 0.271495794111 7.045e-04
central VELA02 330 3.268 2.0303030303 6 F160W 22.4617 0.5634 23.6496 0.4157 24.4834 0.1396 4.8088 0.8241 2.45460104852 0.42065312013 0.4936 0.3062 0.5473 0.1099 -54.5761 12.3828 0.201171249324 5.433e-04
central VELA02 330 3.268 2.0303030303 7 F160W 27.1801 0.6581 23.8627 0.4503 24.2661 0.1317 6.7084 0.7970 3.42423175717 0.406820212042 0.5416 0.2370 0.4679 0.0817 -78.4241 6.9250 0.321025784196 5.160e-04
central VELA02 330 3.268 2.0303030303 8 F160W 27.6644 0.6933 24.6979 0.4364 24.3097 0.1347 7.1046 0.8426 3.62646785254 0.430096249268 0.4129 0.1950 0.4077 0.0786 -76.9294 5.7990 0.323075227374 6.619e-04
central VELA02 340 3.413 1.94117647059 0 F160W 24.0265 0.3626 23.5987 0.4021 24.2128 0.1241 2.8619 0.6260 1.46744878205 0.320983590469 0.9822 0.5047 0.7915 0.1719 25.2811 35.4886 0.0708397767721 5.433e-04
central VELA02 340 3.413 1.94117647059 1 F160W 24.2201 0.4980 23.6902 0.4278 24.4105 0.1346 3.0523 0.6600 1.56507701788 0.338417204009 1.2026 0.7046 0.6506 0.1884 -81.7248 20.4431 0.0920012616645 3.773e-04
central VELA02 340 3.413 1.94117647059 5 F160W 23.6333 0.4109 23.6709 0.4293 24.2658 0.1261 2.6797 0.5864 1.37402512361 0.300678558229 0.9723 0.5532 0.8812 0.1841 12.8548 70.0223 0.0805349745386 4.534e-04
central VELA02 340 3.413 1.94117647059 6 F160W 24.2111 0.4675 24.0083 0.3650 24.2857 0.1246 2.9628 0.6473 1.519185594 0.331905236599 0.5866 0.5482 0.5438 0.1878 -87.9830 16.8091 0.111862563209 4.935e-04
