galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
other VELA04MRP 439391 4.931 1.2758772938 0 F160W 497.8036 415.8529 23.1647 20.1933 2.4142301748 0.6424 0.8048 -21.5011 0.000e+00
central VELA04MRP 439391 4.931 1.2758772938 1 F160W 300.6089 300.4766 18.2049 18.6408 2.2286194848 2.0311 0.5951 88.0568 0.000e+00
other VELA04MRP 439391 4.931 1.2758772938 1 F160W 87.1151 504.5689 23.0468 29.0656 3.4749668736 0.7236 0.5094 18.7211 0.000e+00
central VELA04MRP 439391 4.931 1.2758772938 5 F160W 300.4217 299.9604 18.1933 20.6847 2.4729799932 1.9126 0.6141 -81.1779 0.000e+00
other VELA04MRP 439391 4.931 1.2758772938 5 F160W 529.1121 489.7315 23.1035 30.4173 3.6365707188 0.7879 0.4616 -29.5519 0.000e+00
central VELA04MRP 439391 4.931 1.2758772938 6 F160W 300.5565 300.2328 18.1365 19.5379 2.3358731724 2.1222 0.6161 -86.8230 0.000e+00
other VELA04MRP 439391 4.931 1.2758772938 6 F160W 363.8170 559.2497 23.0798 32.8773 3.9306784788 0.8567 0.5037 2.3381 0.000e+00
central VELA04MRP 439391 4.931 1.2758772938 7 F160W 300.4080 300.2409 18.2124 20.3510 2.433084156 2.0561 0.6019 -86.9064 0.000e+00
other VELA04MRP 439391 4.931 1.2758772938 7 F160W 509.4993 460.3094 23.0396 32.0005 3.825851778 0.8936 0.4730 -36.4559 0.000e+00
central VELA04MRP 439391 4.931 1.2758772938 8 F160W 300.2526 300.1505 18.2220 19.8851 2.3773830156 1.9604 0.6087 -85.8512 0.000e+00
other VELA04MRP 439391 4.931 1.2758772938 8 F160W 515.2562 462.6313 23.0770 30.3050 3.62314458 0.8451 0.4975 -34.7523 0.000e+00
central VELA04MRP 441418 4.963 1.26542642122 0 F160W 300.6620 300.5722 18.0762 16.6732 1.9933810992 2.4235 0.9375 29.9732 0.000e+00
other VELA04MRP 441418 4.963 1.26542642122 1 F160W 142.7144 426.8815 22.5833 37.6750 4.5042723 0.8414 0.5336 28.8245 0.000e+00
central VELA04MRP 441418 4.963 1.26542642122 1 F160W 299.8806 300.3638 18.2801 20.8607 2.4940218492 1.9414 0.5907 84.5556 0.000e+00
central VELA04MRP 441418 4.963 1.26542642122 5 F160W 300.7814 300.0332 18.1352 18.2642 2.1835946952 2.2003 0.6778 -79.8985 0.000e+00
central VELA04MRP 441418 4.963 1.26542642122 6 F160W 300.6981 300.2953 18.1400 18.2574 2.1827817144 2.2999 0.6305 -86.1451 0.000e+00
central VELA04MRP 441418 4.963 1.26542642122 7 F160W 300.6004 300.2625 18.1740 18.9989 2.2714324884 2.1156 0.6221 -83.7763 0.000e+00
central VELA04MRP 441418 4.963 1.26542642122 8 F160W 300.5914 300.1657 18.1743 18.7773 2.2449388788 2.0913 0.6270 -81.4409 0.000e+00
central VELA04MRP 444308 5.009 1.25069096213 0 F160W 300.6237 300.7801 18.0513 16.4358 1.9649985048 2.2975 0.9630 -57.9182 0.000e+00
central VELA04MRP 444308 5.009 1.25069096213 1 F160W 299.6743 301.2278 18.1645 20.0171 2.3931644076 2.1174 0.5692 82.5778 0.000e+00
central VELA04MRP 444308 5.009 1.25069096213 5 F160W 300.7950 300.5406 18.1146 17.7175 2.11823343 2.1812 0.6415 -80.0985 0.000e+00
central VELA04MRP 444308 5.009 1.25069096213 6 F160W 300.4372 300.6324 18.1610 18.9314 2.2633624584 2.2487 0.6470 -84.4407 0.000e+00
central VELA04MRP 444308 5.009 1.25069096213 7 F160W 301.0050 300.4447 18.1339 19.1689 2.2917570084 2.2135 0.5894 -84.1111 0.000e+00
central VELA04MRP 444308 5.009 1.25069096213 8 F160W 300.9529 300.4623 18.1284 18.7530 2.242033668 2.1678 0.6046 -86.4696 0.000e+00
central VELA04MRP 447182 5.055 1.23622596616 0 F160W 300.4500 300.0786 18.1233 17.4680 2.088404208 2.3218 0.9223 -88.7743 0.000e+00
central VELA04MRP 447182 5.055 1.23622596616 1 F160W 300.4534 300.5239 18.2515 20.1745 2.411982522 2.0416 0.5572 82.9988 0.000e+00
central VELA04MRP 447182 5.055 1.23622596616 5 F160W 300.0918 300.2608 18.1907 19.6519 2.3495025564 2.1147 0.6508 -80.3523 0.000e+00
central VELA04MRP 447182 5.055 1.23622596616 6 F160W 300.5302 300.0288 18.1913 19.5479 2.3370687324 2.1708 0.6143 -82.1487 0.000e+00
central VELA04MRP 447182 5.055 1.23622596616 7 F160W 299.8990 300.5923 18.1992 19.5067 2.3321430252 2.0098 0.6426 -89.2406 0.000e+00
central VELA04MRP 447182 5.055 1.23622596616 8 F160W 299.9575 300.5513 18.1791 20.4055 2.439599958 2.1110 0.6181 -86.2585 0.000e+00
central VELA04MRP 448933 5.083 1.22750388143 0 F160W 300.6532 300.7563 18.0931 17.6205 2.106636498 2.3502 0.9457 -80.4627 0.000e+00
other VELA04MRP 448933 5.083 1.22750388143 0 F160W 127.3712 171.9219 23.3976 35.3150 4.22212014 0.3683 0.5083 37.4855 0.000e+00
central VELA04MRP 448933 5.083 1.22750388143 1 F160W 300.8334 300.0618 18.2535 21.6560 2.589104736 1.8919 0.5366 85.2894 0.000e+00
central VELA04MRP 448933 5.083 1.22750388143 5 F160W 300.7853 300.3477 18.1359 18.8412 2.2525785072 2.2833 0.6441 -79.3655 0.000e+00
central VELA04MRP 448933 5.083 1.22750388143 6 F160W 299.8889 299.9850 18.1865 20.5333 2.4548792148 1.9987 0.6091 -82.9634 0.000e+00
central VELA04MRP 448933 5.083 1.22750388143 7 F160W 300.9460 300.1771 18.1657 20.1009 2.4031832004 2.1737 0.5980 -85.7406 0.000e+00
central VELA04MRP 448933 5.083 1.22750388143 8 F160W 300.9366 300.2129 18.1715 19.4640 2.327037984 2.1460 0.6160 -85.3573 0.000e+00
other VELA04MRP 451733 5.127 1.213697029 0 F160W 42.1277 116.0832 23.6797 35.3237 4.2231602772 0.4856 0.8131 -2.3650 0.000e+00
central VELA04MRP 451733 5.127 1.213697029 0 F160W 301.1892 300.6653 18.1131 16.9997 2.0324161332 2.3410 0.9491 -24.6496 0.000e+00
central VELA04MRP 451733 5.127 1.213697029 1 F160W 299.4683 300.6318 18.2466 21.3646 2.5542661176 1.9498 0.5808 83.2419 0.000e+00
central VELA04MRP 451733 5.127 1.213697029 5 F160W 301.3044 300.5935 18.1344 19.8600 2.37438216 2.2795 0.6231 -81.7362 0.000e+00
central VELA04MRP 451733 5.127 1.213697029 6 F160W 300.9142 300.8148 18.2127 19.0519 2.2777689564 2.1457 0.6298 -77.6910 0.000e+00
central VELA04MRP 451733 5.127 1.213697029 7 F160W 301.3881 300.3853 18.2051 20.8733 2.4955282548 2.0624 0.5774 -86.9588 0.000e+00
central VELA04MRP 451733 5.127 1.213697029 8 F160W 301.4910 300.4146 18.1875 20.9349 2.5028929044 2.1631 0.5762 -84.6911 0.000e+00
central VELA04MRP 454663 5.174 1.19943122708 0 F160W 300.5660 300.9382 18.1586 16.4562 1.9674374472 2.4988 0.9734 -65.6492 0.000e+00
central VELA04MRP 454663 5.174 1.19943122708 1 F160W 300.9525 300.8411 18.2799 21.7810 2.604049236 1.9382 0.5576 82.2598 0.000e+00
central VELA04MRP 454663 5.174 1.19943122708 5 F160W 300.7399 300.6282 18.2015 17.9628 2.1475605168 2.4466 0.6321 -81.9704 0.000e+00
central VELA04MRP 454663 5.174 1.19943122708 6 F160W 300.2231 300.5162 18.2313 17.8600 2.13527016 2.3705 0.6032 -74.2788 0.000e+00
central VELA04MRP 454663 5.174 1.19943122708 7 F160W 301.1197 300.4352 18.1877 19.6635 2.350889406 2.3954 0.6113 -86.5485 0.000e+00
central VELA04MRP 454663 5.174 1.19943122708 8 F160W 301.0676 300.4673 18.1859 19.2882 2.3060200392 2.4183 0.6147 -86.1927 0.000e+00
central VELA04MRP 457628 5.221 1.18518097669 0 F160W 300.3312 300.4193 18.1647 16.5755 1.981700478 2.5785 0.9183 -78.9840 0.000e+00
central VELA04MRP 457628 5.221 1.18518097669 1 F160W 300.5053 300.0566 18.3201 23.1030 2.762102268 2.0150 0.5463 81.7952 0.000e+00
central VELA04MRP 457628 5.221 1.18518097669 5 F160W 300.2826 300.0852 18.2000 18.5556 2.2184333136 2.3970 0.6306 -84.8510 0.000e+00
central VELA04MRP 457628 5.221 1.18518097669 6 F160W 300.5325 300.1833 18.2368 18.6416 2.2287151296 2.2809 0.6283 -75.2436 0.000e+00
central VELA04MRP 457628 5.221 1.18518097669 7 F160W 300.3016 299.9967 18.2090 19.3303 2.3110533468 2.3524 0.6106 85.6353 0.000e+00
central VELA04MRP 457628 5.221 1.18518097669 8 F160W 300.2972 300.0114 18.2082 19.2451 2.3008671756 2.3813 0.6044 88.7585 0.000e+00
central VELA04MRP 459450 5.250 1.17651539885 0 F160W 300.1604 300.3572 18.2001 16.8324 2.0124144144 2.5491 0.9020 -78.7979 0.000e+00
central VELA04MRP 459450 5.250 1.17651539885 1 F160W 300.7998 300.4094 18.2962 21.5561 2.5771610916 2.3219 0.5359 82.7919 0.000e+00
central VELA04MRP 459450 5.250 1.17651539885 5 F160W 300.0241 300.5190 18.2182 18.7613 2.2430259828 2.5572 0.5960 -87.7281 0.000e+00
central VELA04MRP 459450 5.250 1.17651539885 6 F160W 300.3341 300.2639 18.2978 19.6847 2.3534239932 2.1583 0.6553 -73.7030 0.000e+00
central VELA04MRP 459450 5.250 1.17651539885 7 F160W 300.0832 300.4813 18.2063 19.4701 2.3277672756 2.5972 0.5965 85.0691 0.000e+00
central VELA04MRP 459450 5.250 1.17651539885 8 F160W 300.0648 300.5074 18.2045 19.1950 2.29487742 2.5898 0.5956 85.8377 0.000e+00
central VELA04MRP 461349 5.281 1.16755644859 0 F160W 300.1333 300.2736 18.1966 16.8034 2.0089472904 2.5918 0.9040 -70.4041 0.000e+00
central VELA04MRP 461349 5.281 1.16755644859 1 F160W 300.9279 300.2797 18.2868 20.4391 2.4436170396 2.3437 0.5419 82.6112 0.000e+00
central VELA04MRP 461349 5.281 1.16755644859 5 F160W 299.9785 300.2969 18.2329 17.5651 2.1000130956 2.4957 0.6302 -83.6389 0.000e+00
central VELA04MRP 461349 5.281 1.16755644859 6 F160W 300.2989 300.2720 18.2917 19.3903 2.3182267068 2.1095 0.6438 -75.6823 0.000e+00
central VELA04MRP 461349 5.281 1.16755644859 7 F160W 299.9938 300.2797 18.2173 18.4871 2.2102437276 2.6362 0.6057 87.1399 0.000e+00
central VELA04MRP 461349 5.281 1.16755644859 8 F160W 299.9615 300.3047 18.2144 18.6234 2.2265392104 2.6553 0.5990 87.5297 0.000e+00
central VELA04MRP 464185 5.326 1.15431347415 0 F160W 300.8942 300.6817 18.2092 17.5622 2.0996663832 2.5063 0.8999 -68.4766 0.000e+00
central VELA04MRP 464185 5.326 1.15431347415 1 F160W 300.1298 300.8068 18.3061 21.1360 2.526935616 2.3026 0.5640 81.9934 0.000e+00
central VELA04MRP 464185 5.326 1.15431347415 5 F160W 300.9227 300.3189 18.2352 18.2939 2.1871455084 2.4532 0.6216 -82.8791 0.000e+00
central VELA04MRP 464185 5.326 1.15431347415 6 F160W 300.5223 300.3925 18.2354 18.7272 2.2389491232 2.2593 0.6480 -73.7480 0.000e+00
central VELA04MRP 464185 5.326 1.15431347415 7 F160W 300.8747 300.1737 18.2145 19.1853 2.2937177268 2.6403 0.5744 89.1380 0.000e+00
central VELA04MRP 464185 5.326 1.15431347415 8 F160W 300.8644 300.2077 18.2098 19.2163 2.2974239628 2.6428 0.5786 87.9817 0.000e+00
central VELA04MRP 466707 5.366 1.14267195478 0 F160W 300.5188 300.7899 18.1744 17.3983 2.0800711548 2.5703 0.9477 -69.8025 0.000e+00
central VELA04MRP 466707 5.366 1.14267195478 1 F160W 301.1426 300.5220 18.2585 20.0626 2.3986042056 2.2866 0.5598 82.3483 0.000e+00
central VELA04MRP 466707 5.366 1.14267195478 5 F160W 300.6385 300.5302 18.1973 18.6788 2.2331626128 2.3687 0.6230 -82.7690 0.000e+00
central VELA04MRP 466707 5.366 1.14267195478 6 F160W 300.0590 300.2716 18.2233 18.2242 2.1788124552 2.3246 0.6374 -77.1811 0.000e+00
central VELA04MRP 466707 5.366 1.14267195478 7 F160W 300.7679 300.4542 18.2048 19.5997 2.3432617332 2.4896 0.5598 -88.1008 0.000e+00
central VELA04MRP 466707 5.366 1.14267195478 8 F160W 300.7244 300.4686 18.2068 19.3465 2.312990154 2.4617 0.5687 -87.6640 0.000e+00
central VELA04MRP 468808 5.400 1.13306940155 0 F160W 300.2651 300.3765 18.1442 17.0126 2.0339584056 2.6009 0.9398 -60.4157 0.000e+00
central VELA04MRP 468808 5.400 1.13306940155 1 F160W 300.4342 300.8788 18.2532 20.3217 2.4295811652 2.2664 0.5561 82.8123 0.000e+00
central VELA04MRP 468808 5.400 1.13306940155 5 F160W 300.1533 300.4467 18.1595 18.5448 2.2171421088 2.6113 0.6037 -82.0233 0.000e+00
central VELA04MRP 468808 5.400 1.13306940155 6 F160W 300.2579 300.0554 18.2180 20.1852 2.4132617712 2.0525 0.6502 -81.5134 0.000e+00
central VELA04MRP 468808 5.400 1.13306940155 7 F160W 300.2132 300.4747 18.1741 19.0166 2.2735486296 2.6099 0.5541 -86.1539 0.000e+00
central VELA04MRP 468808 5.400 1.13306940155 8 F160W 300.2267 300.4764 18.1616 19.1905 2.294339418 2.6951 0.5537 -86.3265 0.000e+00
central VELA04MRP 471120 5.437 1.12260146035 0 F160W 300.2545 300.7827 18.1782 16.6868 1.9950070608 2.5564 0.9252 -76.4514 0.000e+00
central VELA04MRP 471120 5.437 1.12260146035 1 F160W 300.2825 300.7460 18.2310 20.3321 2.4308245476 2.3222 0.5471 84.0396 0.000e+00
central VELA04MRP 471120 5.437 1.12260146035 5 F160W 300.3612 300.6172 18.1562 17.9561 2.1467594916 2.5254 0.6313 -80.9050 0.000e+00
central VELA04MRP 471120 5.437 1.12260146035 6 F160W 300.1406 300.4588 18.2228 18.5605 2.219019138 2.2642 0.6499 -78.6648 0.000e+00
central VELA04MRP 471120 5.437 1.12260146035 7 F160W 300.6305 300.4312 18.1822 19.3105 2.308686138 2.6145 0.5517 -85.8573 0.000e+00
central VELA04MRP 471120 5.437 1.12260146035 8 F160W 300.6152 300.4804 18.1775 19.0897 2.2822881732 2.5690 0.5510 -86.8318 0.000e+00
central VELA04MRP 474175 5.486 1.10892602942 0 F160W 300.3804 300.3589 18.2062 16.3858 1.9590207048 2.6641 0.9183 -73.4657 0.000e+00
central VELA04MRP 474175 5.486 1.10892602942 1 F160W 300.9464 300.4732 18.2436 20.3188 2.4292344528 2.3001 0.5536 85.2271 0.000e+00
central VELA04MRP 474175 5.486 1.10892602942 5 F160W 300.3333 300.2699 18.2376 17.5381 2.0967850836 2.4948 0.6277 -84.6620 0.000e+00
central VELA04MRP 474175 5.486 1.10892602942 6 F160W 300.4711 300.1399 18.2776 17.7066 2.1169302696 2.4153 0.6465 -77.8895 0.000e+00
central VELA04MRP 474175 5.486 1.10892602942 7 F160W 300.3148 300.3210 18.2190 20.1169 2.4050960964 2.5844 0.5353 -88.2923 0.000e+00
central VELA04MRP 474175 5.486 1.10892602942 8 F160W 300.3392 300.3353 18.2243 19.4584 2.3263684704 2.5207 0.5720 -87.9698 0.000e+00
central VELA04MRP 476367 5.522 1.09922181847 0 F160W 300.2375 300.2943 18.1565 16.7995 2.008481022 2.5936 0.9432 -77.7432 0.000e+00
central VELA04MRP 476367 5.522 1.09922181847 1 F160W 300.5717 300.4013 18.2187 20.9160 2.500633296 2.1038 0.5447 86.4209 0.000e+00
central VELA04MRP 476367 5.522 1.09922181847 5 F160W 300.0763 300.0844 18.1761 18.1689 2.1722010084 2.5249 0.6279 -83.5240 0.000e+00
central VELA04MRP 476367 5.522 1.09922181847 6 F160W 300.3954 299.9542 18.2304 17.8859 2.1383666604 2.2787 0.6157 -80.5079 0.000e+00
central VELA04MRP 476367 5.522 1.09922181847 7 F160W 300.1300 300.1187 18.1868 18.5166 2.2137706296 2.5320 0.5545 -85.1580 0.000e+00
central VELA04MRP 476367 5.522 1.09922181847 8 F160W 300.1465 300.1323 18.1579 19.2506 2.3015247336 2.6748 0.5514 -87.4308 0.000e+00
central VELA04MRP 478384 5.554 1.09037091542 0 F160W 300.2562 300.6239 18.1444 17.8477 2.1337996212 2.4971 0.8959 -79.9103 0.000e+00
central VELA04MRP 478384 5.554 1.09037091542 1 F160W 300.5657 300.5141 18.1844 20.9357 2.5029885492 2.1632 0.5399 84.0780 0.000e+00
central VELA04MRP 478384 5.554 1.09037091542 5 F160W 300.3691 300.5843 18.1489 18.2430 2.181060108 2.4207 0.6368 -80.6720 0.000e+00
central VELA04MRP 478384 5.554 1.09037091542 6 F160W 300.1207 300.4778 18.1878 20.4313 2.4426845028 2.1987 0.5993 -79.1097 0.000e+00
central VELA04MRP 478384 5.554 1.09037091542 7 F160W 300.5376 300.4484 18.1343 20.0880 2.401640928 2.5327 0.5763 -87.5593 0.000e+00
central VELA04MRP 478384 5.554 1.09037091542 8 F160W 300.4825 300.4788 18.1377 19.8261 2.3703292116 2.4981 0.5693 -87.3497 0.000e+00
central VELA04MRP 481613 5.606 1.07635591232 0 F160W 300.2703 300.5533 18.1723 17.1797 2.0539362132 2.6922 0.9263 -51.5922 0.000e+00
central VELA04MRP 481613 5.606 1.07635591232 1 F160W 300.6108 300.3463 18.2286 19.3575 2.31430527 2.3501 0.5439 80.4016 0.000e+00
central VELA04MRP 481613 5.606 1.07635591232 5 F160W 300.3146 300.3720 18.1855 18.8729 2.2563684324 2.6458 0.5839 -80.5255 0.000e+00
central VELA04MRP 481613 5.606 1.07635591232 6 F160W 300.2280 300.3125 18.2431 18.5980 2.223502488 2.2856 0.6488 -73.9886 0.000e+00
central VELA04MRP 481613 5.606 1.07635591232 7 F160W 300.3838 300.2799 18.1817 19.8264 2.3703650784 2.6192 0.5357 -87.9108 0.000e+00
central VELA04MRP 481613 5.606 1.07635591232 8 F160W 300.3719 300.2914 18.1663 19.6358 2.3475777048 2.7135 0.5651 -88.5425 0.000e+00
central VELA04MRP 484698 5.656 1.06314034719 0 F160W 300.2327 300.6660 18.2053 16.2153 1.9386364068 2.7763 0.9360 -54.0841 0.000e+00
central VELA04MRP 484698 5.656 1.06314034719 1 F160W 300.4388 300.6793 18.2312 20.8577 2.4936631812 2.5314 0.5395 81.3494 0.000e+00
central VELA04MRP 484698 5.656 1.06314034719 5 F160W 300.3142 300.5208 18.2007 17.6040 2.104663824 2.7216 0.6203 -83.2706 0.000e+00
central VELA04MRP 484698 5.656 1.06314034719 6 F160W 300.0779 300.2091 18.2637 18.4649 2.2075895844 2.3875 0.6649 -73.2250 0.000e+00
central VELA04MRP 484698 5.656 1.06314034719 7 F160W 300.4893 300.4068 18.1864 19.6281 2.3466571236 2.8452 0.5279 89.6975 0.000e+00
central VELA04MRP 484698 5.656 1.06314034719 8 F160W 300.4615 300.4339 18.1889 19.3242 2.3103240552 2.8392 0.5300 -88.9881 0.000e+00
central VELA04MRP 486831 5.690 1.05410090976 0 F160W 300.3034 300.4135 18.1824 17.5442 2.0975143752 2.6356 0.9347 -54.9508 0.000e+00
central VELA04MRP 486831 5.690 1.05410090976 1 F160W 300.6282 300.4372 18.2043 20.2140 2.416704984 2.5425 0.5239 82.5910 0.000e+00
central VELA04MRP 486831 5.690 1.05410090976 5 F160W 300.3414 300.5504 18.1958 18.5774 2.2210396344 2.5967 0.6054 -83.1868 0.000e+00
central VELA04MRP 486831 5.690 1.05410090976 6 F160W 300.3841 300.5176 18.2079 18.9124 2.2610908944 2.5302 0.6561 -74.7501 0.000e+00
central VELA04MRP 486831 5.690 1.05410090976 7 F160W 300.2468 300.4788 18.1862 20.5618 2.4582865608 2.6751 0.5314 85.6316 0.000e+00
central VELA04MRP 486831 5.690 1.05410090976 8 F160W 300.2321 300.4890 18.1887 20.5381 2.4554530836 2.6497 0.5424 86.9783 0.000e+00
central VELA04MRP 488902 5.724 1.04539969155 0 F160W 300.5621 300.3781 18.1506 17.2324 2.0602368144 2.6625 0.9379 -38.6696 0.000e+00
central VELA04MRP 488902 5.724 1.04539969155 1 F160W 300.8565 300.5559 18.2370 22.3169 2.6681192964 2.2195 0.5465 82.3474 0.000e+00
other VELA04MRP 488902 5.724 1.04539969155 1 F160W 318.2723 464.8260 22.8968 11.1279 1.3304072124 0.6146 0.7964 80.8466 0.000e+00
central VELA04MRP 488902 5.724 1.04539969155 5 F160W 300.5052 300.3644 18.1548 18.4717 2.2084025652 2.5787 0.6169 -82.4578 0.000e+00
central VELA04MRP 488902 5.724 1.04539969155 6 F160W 300.5992 300.3037 18.1571 17.6279 2.1075212124 2.5643 0.6824 -73.9664 0.000e+00
central VELA04MRP 488902 5.724 1.04539969155 7 F160W 300.3349 300.4607 18.1374 20.3054 2.4276324024 2.5642 0.5467 88.7384 0.000e+00
central VELA04MRP 488902 5.724 1.04539969155 8 F160W 300.3745 300.4403 18.1278 20.4235 2.441751966 2.6148 0.5570 88.9708 0.000e+00
central VELA04MRP 492090 5.775 1.0321485907 0 F160W 300.6937 300.5193 18.1686 17.6129 2.1057278724 2.5940 0.9218 -48.1764 0.000e+00
other VELA04MRP 492090 5.775 1.0321485907 0 F160W 204.1324 382.3620 22.3185 47.7504 5.7088468224 0.5147 0.3395 -30.5533 0.000e+00
central VELA04MRP 492090 5.775 1.0321485907 1 F160W 300.1832 300.7449 18.2041 20.6595 2.469967182 2.2792 0.5377 82.4439 0.000e+00
other VELA04MRP 492090 5.775 1.0321485907 1 F160W 208.8671 524.3997 22.9665 9.4157 1.1257034292 0.6325 0.9808 57.1375 0.000e+00
other VELA04MRP 492090 5.775 1.0321485907 5 F160W 76.2185 171.3401 27.0823 4.697e-04 5.61554532e-05 18.9242 0.0102 71.0136 0.000e+00
central VELA04MRP 492090 5.775 1.0321485907 5 F160W 300.6541 300.5891 18.1603 19.0757 2.2806143892 2.5597 0.6127 -83.8329 0.000e+00
central VELA04MRP 492090 5.775 1.0321485907 6 F160W 300.5703 300.9384 18.1204 18.6862 2.2340473272 2.3300 0.6939 -78.4733 0.000e+00
central VELA04MRP 492090 5.775 1.0321485907 7 F160W 300.7928 300.6656 18.1371 21.3052 2.5471644912 2.5557 0.5442 -89.8462 0.000e+00
other VELA04MRP 492090 5.775 1.0321485907 8 F160W 403.5785 259.9514 21.1214 14.4902 1.7323903512 1.2881 0.6387 47.2007 0.000e+00
central VELA04MRP 492090 5.775 1.0321485907 8 F160W 300.7654 300.6555 18.1512 20.6657 2.4707084292 2.5098 0.5556 -89.1777 0.000e+00
central VELA04MRP 495372 5.828 1.01868494788 0 F160W 300.4198 300.8183 18.1700 16.6223 1.9872956988 2.7364 0.9563 -77.7969 0.000e+00
central VELA04MRP 495372 5.828 1.01868494788 1 F160W 300.8031 300.6968 18.1940 20.2436 2.4202438416 2.3118 0.5516 88.8025 0.000e+00
central VELA04MRP 495372 5.828 1.01868494788 5 F160W 300.6346 300.5949 18.1837 19.2286 2.2988945016 2.5990 0.6169 87.8415 0.000e+00
central VELA04MRP 495372 5.828 1.01868494788 6 F160W 300.1357 300.4898 18.1976 18.1055 2.164621158 2.6514 0.6665 -78.6264 0.000e+00
central VELA04MRP 495372 5.828 1.01868494788 7 F160W 300.7169 300.5458 18.1891 20.1555 2.409710958 2.5065 0.5468 83.3359 0.000e+00
central VELA04MRP 495372 5.828 1.01868494788 8 F160W 300.7368 300.5251 18.1716 20.5515 2.457055134 2.6409 0.5511 84.5853 0.000e+00
other VELA04MRP 495372 5.828 1.01868494788 8 F160W 39.1949 406.2871 23.0859 8.0242 0.9593412552 1.0888 0.9974 78.6284 0.000e+00
central VELA04MRP 498695 5.882 1.00523365985 0 F160W 300.5131 300.4165 18.1616 16.7589 2.0036270484 2.7455 0.9674 -57.6261 0.000e+00
central VELA04MRP 498695 5.882 1.00523365985 1 F160W 300.6792 300.4750 18.1930 21.2524 2.5408519344 2.5441 0.5515 86.0373 0.000e+00
central VELA04MRP 498695 5.882 1.00523365985 5 F160W 300.5273 300.2963 18.1362 19.1852 2.2937057712 2.7321 0.6099 89.4025 0.000e+00
central VELA04MRP 498695 5.882 1.00523365985 6 F160W 300.5338 300.2885 18.1550 17.3779 2.0776322124 2.7450 0.6926 -78.5642 0.000e+00
central VELA04MRP 498695 5.882 1.00523365985 7 F160W 300.4834 300.2867 18.1518 20.5162 2.4528348072 2.7775 0.5427 82.3160 0.000e+00
central VELA04MRP 498695 5.882 1.00523365985 8 F160W 300.4788 300.3134 18.2562 14.6542 1.7519975352 2.8253 0.7559 81.4591 0.000e+00
other VELA04MRP 498695 5.882 1.00523365985 8 F160W 150.2410 442.4906 25.9978 1.107e-03 0.000132348492 19.9995 0.0456 -64.6539 0.000e+00
central VELA04MRP 502060 5.937 0.991793809505 0 F160W 300.5408 300.4561 18.1744 16.5903 1.9834699068 2.7282 0.9499 -62.3892 0.000e+00
central VELA04MRP 502060 5.937 0.991793809505 1 F160W 300.4138 300.4438 18.2064 19.7948 2.3665871088 2.4805 0.5386 87.1835 0.000e+00
other VELA04MRP 502060 5.937 0.991793809505 5 F160W 462.2794 350.7669 22.6405 13.1966 1.5777327096 1.4566 0.7857 -66.7169 0.000e+00
central VELA04MRP 502060 5.937 0.991793809505 5 F160W 300.5084 300.4265 18.1619 18.4074 2.2007151144 2.5842 0.6586 84.9247 0.000e+00
central VELA04MRP 502060 5.937 0.991793809505 6 F160W 300.5345 300.4870 18.1631 17.6433 2.1093623748 2.6721 0.6990 -76.0228 0.000e+00
central VELA04MRP 502060 5.937 0.991793809505 7 F160W 300.4445 300.5030 18.1513 20.3607 2.4342438492 2.6025 0.5588 82.0290 0.000e+00
central VELA04MRP 502060 5.937 0.991793809505 8 F160W 300.4599 300.4821 18.1654 19.5176 2.3334461856 2.5273 0.5750 81.3848 0.000e+00
central VELA04MRP 505469 5.992 0.978360690764 0 F160W 300.3980 300.8085 18.1707 17.5372 2.0966774832 2.6943 0.9209 -77.9786 0.000e+00
central VELA04MRP 505469 5.992 0.978360690764 1 F160W 300.6569 300.4117 18.2034 20.8982 2.4985051992 2.4344 0.5310 87.1941 0.000e+00
other VELA04MRP 505469 5.992 0.978360690764 5 F160W 583.1319 400.9296 23.0590 10.2539 1.2259152684 0.6708 0.8221 -72.5731 0.000e+00
central VELA04MRP 505469 5.992 0.978360690764 5 F160W 300.5350 300.5417 18.1507 19.5620 2.338754472 2.7199 0.5917 89.3607 0.000e+00
central VELA04MRP 505469 5.992 0.978360690764 6 F160W 300.1863 300.4205 18.1491 19.3102 2.3086502712 2.5622 0.6589 -76.1727 0.000e+00
central VELA04MRP 505469 5.992 0.978360690764 7 F160W 300.6611 300.3750 18.1589 19.9927 2.3902472412 2.7070 0.5224 84.4802 0.000e+00
central VELA04MRP 505469 5.992 0.978360690764 8 F160W 300.6228 300.4183 18.1395 20.3083 2.4279791148 2.8017 0.5381 83.7474 0.000e+00
other VELA04MRP 505469 5.992 0.978360690764 8 F160W 414.4691 499.4041 23.1044 10.6073 1.2681663588 0.5719 0.7231 -82.0790 0.000e+00
central VELA04MRP 507818 6.030 0.969209441178 0 F160W 300.2907 300.5383 18.1447 18.1646 2.1716869176 2.5788 0.9730 -44.1324 0.000e+00
central VELA04MRP 507818 6.030 0.969209441178 1 F160W 300.5486 300.8573 18.1682 20.1517 2.4092566452 2.3173 0.5501 84.8054 0.000e+00
central VELA04MRP 507818 6.030 0.969209441178 5 F160W 300.2979 300.7828 18.1394 19.3939 2.3186571084 2.5106 0.6095 -87.9060 0.000e+00
