sim,aexp,hid,difference_halo_gas,difference_stars_gas,difference_stars_halo,export_maxncellwside,export_ncells,export_ncellwside,export_ncellwside_actual,export_nstars,export_super_level,fake_halo,flag_bad_halo,halo_a[x],halo_a[y],halo_a[z],halo_b_to_a,halo_c_to_a,halo_descid,halo_dr,halo_good,halo_id,halo_jx,halo_jy,halo_jz,halo_m200b,halo_m200c,halo_m2500c,halo_m500c,halo_mvir,halo_mvir_all,halo_norm_dr,halo_np,halo_rs,halo_rs_klypin,halo_rvir,halo_scale,halo_spin,halo_spin_bullock,halo_t/|u|,halo_vmax,halo_voff,halo_vrms,halo_vx,halo_vy,halo_vz,halo_x,halo_xoff,halo_y,halo_z,mass_gas,mass_metals,mass_sfr,mass_ssfr,mass_stars,mass_stars_middle,mass_stars_young,metal_modification,prefix,scale,sim_resolution_pc,sim_resolution_pchcm,sim_width_mpchcm
VELA02MRP,0.189221,3027,1722.0,1867.0,185.5,2.0,1552000.0,4.0,2.0,19860.0,-2.0,0.0,1.0,13.99,13.639,-14.959,0.862,0.636,3392.0,0.0,1.0,3027.0,-356.5,-794.2,-862.4,37250000000.0,37140000000.0,17680000000.0,32640000000.0,37940000000.0,37940000000.0,1.379,109600.0,10.932,8.002,87.673,0.189,0.0,0.0,0.001,122.0,0.0,0.0,0.0,-0.0,0.0,5.137,6.003,5.306,4.722,17720000000000.0,5891000.0,1.381,0.0,265200000.0,113800000.0,13810000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.189221_0003027_,0.189,41.247,152.6,10.0
VELA02MRP,0.190222,3018,2464.0,2442.0,48.292,2.0,1533000.0,4.0,2.0,20100.0,-2.0,0.0,1.0,14.907,13.624,-15.283,0.844,0.622,3003.0,0.0,1.0,3018.0,-314.1,-806.4,-672.1,38240000000.0,38140000000.0,17950000000.0,33280000000.0,38830000000.0,38830000000.0,0.628,105800.0,10.626,8.353,88.347,0.19,0.0,0.0,0.001,121.7,0.0,0.0,0.0,-0.0,0.0,5.139,5.494,5.306,4.722,17720000000000.0,6013000.0,0.967,0.0,268500000.0,103200000.0,9671000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.190222_0003018_,0.19,41.465,152.6,10.0
VELA02MRP,0.191210,3059,210.4,224.4,91.813,2.0,1624000.0,4.0,2.0,20330.0,-2.0,0.0,1.0,14.88,13.41,-15.545,0.851,0.633,2715.0,0.0,1.0,3059.0,-333.6,-759.6,-512.1,39080000000.0,38990000000.0,17820000000.0,34060000000.0,39660000000.0,39660000000.0,0.493,114300.0,10.334,8.69,88.964,0.191,0.0,0.0,0.001,121.3,0.0,0.0,-0.0,-0.0,0.0,5.14,5.001,5.305,4.721,17720000000000.0,6126000.0,0.664,0.0,271600000.0,90590000.0,6637000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.191210_0003059_,0.191,41.68,152.6,10.0
VELA02MRP,0.192220,3081,509.3,566.6,240.9,2.0,1652000.0,4.0,2.0,20580.0,-2.0,0.0,1.0,15.105,12.41,-15.866,0.862,0.643,3254.0,0.0,1.0,3081.0,-454.3,-685.1,-398.1,39980000000.0,39880000000.0,17260000000.0,35040000000.0,40500000000.0,40500000000.0,0.834,129800.0,9.983,9.023,89.586,0.192,0.0,0.0,0.001,121.0,0.0,0.0,0.0,-0.0,0.0,5.142,4.047,5.304,4.721,17720000000000.0,6228000.0,0.522,0.0,274000000.0,78610000.0,5216000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.192220_0003081_,0.192,41.901,152.6,10.0
VELA02MRP,0.193296,2633,449.6,477.5,92.232,2.0,1648000.0,4.0,2.0,20750.0,-2.0,0.0,1.0,14.602,11.922,-15.31,0.833,0.639,3153.0,0.0,1.0,2633.0,-465.7,-831.7,-313.5,40730000000.0,40650000000.0,16950000000.0,36060000000.0,41190000000.0,41190000000.0,0.867,139100.0,10.398,9.312,90.084,0.193,0.0,0.0,0.001,120.7,0.0,0.0,0.0,-0.0,0.0,5.143,3.452,5.303,4.72,17720000000000.0,6332000.0,0.355,0.0,274900000.0,65120000.0,3552000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.193296_0002633_,0.193,42.135,152.6,10.0
VELA02MRP,0.194424,2586,149.5,217.0,116.6,2.0,1643000.0,4.0,2.0,21110.0,-2.0,0.0,1.0,15.896,12.329,-16.399,0.881,0.649,3524.0,0.0,1.0,2586.0,-610.9,-935.0,-281.2,41450000000.0,41380000000.0,16940000000.0,37100000000.0,41950000000.0,41950000000.0,0.617,156400.0,9.477,9.477,90.631,0.194,0.0,0.0,0.001,120.8,0.0,0.0,0.0,-0.0,0.0,5.144,3.18,5.302,4.719,17720000000000.0,6439000.0,0.472,0.0,278100000.0,54450000.0,4717000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.194424_0002586_,0.194,42.381,152.6,10.0
VELA02MRP,0.195575,3448,660.4,674.0,13.885,2.0,1646000.0,4.0,2.0,21450.0,-2.0,0.0,1.0,16.358,12.164,-16.42,0.887,0.657,3342.0,0.0,1.0,3448.0,-717.9,-1028.0,-207.1,42190000000.0,42100000000.0,16310000000.0,38040000000.0,42760000000.0,42760000000.0,0.962,166400.0,9.419,9.537,91.207,0.196,0.0,0.0,0.001,121.2,0.0,0.0,0.0,-0.0,0.0,5.145,2.901,5.301,4.719,17720000000000.0,6559000.0,0.477,0.0,280800000.0,45980000.0,4769000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.195575_0003448_,0.196,42.632,152.6,10.0
VELA02MRP,0.196580,2489,888.2,919.9,82.046,2.0,1628000.0,4.0,2.0,22220.0,-2.0,0.0,1.0,16.281,13.506,-16.615,0.897,0.663,3025.0,0.0,1.0,2489.0,-859.9,-1097.0,-155.3,42850000000.0,42740000000.0,16060000000.0,38800000000.0,43360000000.0,43360000000.0,0.916,159800.0,9.428,9.609,91.628,0.197,0.0,0.0,0.001,121.4,0.0,0.0,0.0,-0.0,0.0,5.146,2.735,5.3,4.72,17720000000000.0,6679000.0,1.056,0.0,289600000.0,46470000.0,10560000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.196580_0002489_,0.197,42.851,152.6,10.0
VELA02MRP,0.197633,3237,458.0,203.2,275.8,2.0,1589000.0,4.0,2.0,22820.0,-2.0,0.0,1.0,15.633,13.477,-16.704,0.899,0.67,3340.0,0.0,1.0,3237.0,-941.4,-1073.0,-111.4,43520000000.0,43420000000.0,16310000000.0,39510000000.0,43940000000.0,43940000000.0,0.455,137400.0,9.984,9.706,92.028,0.198,0.0,0.0,0.001,121.4,0.0,0.0,0.0,-0.0,0.0,5.146,2.523,5.298,4.721,17720000000000.0,6828000.0,1.121,0.0,295800000.0,44720000.0,11210000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.197633_0003237_,0.198,43.081,152.6,10.0
VELA02MRP,0.198722,3031,1283.0,1059.0,268.9,2.0,1666000.0,4.0,2.0,23910.0,-2.0,0.0,1.0,15.392,14.051,-16.944,0.898,0.687,2464.0,0.0,1.0,3031.0,-1015.0,-1102.0,-154.1,44080000000.0,44000000000.0,16820000000.0,40120000000.0,44430000000.0,44430000000.0,0.495,137100.0,9.246,9.859,92.364,0.199,0.0,0.0,0.001,121.2,0.0,0.0,0.0,-0.0,0.0,5.146,2.652,5.297,4.721,17720000000000.0,7000000.0,1.641,0.0,309100000.0,50900000.0,16410000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.198722_0003031_,0.199,43.318,152.6,10.0
VELA02MRP,0.199857,3383,1197.0,1318.0,290.0,2.0,1713000.0,4.0,2.0,25180.0,-2.0,0.0,1.0,15.794,13.098,-15.242,0.887,0.709,3477.0,0.001,1.0,3383.0,-1022.0,-1091.0,-195.2,44600000000.0,44530000000.0,17800000000.0,40640000000.0,44930000000.0,44930000000.0,1.768,169700.0,8.989,10.032,92.701,0.2,0.0,0.0,0.001,121.0,0.0,0.0,0.0,-0.0,0.0,5.146,2.51,5.296,4.722,17720000000000.0,7193000.0,2.298,0.0,325600000.0,62490000.0,22980000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.199857_0003383_,0.2,43.565,152.6,10.0
VELA02MRP,0.201015,2949,665.2,747.8,151.8,2.0,1729000.0,4.0,2.0,26170.0,-2.0,0.0,1.0,17.502,14.499,-15.279,0.885,0.691,3014.0,0.001,1.0,2949.0,-1037.0,-1095.0,-282.2,45110000000.0,45040000000.0,18600000000.0,41060000000.0,45530000000.0,45530000000.0,2.506,185700.0,9.949,10.331,93.107,0.201,0.0,0.0,0.001,120.5,0.0,0.0,0.0,-0.0,0.0,5.146,2.407,5.295,4.722,17720000000000.0,7428000.0,2.144,0.0,338400000.0,71460000.0,21440000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.201015_0002949_,0.201,43.818,152.6,10.0
VELA02MRP,0.202199,3525,492.8,431.2,74.232,2.0,1675000.0,4.0,2.0,28050.0,-2.0,0.0,1.0,17.911,14.468,-14.6,0.878,0.697,3554.0,0.0,1.0,3525.0,-1109.0,-1083.0,-572.9,45770000000.0,45680000000.0,19320000000.0,41400000000.0,46230000000.0,46230000000.0,0.65,201000.0,8.562,10.817,93.572,0.202,0.0,0.0,0.001,119.8,0.0,0.0,-0.0,-0.0,0.0,5.147,2.203,5.295,4.723,17720000000000.0,7689000.0,3.073,0.0,365500000.0,96450000.0,30730000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.202199_0003525_,0.202,44.076,152.6,10.0
VELA02MRP,0.203203,3387,312.0,457.9,260.3,2.0,1670000.0,4.0,2.0,30160.0,-2.0,0.0,1.0,18.098,14.195,-15.061,0.878,0.698,2682.0,0.0,1.0,3387.0,-1304.0,-983.8,-824.9,46360000000.0,46260000000.0,19830000000.0,41530000000.0,46810000000.0,46810000000.0,0.57,187400.0,8.222,10.804,93.957,0.203,0.0,0.0,0.001,120.1,0.0,0.0,-0.0,-0.0,0.0,5.148,2.618,5.295,4.722,17720000000000.0,7928000.0,4.178,0.0,396000000.0,123700000.0,41780000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.203203_0003387_,0.203,44.295,152.6,10.0
VELA02MRP,0.204229,3733,844.3,647.7,205.1,2.0,1724000.0,4.0,2.0,31700.0,-2.0,0.0,1.0,19.848,13.568,-15.033,0.908,0.701,3236.0,0.0,1.0,3733.0,-1378.0,-868.0,-713.8,46940000000.0,46840000000.0,20120000000.0,41600000000.0,47460000000.0,47460000000.0,0.27,203400.0,9.285,10.824,94.383,0.204,0.0,0.0,0.001,120.4,0.0,0.0,-0.0,-0.0,0.0,5.148,3.205,5.294,4.721,17720000000000.0,8212000.0,3.927,0.0,417200000.0,141300000.0,39270000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.204229_0003733_,0.204,22.259,76.294,10.0
VELA02MRP,0.205282,3459,226.0,156.6,184.4,2.0,1730000.0,4.0,2.0,34380.0,-2.0,0.0,1.0,20.394,14.474,-15.173,0.908,0.704,3784.0,0.0,1.0,3459.0,-1335.0,-803.5,-365.4,47610000000.0,47490000000.0,20290000000.0,41600000000.0,48320000000.0,48320000000.0,0.381,199600.0,9.567,11.071,94.946,0.205,0.0,0.0,0.001,120.4,0.0,0.0,-0.0,-0.0,0.0,5.148,3.439,5.294,4.721,17720000000000.0,8516000.0,5.482,0.0,458700000.0,175700000.0,54820000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.205282_0003459_,0.205,22.374,76.294,10.0
VELA02MRP,0.206451,1736,614.9,503.3,133.1,2.0,1811000.0,4.0,2.0,36360.0,-2.0,0.0,1.0,20.524,14.712,-14.503,0.904,0.725,2736.0,0.001,1.0,1736.0,-1344.0,-638.7,-54.95,48600000000.0,48410000000.0,20320000000.0,41580000000.0,49470000000.0,49470000000.0,1.592,197800.0,10.095,11.556,95.684,0.206,0.0,0.0,0.001,120.2,0.0,0.0,-0.0,-0.0,0.0,5.148,3.272,5.293,4.722,17720000000000.0,8942000.0,4.913,0.0,487800000.0,194400000.0,49130000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.206451_0001736_,0.206,22.501,76.294,10.0
VELA02MRP,0.207815,3071,74.587,29.532,62.166,2.0,1839000.0,4.0,2.0,39900.0,-2.0,0.0,1.0,20.469,13.683,-12.802,0.908,0.731,3062.0,0.0,1.0,3071.0,-1347.0,-518.7,157.5,49780000000.0,49580000000.0,19890000000.0,41660000000.0,50600000000.0,50600000000.0,1.213,211100.0,11.422,11.996,96.4,0.208,0.0,0.0,0.001,119.9,0.0,0.0,-0.0,-0.0,0.0,5.147,2.836,5.291,4.723,17720000000000.0,9466000.0,5.612,0.0,545000000.0,236100000.0,56120000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.207815_0003071_,0.208,22.65,76.294,10.0
VELA02MRP,0.208885,3788,233.6,25.062,251.2,2.0,1865000.0,4.0,2.0,41240.0,-2.0,0.0,1.0,19.72,13.126,-12.076,0.913,0.757,3484.0,0.0,1.0,3788.0,-1410.0,-400.4,305.2,50820000000.0,50640000000.0,19110000000.0,41680000000.0,51530000000.0,51530000000.0,1.088,209200.0,12.78,12.547,96.979,0.209,0.0,0.0,0.001,119.5,0.0,0.0,-0.0,-0.0,0.0,5.147,2.926,5.29,4.722,17720000000000.0,9925000.0,4.498,0.0,565700000.0,241800000.0,44980000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.208885_0003788_,0.209,22.767,76.294,10.0
VELA02MRP,0.210049,3118,707.6,692.1,103.2,2.0,1812000.0,4.0,2.0,42550.0,-2.0,0.0,1.0,21.169,10.515,-10.959,0.922,0.767,2749.0,0.0,1.0,3118.0,-1488.0,-467.9,366.0,51710000000.0,51550000000.0,18770000000.0,41930000000.0,52340000000.0,52340000000.0,0.428,187900.0,12.498,13.037,97.479,0.21,0.0,0.0,0.001,119.0,0.0,0.0,-0.0,-0.0,0.0,5.146,1.619,5.289,4.723,17720000000000.0,10390000.0,3.028,0.0,586200000.0,245100000.0,30280000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.210049_0003118_,0.21,22.894,76.294,10.0
VELA02MRP,0.211482,3124,1321.0,1108.0,242.7,2.0,1863000.0,4.0,2.0,43500.0,-2.0,0.0,1.0,23.295,9.493,-10.18,0.931,0.778,3088.0,0.0,1.0,3124.0,-1635.0,-556.1,410.4,52690000000.0,52550000000.0,18440000000.0,42330000000.0,53380000000.0,53380000000.0,1.554,188000.0,14.391,13.629,98.11,0.211,0.0,0.0,0.001,118.5,0.0,0.0,-0.0,-0.0,0.0,5.145,0.834,5.289,4.724,17720000000000.0,10870000.0,1.847,0.0,601200000.0,229300000.0,18470000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.211482_0003124_,0.211,23.05,76.294,10.0
VELA02MRP,0.212620,3646,434.7,218.1,261.3,2.0,1873000.0,4.0,2.0,43920.0,-2.0,0.0,1.0,22.49,15.582,-12.196,0.906,0.721,2921.0,0.0,1.0,3646.0,-1729.0,-625.2,393.6,53520000000.0,53350000000.0,18300000000.0,42620000000.0,54330000000.0,54330000000.0,1.453,253000.0,13.841,14.242,98.683,0.213,0.0,0.0,0.001,118.1,0.0,0.0,-0.0,-0.0,0.0,5.144,0.499,5.287,4.724,17720000000000.0,11170000.0,1.159,0.0,605800000.0,207300000.0,11590000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.212620_0003646_,0.213,23.174,76.294,10.0
VELA02MRP,0.213849,3507,1824.0,1948.0,142.5,2.0,1880000.0,4.0,2.0,44660.0,-2.0,0.0,1.0,22.796,15.795,-11.538,0.902,0.715,3784.0,0.001,1.0,3507.0,-1796.0,-690.1,380.6,54610000000.0,54390000000.0,18140000000.0,43090000000.0,55480000000.0,55480000000.0,2.983,273700.0,14.83,15.041,99.369,0.214,0.0,0.0,0.001,117.6,0.0,0.0,-0.0,-0.0,0.0,5.144,0.838,5.286,4.725,17720000000000.0,11460000.0,1.053,0.0,613400000.0,181800000.0,10530000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.213849_0003507_,0.214,23.308,76.294,10.0
VELA02MRP,0.214936,2186,962.9,983.0,1151.0,2.0,1878000.0,4.0,2.0,45350.0,-2.0,0.0,1.0,23.73,13.275,-10.543,0.915,0.741,1608.0,0.004,1.0,2186.0,-2073.0,-732.9,640.3,55500000000.0,55270000000.0,18240000000.0,43330000000.0,56540000000.0,56540000000.0,20.635,250000.0,16.854,16.268,99.988,0.215,0.0,0.0,0.001,116.6,0.0,0.0,-0.0,-0.0,0.0,5.147,3.593,5.286,4.728,17720000000000.0,11720000.0,1.149,0.0,620700000.0,153700000.0,11490000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.214936_0002186_,0.215,23.426,76.294,10.0
VELA02MRP,0.216082,3707,1268.0,1203.0,73.332,2.0,1870000.0,4.0,2.0,45840.0,-2.0,0.0,1.0,23.808,14.565,-10.571,0.902,0.731,3703.0,0.001,1.0,3707.0,-2188.0,-798.1,152.4,56670000000.0,56390000000.0,18200000000.0,44570000000.0,57930000000.0,57930000000.0,3.938,277800.0,16.546,16.632,100.8,0.216,0.0,0.0,0.001,116.9,0.0,0.0,-0.0,-0.0,0.0,5.143,2.266,5.284,4.726,17720000000000.0,11980000.0,1.083,0.0,626900000.0,124300000.0,10830000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.216082_0003707_,0.216,23.551,76.294,10.0
VELA02MRP,0.217291,3501,1740.0,1625.0,296.2,2.0,1830000.0,4.0,2.0,46330.0,-2.0,0.0,1.0,24.523,15.075,-10.828,0.904,0.737,2897.0,0.0,1.0,3501.0,-2364.0,-821.3,93.88,58030000000.0,57690000000.0,18470000000.0,45170000000.0,59050000000.0,59050000000.0,3.06,268200.0,17.627,17.043,101.4,0.217,0.0,0.0,0.001,117.0,0.0,0.0,-0.0,-0.0,0.0,5.143,3.12,5.283,4.726,17720000000000.0,12240000.0,1.021,0.0,633300000.0,95810000.0,10210000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.217291_0003501_,0.217,23.683,76.294,10.0
VELA02MRP,0.218534,3922,1369.0,1224.0,148.4,2.0,1834000.0,4.0,2.0,46830.0,-2.0,0.0,1.0,24.878,16.787,-10.228,0.906,0.733,3308.0,0.0,1.0,3922.0,-2487.0,-759.0,-59.85,59270000000.0,58970000000.0,18930000000.0,45470000000.0,60290000000.0,60290000000.0,2.363,291600.0,18.295,17.699,102.1,0.219,0.0,0.0,0.001,116.9,0.0,0.0,-0.0,-0.0,0.0,5.142,3.68,5.281,4.726,17720000000000.0,12470000.0,1.057,0.0,639300000.0,74700000.0,10570000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.218534_0003922_,0.219,23.818,76.294,10.0
VELA02MRP,0.219720,2328,543.0,482.7,66.968,2.0,1829000.0,4.0,2.0,47200.0,-2.0,0.0,1.0,24.681,16.459,-9.176,0.923,0.747,2657.0,0.001,1.0,2328.0,-2589.0,-592.0,-103.8,60400000000.0,60130000000.0,19450000000.0,45350000000.0,61250000000.0,61250000000.0,3.477,282100.0,18.783,18.374,102.7,0.22,0.0,0.0,0.001,116.7,0.0,0.0,-0.0,-0.0,0.0,5.143,3.786,5.28,4.726,17720000000000.0,12660000.0,0.87,0.0,644000000.0,65880000.0,8705000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.219720_0002328_,0.22,23.948,76.294,10.0
VELA02MRP,0.220969,2854,700.4,695.1,84.377,2.0,1783000.0,4.0,2.0,47660.0,-2.0,0.0,1.0,24.686,19.268,-9.821,0.907,0.727,2536.0,0.0,1.0,2854.0,-2736.0,-509.2,-182.0,61360000000.0,61100000000.0,19890000000.0,45670000000.0,62120000000.0,62120000000.0,0.416,307700.0,18.682,17.836,103.1,0.221,0.0,0.0,0.001,117.5,0.0,0.0,-0.0,-0.0,0.0,5.143,4.223,5.279,4.727,17720000000000.0,12830000.0,0.681,0.0,647300000.0,59360000.0,6814000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.220969_0002854_,0.221,24.084,76.294,10.0
VELA02MRP,0.222049,2320,452.9,469.2,85.359,2.0,1742000.0,4.0,2.0,48240.0,-2.0,0.0,1.0,23.856,18.747,-10.087,0.906,0.732,2675.0,0.0,1.0,2320.0,-2906.0,-467.5,-232.7,62090000000.0,61840000000.0,20340000000.0,45990000000.0,62890000000.0,62890000000.0,0.621,300300.0,16.293,17.043,103.6,0.222,0.0,0.0,0.001,118.6,0.0,0.0,-0.0,-0.0,0.0,5.142,4.614,5.278,4.727,17720000000000.0,12970000.0,0.811,0.0,652200000.0,56740000.0,8114000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.222049_0002320_,0.222,24.201,76.294,10.0
VELA02MRP,0.223348,2857,475.2,573.4,168.9,2.0,1776000.0,4.0,2.0,48920.0,-2.0,0.0,1.0,23.641,19.9,-10.278,0.906,0.728,2811.0,0.0,1.0,2857.0,-3141.0,-366.3,-303.8,62950000000.0,62680000000.0,21010000000.0,46140000000.0,63770000000.0,63770000000.0,1.66,313200.0,17.386,16.14,104.0,0.223,0.0,0.0,0.001,120.0,0.0,0.0,-0.0,-0.0,0.0,5.142,4.984,5.277,4.727,17720000000000.0,13130000.0,0.949,0.0,658100000.0,54450000.0,9494000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.223348_0002857_,0.223,24.343,76.294,10.0
VELA02MRP,0.224448,2753,670.1,750.0,156.8,2.0,1788000.0,4.0,2.0,49560.0,-2.0,0.0,1.0,23.42,21.087,-10.591,0.916,0.737,3230.0,0.001,1.0,2753.0,-3335.0,-99.06,-285.8,63650000000.0,63370000000.0,21950000000.0,46280000000.0,64500000000.0,64500000000.0,3.606,285600.0,15.581,15.733,104.4,0.224,0.0,0.0,0.001,120.8,0.0,0.0,-0.0,-0.0,0.0,5.143,5.126,5.275,4.727,17720000000000.0,13250000.0,1.08,0.0,664200000.0,53570000.0,10800000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.224448_0002753_,0.224,24.463,76.294,10.0
VELA02MRP,0.225584,2699,655.5,711.6,147.5,2.0,1759000.0,4.0,2.0,50160.0,-2.0,0.0,1.0,23.586,22.264,-10.239,0.918,0.733,2803.0,0.0,1.0,2699.0,-3602.0,366.6,-145.9,64350000000.0,64030000000.0,22970000000.0,46720000000.0,65290000000.0,65290000000.0,1.822,308100.0,15.394,15.469,104.8,0.226,0.0,0.0,0.001,121.4,0.0,0.0,-0.0,-0.0,0.0,5.142,5.041,5.274,4.727,17720000000000.0,13370000.0,1.041,0.0,669600000.0,53040000.0,10410000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.225584_0002699_,0.226,24.587,76.294,10.0
VELA02MRP,0.226749,2575,523.5,595.5,89.069,2.0,1939000.0,4.0,2.0,51700.0,-2.0,0.0,1.0,22.621,22.888,-10.522,0.908,0.732,2578.0,0.0,1.0,2575.0,-3697.0,768.6,150.1,65100000000.0,64810000000.0,23680000000.0,47540000000.0,65940000000.0,65940000000.0,2.469,313800.0,15.016,15.016,105.2,0.227,0.0,0.0,0.001,122.3,0.0,0.0,-0.0,-0.0,0.0,5.143,5.223,5.273,4.728,17720000000000.0,13500000.0,0.664,0.0,672100000.0,49260000.0,6642000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.226749_0002575_,0.227,24.714,76.294,10.0
VELA02MRP,0.227953,3216,661.4,605.0,115.4,2.0,1991000.0,4.0,2.0,52430.0,-2.0,0.0,1.0,21.424,24.083,-9.903,0.93,0.736,2906.0,0.0,1.0,3216.0,-3736.0,1067.0,487.6,65680000000.0,65380000000.0,24640000000.0,48930000000.0,66550000000.0,66550000000.0,1.227,315500.0,15.949,14.667,105.5,0.228,0.0,0.0,0.001,122.9,0.0,0.0,-0.0,-0.0,0.0,5.142,5.152,5.271,4.728,17720000000000.0,13630000.0,0.851,0.0,678900000.0,49740000.0,8515000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.227953_0003216_,0.228,24.845,76.294,10.0
VELA02MRP,0.229217,2940,187.3,135.0,89.041,2.0,2000000.0,4.0,2.0,53080.0,-2.0,0.0,1.0,19.568,25.789,-10.224,0.938,0.734,2837.0,0.0,1.0,2940.0,-3852.0,1240.0,612.9,66170000000.0,65840000000.0,25530000000.0,50180000000.0,67120000000.0,67120000000.0,1.341,342100.0,15.58,14.303,105.8,0.229,0.0,0.0,0.001,123.6,0.0,0.0,-0.0,-0.0,0.0,5.142,5.057,5.269,4.729,17720000000000.0,13760000.0,0.924,0.0,684400000.0,50950000.0,9244000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.229217_0002940_,0.229,24.983,76.294,10.0
VELA02MRP,0.230428,2799,520.9,454.1,120.8,2.0,2104000.0,4.0,2.0,53620.0,-2.0,0.0,1.0,17.226,27.517,-10.42,0.939,0.737,2931.0,0.0,1.0,2799.0,-3854.0,1429.0,422.4,66690000000.0,66300000000.0,25900000000.0,51040000000.0,67860000000.0,67860000000.0,1.134,336900.0,15.195,14.147,106.1,0.23,0.0,0.0,0.001,124.1,0.0,0.0,-0.0,-0.0,0.0,5.141,4.858,5.268,4.729,17720000000000.0,13900000.0,0.831,0.0,688500000.0,50270000.0,8311000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.230428_0002799_,0.23,25.115,76.294,10.0
VELA02MRP,0.231715,2714,829.3,655.4,181.8,2.0,2101000.0,4.0,2.0,54070.0,-2.0,0.0,1.0,12.619,30.158,-10.563,0.947,0.734,2951.0,0.0,1.0,2714.0,-3696.0,1572.0,81.03,67300000000.0,66790000000.0,26250000000.0,51890000000.0,68790000000.0,68790000000.0,0.665,329000.0,14.637,14.148,106.6,0.232,0.0,0.0,0.001,124.4,0.0,0.0,-0.0,-0.0,0.0,5.14,4.558,5.266,4.73,17720000000000.0,14050000.0,0.674,0.0,691900000.0,48330000.0,6736000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.231715_0002714_,0.232,25.255,76.294,10.0
VELA02MRP,0.232956,2885,1515.0,1532.0,23.488,2.0,2109000.0,4.0,2.0,54630.0,-2.0,0.0,1.0,8.275,31.227,-10.323,0.94,0.727,2804.0,0.0,1.0,2885.0,-3837.0,1613.0,-520.2,68150000000.0,67590000000.0,26390000000.0,52680000000.0,69680000000.0,69680000000.0,1.286,322200.0,14.718,14.003,107.1,0.233,0.0,0.0,0.001,124.9,0.0,0.0,-0.0,-0.0,0.0,5.14,4.393,5.264,4.731,17720000000000.0,14180000.0,0.661,0.0,697500000.0,46010000.0,6614000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.232956_0002885_,0.233,25.39,76.294,10.0
