galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
other VELA04 640 8.193 0.5625 6 F160W 311.2248 0.3185 105.5730 0.4329 21.0702 0.0089 69.9832 0.7338 69.9832 0.7338 0.7303 0.0135 0.2948 0.0029 36.8515 0.2016 0.866719926723 0.000e+00
other VELA04 640 8.193 0.5625 8 F160W 163.4584 0.5472 258.9916 0.1182 21.0035 0.0092 72.7464 0.3690 72.7464 0.369 0.1153 0.0026 0.3548 0.0018 83.2382 0.1635 0.87956703878 0.000e+00
central VELA04 640 8.193 0.5625 8 F160W 300.7963 0.0079 300.8362 0.0065 17.2903 0.0014 16.3252 0.0276 16.3252 0.0276 2.6197 0.0044 0.7452 0.0011 -89.6176 0.1667 0.105455266263 0.000e+00
other VELA04MRP 200140 1.558 4.0 0 F160W 444.2244 0.0227 355.0239 0.0085 25.4255 0.0210 4.9352 0.3488 4.9352 0.3488 6.4091 0.3451 0.9157 0.0185 -69.4348 11.8959 0.965608751601 0.000e+00
central VELA04MRP 200140 1.558 4.0 0 F160W 309.1567 0.0927 315.7939 0.1358 22.3204 0.0053 37.7339 0.1912 37.7339 0.1912 1.0941 0.0046 0.4469 0.0015 -38.9394 0.1652 0.896495886301 0.000e+00
central VELA04MRP 200140 1.558 4.0 1 F160W 322.4527 0.1741 320.8504 0.0950 22.3331 0.0065 46.4058 0.3057 46.4058 0.3057 1.2568 0.0107 0.3546 0.0019 -60.8615 0.1647 0.913267047118 0.000e+00
other VELA04MRP 200140 1.558 4.0 5 F160W 415.4192 0.0734 421.6970 0.0536 24.3459 0.0143 6.1592 0.0746 6.1592 0.0746 0.6155 0.0181 0.7482 0.0099 -76.3842 1.5102 1.12394850628 0.000e+00
central VELA04MRP 200140 1.558 4.0 5 F160W 303.1056 0.0501 323.5482 0.0786 22.2706 0.0055 28.1219 0.1727 28.1219 0.1727 1.5057 0.0095 0.4517 0.0021 -32.7233 0.2109 0.796627315167 0.000e+00
central VELA04MRP 200140 1.558 4.0 6 F160W 322.3468 0.1188 321.3865 0.0644 22.2574 0.0059 39.9078 0.2395 39.9078 0.2395 1.3580 0.0100 0.3372 0.0018 -62.2047 0.1301 0.906244786597 0.000e+00
other VELA04MRP 200140 1.558 4.0 6 F160W 444.6295 0.1005 372.9012 0.0335 24.5450 0.0173 9.5465 0.1719 9.5465 0.1719 1.2574 0.0378 0.2941 0.0052 72.7565 0.4193 0.921652168787 0.000e+00
other VELA04MRP 200140 1.558 4.0 7 F160W 365.3055 0.0365 399.0783 0.0510 24.1394 0.0128 6.6510 0.0780 6.651 0.078 1.0524 0.0230 0.5494 0.0066 -36.3650 0.7309 1.16140345304 0.000e+00
central VELA04MRP 200140 1.558 4.0 7 F160W 295.4006 0.0719 319.1659 0.0877 22.2229 0.0053 26.8177 0.1438 26.8177 0.1438 1.2475 0.0088 0.7308 0.0032 -12.3641 0.5499 0.794502721416 0.000e+00
other VELA04MRP 200140 1.558 4.0 8 F160W 374.0591 0.0339 403.4732 0.0480 24.1655 0.0128 6.2478 0.0716 6.2478 0.0716 1.0466 0.0224 0.5986 0.0069 -35.2528 0.8880 0.962043978555 0.000e+00
central VELA04MRP 200140 1.558 4.0 8 F160W 296.7094 0.0677 319.6003 0.0901 22.2234 0.0053 28.2942 0.1488 28.2942 0.1488 1.2024 0.0071 0.6623 0.0027 -17.6706 0.4068 0.805319224918 0.000e+00
central VELA04MRP 201369 1.570 3.97512437811 0 F160W 313.0097 0.0578 310.9798 0.1197 22.2371 0.0052 36.4437 0.1628 36.4437 0.1628 1.1903 0.0075 0.4519 0.0022 -21.1925 0.1859 0.841145899494 0.000e+00
central VELA04MRP 201369 1.570 3.97512437811 1 F160W 315.3514 0.1385 318.0647 0.1536 22.5198 0.0065 52.8750 0.2578 52.875 0.2578 0.7650 0.0081 0.4177 0.0022 -42.4407 0.1995 0.870962689485 0.000e+00
other VELA04MRP 201369 1.570 3.97512437811 1 F160W 407.2273 0.2221 475.3705 0.0900 25.3149 0.0257 16.2146 0.4071 16.2146 0.4071 1.6652 0.0542 0.3992 0.0111 -83.5949 0.8705 1.20986387053 0.000e+00
central VELA04MRP 201369 1.570 3.97512437811 5 F160W 309.8464 0.0508 320.8785 0.1085 22.2363 0.0050 33.8469 0.1506 33.8469 0.1506 1.2700 0.0086 0.4401 0.0021 -10.6116 0.1722 0.789787701232 0.000e+00
other VELA04MRP 201369 1.570 3.97512437811 5 F160W 407.7612 0.0787 465.2809 0.1154 25.1140 0.0201 9.1829 0.1155 9.1829 0.1155 0.2858 0.0132 0.5485 0.0064 -35.2458 0.9293 1.07515847445 0.000e+00
other VELA04MRP 201369 1.570 3.97512437811 6 F160W 517.9716 0.2281 441.6213 0.0069 26.4097 0.4048 1162.4489 1687.6937 1162.4489 1687.6937 19.9895 7.2980 0.4464 0.0334 -71.1924 2.6506 0.940277610942 0.000e+00
central VELA04MRP 201369 1.570 3.97512437811 6 F160W 311.9186 0.2087 309.2980 0.2509 22.5653 0.0066 55.9441 0.2663 55.9441 0.2663 0.7561 0.0081 0.3401 0.0018 -40.4200 0.1015 0.857909701307 0.000e+00
other VELA04MRP 201369 1.570 3.97512437811 6 F160W 329.6691 0.1037 333.7097 0.1376 23.7114 0.0116 12.6656 0.1105 12.6656 0.1105 0.4953 0.0152 0.9782 0.0099 5.1510 27.2475 0.98655866421 0.000e+00
central VELA04MRP 201369 1.570 3.97512437811 7 F160W 303.9399 0.0730 311.2820 0.1109 22.2147 0.0049 30.3354 0.1238 30.3354 0.1238 1.0298 0.0054 0.6308 0.0027 -1.0793 0.3427 0.797578361865 0.000e+00
central VELA04MRP 201369 1.570 3.97512437811 8 F160W 305.2376 0.0687 313.1283 0.1070 22.2148 0.0050 31.0008 0.1257 31.0008 0.1257 1.0441 0.0081 0.5881 0.0026 -3.2407 0.2993 0.816214497422 0.000e+00
other VELA04MRP 202520 1.593 3.92610837438 0 F160W 528.5002 0.0150 388.7576 0.1177 25.9641 0.1738 569.1877 337.3718 569.1877 337.3718 19.9988 2.9658 0.7275 0.0339 20.4701 2.9882 0.962130569111 0.000e+00
central VELA04MRP 202520 1.593 3.92610837438 0 F160W 323.6243 0.1010 319.0429 0.0687 23.7238 0.0143 24.5522 0.2047 24.5522 0.2047 2.0273 0.0165 0.5493 0.0049 61.6379 0.3108 0.870978455429 0.000e+00
other VELA04MRP 202520 1.593 3.92610837438 1 F160W 516.4902 0.0202 402.4671 0.0355 26.5632 0.1600 165.4963 116.5293 165.4963 116.5293 19.9988 4.1316 0.5248 0.0296 -74.3068 3.3368 1.01342478927 0.000e+00
central VELA04MRP 202520 1.593 3.92610837438 1 F160W 313.4723 0.2211 318.6391 0.1222 22.3312 0.0064 55.0863 0.1985 55.0863 0.1985 0.6029 0.0071 0.3746 0.0018 -61.0423 0.1632 0.92084959288 0.000e+00
central VELA04MRP 202520 1.593 3.92610837438 5 F160W 310.3608 0.0814 317.5831 0.1209 22.1586 0.0055 36.0917 0.1914 36.0917 0.1914 1.1696 0.0062 0.4464 0.0023 -33.3004 0.2084 0.845828725936 0.000e+00
other VELA04MRP 202520 1.593 3.92610837438 5 F160W 483.9828 0.1193 432.4867 0.0764 27.2056 0.0501 3.6114 0.2620 3.6114 0.262 1.7726 0.1347 0.9218 0.0592 -86.5587 29.2814 1.0138606824 0.000e+00
other VELA04MRP 202520 1.593 3.92610837438 6 F160W 541.5797 1.4071 353.9188 0.4398 27.3380 5.1622 9944.0586 147596.6406 9944.0586 147596.6406 19.5895 59.5355 0.3899 0.0676 51.6818 7.1659 0.927814892783 0.000e+00
other VELA04MRP 202520 1.593 3.92610837438 6 F160W 256.5840 0.3639 287.4728 0.3270 23.8349 0.0164 42.4386 0.5748 42.4386 0.5748 1.1762 0.0238 0.5118 0.0059 -49.4778 0.6038 0.873474199557 0.000e+00
central VELA04MRP 202520 1.593 3.92610837438 6 F160W 327.2359 0.2161 317.1923 0.0891 22.5402 0.0071 41.1802 0.2445 41.1802 0.2445 0.6972 0.0085 0.3845 0.0024 -65.3658 0.1586 0.910456707397 0.000e+00
central VELA04MRP 202520 1.593 3.92610837438 7 F160W 303.0874 0.0797 313.0431 0.1190 22.0907 0.0054 29.9562 0.1351 29.9562 0.1351 0.9534 0.0078 0.6666 0.0031 -15.1637 0.4329 0.807356600828 0.000e+00
other VELA04MRP 202520 1.593 3.92610837438 8 F160W 408.9198 0.2220 393.5587 0.0139 26.4777 0.2728 504.2968 566.8517 504.2968 566.8517 19.9834 5.8616 0.6530 0.0430 -79.2781 4.5110 0.89453822699 0.000e+00
central VELA04MRP 202520 1.593 3.92610837438 8 F160W 303.5482 0.0729 313.4950 0.1204 22.1018 0.0054 30.8642 0.1416 30.8642 0.1416 0.9664 0.0080 0.6114 0.0029 -19.6677 0.3575 0.813840142298 0.000e+00
other VELA04MRP 203683 1.605 3.90196078431 0 F160W 206.8100 0.0336 272.4631 0.0563 26.5538 0.4215 499.1451 808.0297 499.1451 808.0297 19.9434 9.3819 0.8474 0.0270 74.4788 8.9018 0.865522782055 0.000e+00
central VELA04MRP 203683 1.605 3.90196078431 0 F160W 297.7001 0.0499 302.6457 0.0553 21.8818 0.0038 18.9561 0.0801 18.9561 0.0801 1.3488 0.0092 0.9176 0.0035 45.4673 1.8097 0.731835663085 0.000e+00
other VELA04MRP 203683 1.605 3.90196078431 1 F160W 281.2127 0.0975 250.3039 0.1785 23.2683 0.0094 27.0362 0.3336 27.0362 0.3336 1.4440 0.0207 0.5188 0.0053 -4.3953 0.6461 1.02394727951 0.000e+00
other VELA04MRP 203683 1.605 3.90196078431 1 F160W 335.2462 0.2796 563.4644 0.2900 26.8092 0.0529 11.2463 0.7593 11.2463 0.7593 1.6270 0.1237 0.8964 0.0486 16.2471 18.1760 1.23361335624 0.000e+00
central VELA04MRP 203683 1.605 3.90196078431 1 F160W 304.3823 0.0658 326.7269 0.1403 22.3514 0.0065 34.1235 0.1815 34.1235 0.1815 1.3064 0.0085 0.4475 0.0027 -18.1251 0.2030 0.932516774904 0.000e+00
central VELA04MRP 203683 1.605 3.90196078431 5 F160W 302.5482 0.0683 302.7915 0.1350 22.0226 0.0055 36.2799 0.1615 36.2799 0.1615 1.0865 0.0081 0.4659 0.0023 -1.8597 0.2186 0.843656329632 0.000e+00
other VELA04MRP 203683 1.605 3.90196078431 5 F160W 654.4536 1649.7555 363.9926 1053.0857 24.8514 7.3114 2638.1040 20917.4277 2638.104 20917.4277 0.9058 1.8041 0.4327 2.2960 -18.7065 73.4179 0.908769446986 0.000e+00
central VELA04MRP 203683 1.605 3.90196078431 6 F160W 302.6024 0.0037 305.1385 0.0209 22.1904 0.0001 45.2451 0.0038 45.2451 0.0038 1.0225 0.0008 0.3116 0.0001 -9.2171 0.0037 0.801279092258 0.000e+00
other VELA04MRP 203683 1.605 3.90196078431 6 F160W 811.9462 8.6819 1112.8220 4.8246 25.2944 4.3415 1863.7535 0.0091 1863.7535 0.0091 0.0222 0.2528 0.5737 0.5494 -27392923456765952.0000 299.0439 0.913565229328 0.000e+00
central VELA04MRP 203683 1.605 3.90196078431 7 F160W 301.1360 0.0620 300.1377 0.0898 21.8528 0.0045 26.0115 0.0997 26.0115 0.0997 0.9873 0.0074 0.6868 0.0026 11.8808 0.3795 0.807532988911 0.000e+00
central VELA04MRP 203683 1.605 3.90196078431 8 F160W 301.7700 0.0519 299.5809 0.0845 21.8731 0.0044 28.4335 0.1144 28.4335 0.1144 1.3687 0.0058 0.6070 0.0025 13.3270 0.2781 0.800195819576 0.000e+00
other VELA04MRP 204813 1.616 3.87804878049 0 F160W 100.3985 0.1614 225.8118 0.2407 28.4423 0.0686 12.8878 0.9290 12.8878 0.929 3.1890 0.3232 0.7173 0.0454 -50.2233 6.3487 1.16526785718 0.000e+00
central VELA04MRP 204813 1.616 3.87804878049 0 F160W 306.0353 0.0383 310.0553 0.0555 22.3793 0.0043 19.1330 0.1210 19.133 0.121 1.7195 0.0083 0.7220 0.0041 -21.5940 0.6742 0.782347347523 0.000e+00
other VELA04MRP 204813 1.616 3.87804878049 0 F160W 282.6674 0.0519 278.5832 0.0941 22.4408 0.0053 23.4180 0.1543 23.418 0.1543 0.9445 0.0115 0.5052 0.0030 -22.7513 0.3316 0.733909202607 0.000e+00
central VELA04MRP 204813 1.616 3.87804878049 1 F160W 301.9732 0.0754 309.1764 0.1749 22.1844 0.0053 44.3629 0.2040 44.3629 0.204 0.9992 0.0090 0.4171 0.0020 -22.5480 0.1811 0.881869420276 0.000e+00
other VELA04MRP 204813 1.616 3.87804878049 1 F160W 373.3477 0.1227 547.9657 0.3800 25.6960 0.1126 406.3239 125.6379 406.3239 125.6379 7.7227 0.6949 0.1483 0.0130 -19.9547 0.8007 1.04573362442 0.000e+00
other VELA04MRP 204813 1.616 3.87804878049 1 F160W 326.9955 0.0980 337.3152 0.0684 23.4493 0.0095 12.8070 0.0861 12.807 0.0861 0.4405 0.0113 0.6207 0.0057 -68.7488 0.8153 0.8208461315 0.000e+00
central VELA04MRP 204813 1.616 3.87804878049 5 F160W 304.6219 0.0463 309.7081 0.0862 21.7951 0.0042 29.6307 0.1127 29.6307 0.1127 1.0630 0.0067 0.4987 0.0018 -13.2467 0.1807 0.7676202958 0.000e+00
other VELA04MRP 204813 1.616 3.87804878049 5 F160W 56.2560 615.8195 238.4800 323.3472 21.9797 13.6044 37437.4727 399327.5312 37437.4727 399327.5312 2.0375 4.4332 0.1388 0.3092 -61.8265 4.7809 0.866750500756 0.000e+00
central VELA04MRP 204813 1.616 3.87804878049 6 F160W 295.9679 0.0709 301.8563 0.1686 22.3317 0.0060 41.8723 0.2695 41.8723 0.2695 1.2105 0.0113 0.3397 0.0020 -18.7820 0.1541 0.925387777744 0.000e+00
other VELA04MRP 204813 1.616 3.87804878049 6 F160W -155.5401 1069.9927 603.1785 663.2994 25.5720 21.7082 7728.0171 263874.6562 7728.0171 263874.6562 5.7015 90.2617 0.1976 0.2371 57.2162 5.6912 0.927590155266 0.000e+00
other VELA04MRP 204813 1.616 3.87804878049 6 F160W 328.0268 0.0812 330.4416 0.1139 22.7813 0.0085 23.2509 0.2035 23.2509 0.2035 1.1008 0.0173 0.4636 0.0040 -35.0961 0.4305 0.846998511782 0.000e+00
central VELA04MRP 204813 1.616 3.87804878049 7 F160W 301.9931 0.0314 306.6946 0.0477 21.6126 0.0037 20.5338 0.0753 20.5338 0.0753 1.4559 0.0076 0.6498 0.0024 -4.7009 0.2740 0.646885979622 0.000e+00
central VELA04MRP 204813 1.616 3.87804878049 8 F160W 302.5612 0.0289 307.2234 0.0473 21.6080 0.0037 21.0969 0.0783 21.0969 0.0783 1.5583 0.0064 0.6200 0.0023 -3.0513 0.2428 0.632123788 0.000e+00
central VELA04MRP 205847 1.628 3.85436893204 0 F160W 341.6651 0.0434 324.7166 0.0419 21.7344 0.0045 20.1646 0.0900 20.1646 0.09 1.3908 0.0076 0.5879 0.0025 -46.1062 0.2868 0.673580934807 0.000e+00
central VELA04MRP 205847 1.628 3.85436893204 1 F160W 324.2189 0.0385 330.7689 0.0479 21.6426 0.0045 24.8511 0.1146 24.8511 0.1146 1.6673 0.0103 0.4166 0.0018 -38.0934 0.1585 0.652441760676 0.000e+00
other VELA04MRP 205847 1.628 3.85436893204 5 F160W 328.8151 0.0314 326.4651 0.0355 21.6168 0.0042 17.7777 0.0674 17.7777 0.0674 1.1660 0.0078 0.5809 0.0022 -41.4034 0.2396 0.64723494353 0.000e+00
central VELA04MRP 205847 1.628 3.85436893204 5 F160W 294.5414 0.3034 325.6876 0.4642 25.1154 2.3637 15852.1309 101047.9219 15852.1309 101047.9219 19.9701 20.4918 0.8707 0.0454 32.2993 16.2327 0.822940645278 0.000e+00
central VELA04MRP 205847 1.628 3.85436893204 6 F160W 345.7943 0.0654 327.6536 0.0360 21.5572 0.0041 26.5890 0.0968 26.589 0.0968 1.1075 0.0064 0.4045 0.0015 -60.1680 0.1307 0.678507742955 0.000e+00
central VELA04MRP 205847 1.628 3.85436893204 7 F160W 312.7195 0.0195 314.8357 0.0221 21.5609 0.0038 13.6434 0.0538 13.6434 0.0538 1.5931 0.0095 0.8201 0.0030 -40.5173 0.6488 0.568699964466 0.000e+00
central VELA04MRP 205847 1.628 3.85436893204 8 F160W 315.0512 0.0245 316.3010 0.0251 21.5745 0.0039 14.4815 0.0548 14.4815 0.0548 1.3226 0.0085 0.7656 0.0028 -42.0919 0.4788 0.604890146442 0.000e+00
central VELA04MRP 206922 1.640 3.8309178744 0 F160W 365.0278 0.0514 330.1994 0.0409 21.8807 0.0052 19.2802 0.0984 19.2802 0.0984 1.3472 0.0117 0.5448 0.0027 -54.3923 0.2760 0.750022243114 0.000e+00
central VELA04MRP 206922 1.640 3.8309178744 1 F160W 354.4058 0.0625 328.5278 0.0352 21.7207 0.0047 21.0705 0.0651 21.0705 0.0651 0.8717 0.0061 0.4391 0.0018 89.2151 0.1655 0.680657167391 0.000e+00
other VELA04MRP 206922 1.640 3.8309178744 5 F160W 607.3880 8016.5791 576.4884 4497.5737 24.6269 10.8759 2633.7747 24651.5586 2633.7747 24651.5586 0.1403 0.3341 0.1245 1.0868 66.1359 18.0044 0.866671892965 0.000e+00
central VELA04MRP 206922 1.640 3.8309178744 5 F160W 320.8006 0.1088 317.6742 0.0732 21.8158 0.0046 34.8838 0.0947 34.8838 0.0947 0.5350 0.0047 0.3917 0.0015 -57.5952 0.1127 0.84778297858 0.000e+00
central VELA04MRP 206922 1.640 3.8309178744 6 F160W 365.1339 0.0630 322.8380 0.0324 21.7637 0.0048 20.1691 0.0785 20.1691 0.0785 1.0689 0.0071 0.4409 0.0019 -87.1143 0.1866 0.702026422808 0.000e+00
central VELA04MRP 206922 1.640 3.8309178744 7 F160W 315.6647 0.0308 319.9749 0.0254 21.5033 0.0038 16.7952 0.0548 16.7952 0.0548 1.0365 0.0068 0.6653 0.0023 -51.3972 0.2813 0.660269688587 0.000e+00
central VELA04MRP 206922 1.640 3.8309178744 8 F160W 315.7777 0.0462 318.9944 0.0375 21.5624 0.0039 20.7568 0.0523 20.7568 0.0523 0.7916 0.0055 0.5719 0.0019 -53.4884 0.2063 0.731763027547 0.000e+00
central VELA04MRP 208046 1.652 3.80769230769 0 F160W 344.8149 0.1465 342.5052 0.1026 21.8466 0.0049 42.2483 0.1233 42.2483 0.1233 0.5501 0.0046 0.3221 0.0013 -56.0303 0.1072 0.903152899702 0.000e+00
central VELA04MRP 208046 1.652 3.80769230769 1 F160W 325.7880 0.2573 315.6647 0.1475 22.0599 0.0059 64.1962 0.2253 64.1962 0.2253 0.4774 0.0054 0.2838 0.0012 -60.5321 0.1082 0.897589243792 0.000e+00
central VELA04MRP 208046 1.652 3.80769230769 5 F160W 312.5195 0.1080 323.2121 0.1528 21.8152 0.0049 46.1778 0.1404 46.1778 0.1404 0.5032 0.0045 0.3089 0.0012 -36.0875 0.0974 0.876810749428 0.000e+00
central VELA04MRP 208046 1.652 3.80769230769 6 F160W 325.6680 0.2572 316.3664 0.1267 22.0459 0.0059 59.7134 0.2189 59.7134 0.2189 0.6807 0.0071 0.2540 0.0013 -64.1435 0.1008 0.847644345362 0.000e+00
central VELA04MRP 208046 1.652 3.80769230769 7 F160W 303.5645 0.0410 324.1871 0.0727 21.5787 0.0040 25.0630 0.0676 25.063 0.0676 0.8501 0.0058 0.5512 0.0019 -17.7396 0.1988 0.709704394999 0.000e+00
central VELA04MRP 208046 1.652 3.80769230769 8 F160W 306.5765 0.0420 325.7714 0.0814 21.5972 0.0041 27.2973 0.0733 27.2973 0.0733 0.7743 0.0055 0.5163 0.0018 -23.8028 0.1738 0.731234725446 0.000e+00
other VELA04MRP 209593 1.676 3.7619047619 0 F160W 359.6686 0.1396 389.5647 0.0849 23.0011 0.0104 21.5329 0.2167 21.5329 0.2167 1.0850 0.0155 0.5328 0.0047 -73.5408 0.5747 0.989294150615 0.000e+00
central VELA04MRP 209593 1.676 3.7619047619 0 F160W 317.3092 0.1480 320.7206 0.1796 22.0363 0.0056 49.6208 0.2593 49.6208 0.2593 0.8605 0.0045 0.2757 0.0015 -39.2331 0.1136 0.812923002574 0.000e+00
other VELA04MRP 209593 1.676 3.7619047619 1 F160W 409.9546 0.0844 361.1264 0.0806 23.4836 0.0125 13.9123 0.1259 13.9123 0.1259 0.7919 0.0211 0.7627 0.0085 45.9976 1.8554 1.06356960927 0.000e+00
central VELA04MRP 209593 1.676 3.7619047619 1 F160W 337.0500 0.1359 324.1980 0.0799 22.0350 0.0058 44.0794 0.2751 44.0794 0.2751 1.3677 0.0088 0.2712 0.0015 -59.4786 0.0997 0.819024169931 0.000e+00
central VELA04MRP 209593 1.676 3.7619047619 5 F160W 311.9506 0.0512 331.7231 0.1258 21.7360 0.0050 41.5336 0.1630 41.5336 0.163 0.9249 0.0055 0.3463 0.0016 -19.7723 0.1282 0.746100869431 0.000e+00
central VELA04MRP 209593 1.676 3.7619047619 6 F160W 336.5905 0.1690 317.3632 0.0753 21.9097 0.0054 47.8355 0.2523 47.8355 0.2523 1.1367 0.0079 0.2529 0.0013 -65.7213 0.0951 0.776142589986 0.000e+00
central VELA04MRP 209593 1.676 3.7619047619 7 F160W 298.4381 0.0512 324.1540 0.0971 21.6088 0.0044 31.4595 0.1186 31.4595 0.1186 1.0060 0.0054 0.5031 0.0021 9.9494 0.1909 0.683585776744 0.000e+00
central VELA04MRP 209593 1.676 3.7619047619 8 F160W 301.0800 0.0500 325.8408 0.0990 21.6164 0.0043 32.0025 0.1220 32.0025 0.122 1.0628 0.0064 0.4889 0.0020 4.2651 0.1833 0.707445664449 0.000e+00
central VELA04MRP 210607 1.687 3.73933649289 0 F160W 319.4560 0.1693 327.7877 0.2634 21.9262 0.0056 65.4757 0.2724 65.4757 0.2724 0.4436 0.0034 0.2666 0.0011 -33.3496 0.0995 0.900016892672 0.000e+00
other VELA04MRP 210607 1.687 3.73933649289 1 F160W 422.6759 0.1993 354.1306 0.1621 23.8675 0.0145 22.5284 0.2769 22.5284 0.2769 1.0300 0.0249 0.6106 0.0096 48.4166 1.1214 1.10375298699 0.000e+00
other VELA04MRP 210607 1.687 3.73933649289 1 F160W 353.7381 0.1892 333.2961 0.0566 22.8528 0.0160 25.6776 0.2835 25.6776 0.2835 0.8898 0.0191 0.2447 0.0024 -72.7492 0.2010 0.901997382873 0.000e+00
central VELA04MRP 210607 1.687 3.73933649289 1 F160W 307.9375 0.5576 307.1747 0.2803 22.3273 0.0102 66.4930 0.3839 66.493 0.3839 0.8196 0.0078 0.2860 0.0016 -71.6291 0.1328 0.796807663693 0.000e+00
other VELA04MRP 210607 1.687 3.73933649289 5 F160W 311.2819 0.0729 334.4069 0.1655 21.8479 0.0051 43.4029 0.1338 43.4029 0.1338 0.7678 0.0064 0.4361 0.0018 -21.2807 0.1815 0.866341654274 0.000e+00
central VELA04MRP 210607 1.687 3.73933649289 5 F160W 297.4792 0.4354 320.2874 0.4127 29.7649 1.1616 21.4017 122.7737 21.4017 122.7737 19.9370 215.8347 0.7345 1.0163 81.2651 99.0259 0.774485011592 0.000e+00
central VELA04MRP 210607 1.687 3.73933649289 6 F160W 330.1591 0.2372 312.3510 0.0665 21.8777 0.0055 63.7197 0.2065 63.7197 0.2065 0.7321 0.0061 0.2435 0.0011 -75.0396 0.0910 0.889253691782 0.000e+00
central VELA04MRP 210607 1.687 3.73933649289 7 F160W 311.1239 0.4398 303.4489 0.5415 23.2862 0.0187 55.1959 0.4763 55.1959 0.4763 0.4299 0.0081 0.7461 0.0039 12.0466 1.3406 0.74328855156 0.000e+00
other VELA04MRP 210607 1.687 3.73933649289 7 F160W 261.8224 0.0530 366.3283 0.0901 23.8198 0.0135 13.5782 0.2039 13.5782 0.2039 1.6554 0.0367 0.5588 0.0070 -6.7083 0.8228 1.17758694684 0.000e+00
other VELA04MRP 210607 1.687 3.73933649289 7 F160W 297.8676 0.0644 321.5497 0.1092 22.0074 0.0056 29.1213 0.0970 29.1213 0.097 0.5009 0.0051 0.4914 0.0021 10.0376 0.2425 0.738067571869 0.000e+00
other VELA04MRP 210607 1.687 3.73933649289 8 F160W 306.1735 0.0577 344.8280 0.0403 23.2569 0.0129 14.5700 0.1210 14.57 0.121 2.1146 0.0249 0.6699 0.0088 -67.2069 1.1685 0.864841965718 0.000e+00
central VELA04MRP 210607 1.687 3.73933649289 8 F160W 298.0280 0.0739 318.0240 0.1288 21.8811 0.0049 37.3345 0.1132 37.3345 0.1132 0.8555 0.0064 0.4591 0.0021 13.8720 0.1964 0.710122189771 0.000e+00
central VELA04MRP 211818 1.699 3.71698113208 0 F160W 314.5940 0.1323 334.9797 0.2143 21.9202 0.0059 64.2614 0.2282 64.2614 0.2282 0.7220 0.0054 0.2596 0.0013 -30.5585 0.1054 0.903783136961 0.000e+00
central VELA04MRP 211818 1.699 3.71698113208 1 F160W 343.5592 0.2700 316.9071 0.0949 21.8372 0.0055 63.7660 0.2434 63.766 0.2434 0.5862 0.0034 0.2229 0.0010 -70.6540 0.0862 0.866014197642 0.000e+00
central VELA04MRP 211818 1.699 3.71698113208 5 F160W 300.2523 0.0699 330.0712 0.1603 21.7994 0.0053 43.4326 0.1457 43.4326 0.1457 0.8401 0.0069 0.3939 0.0018 -10.4425 0.1516 0.801784186501 0.000e+00
other VELA04MRP 211818 1.699 3.71698113208 6 F160W 354.7606 0.1980 318.1933 0.0576 22.1004 0.0066 42.3366 0.3077 42.3366 0.3077 1.1161 0.0107 0.2792 0.0018 -76.1780 0.1339 0.783122967249 0.000e+00
central VELA04MRP 211818 1.699 3.71698113208 6 F160W 270.5495 0.7951 295.8550 0.2346 23.2634 0.0157 53.3878 0.7347 53.3878 0.7347 0.9234 0.0188 0.3920 0.0052 -72.2000 0.4261 0.717746966572 0.000e+00
other VELA04MRP 211818 1.699 3.71698113208 7 F160W 235.7649 0.0228 363.0131 0.0396 24.5381 0.0166 10.1877 0.1900 10.1877 0.19 3.2718 0.0617 0.5437 0.0099 35.2620 1.4417 1.16924764072 0.000e+00
central VELA04MRP 211818 1.699 3.71698113208 7 F160W 286.9202 0.0555 319.0501 0.0939 21.7092 0.0047 31.4427 0.1287 31.4427 0.1287 1.0772 0.0074 0.5580 0.0024 24.5148 0.2346 0.738053144379 0.000e+00
other VELA04MRP 211818 1.699 3.71698113208 8 F160W 238.4930 0.0688 365.8668 0.0823 23.8936 0.0137 14.7675 0.0854 14.7675 0.0854 0.1162 0.0053 0.2714 0.0019 39.2526 0.1886 1.2509182507 0.000e+00
central VELA04MRP 211818 1.699 3.71698113208 8 F160W 288.7903 0.0593 321.2521 0.0978 21.7236 0.0048 32.8132 0.1306 32.8132 0.1306 1.0839 0.0071 0.5243 0.0023 17.2640 0.2415 0.755149891172 0.000e+00
other VELA04MRP 213385 1.711 3.69483568075 0 F160W 345.3609 0.0461 376.3741 0.0712 22.5524 0.0080 15.5585 0.1538 15.5585 0.1538 1.5680 0.0237 0.6079 0.0051 -9.7548 0.5907 0.702663911653 0.000e+00
central VELA04MRP 213385 1.711 3.69483568075 0 F160W 309.2386 0.1710 314.2863 0.3849 22.2328 0.0062 60.3934 0.2943 60.3934 0.2943 0.6716 0.0075 0.2967 0.0018 -18.8178 0.1372 0.823127805738 0.000e+00
central VELA04MRP 213385 1.711 3.69483568075 1 F160W 347.1998 0.2652 323.1088 0.1365 21.8373 0.0054 70.8355 0.2438 70.8355 0.2438 0.6660 0.0059 0.2187 0.0010 -62.5275 0.0789 0.949777886085 0.000e+00
