galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
other VELA28MRP 288839 2.688 2.46213634585 6 F160W 118.6367 519.8975 21.5278 17.9713 2.1485767428 1.8709 0.5392 32.4579 0.000e+00
bulge VELA28MRP 288839 2.688 2.46213634585 6 F160W 299.5046 301.4717 21.3371 42.7637 5.1126569172 2.5106 0.4200 38.5767 0.000e+00
disk VELA28MRP 288839 2.688 2.46213634585 7 F160W 304.4536 308.0441 21.1925 55.5593 6.6424476708 1.0000 0.4684 -27.7227 0.000e+00
other VELA28MRP 288839 2.688 2.46213634585 7 F160W 195.2312 183.9900 22.2325 46.1357 5.5157997492 1.0727 0.8347 -1.2798 0.000e+00
other VELA28MRP 288839 2.688 2.46213634585 7 F160W 313.2028 366.8518 22.2211 8.0546 0.9629757576 1.4316 0.6737 -18.3786 0.000e+00
bulge VELA28MRP 288839 2.688 2.46213634585 7 F160W 299.1641 302.9064 21.4612 53.1796 6.3579402576 2.2087 0.3111 34.0736 0.000e+00
disk VELA28MRP 288839 2.688 2.46213634585 8 F160W 304.3002 308.4794 21.3565 81.4838 9.7418771928 1.0000 0.2070 -11.9768 0.000e+00
other VELA28MRP 288839 2.688 2.46213634585 8 F160W 304.2948 382.3221 22.3851 6.9778 0.8342378568 1.3343 0.6469 -20.5271 0.000e+00
other VELA28MRP 288839 2.688 2.46213634585 8 F160W 224.0274 149.2502 23.5628 20.7418 2.4798066408 0.2180 0.4246 -51.3904 0.000e+00
bulge VELA28MRP 288839 2.688 2.46213634585 8 F160W 298.2852 304.7207 21.1725 62.4030 7.460653068 2.0213 0.2883 35.7207 0.000e+00
other VELA28MRP 291963 2.731 2.42509153557 0 F160W 297.5164 443.3100 21.0950 61.5606 7.3599390936 2.2417 0.5771 -13.8799 0.000e+00
other VELA28MRP 291963 2.731 2.42509153557 0 F160W 447.3309 441.1443 24.6507 16.2511 1.9429165116 1.0464 0.8344 76.9439 0.000e+00
disk VELA28MRP 291963 2.731 2.42509153557 0 F160W 302.4962 305.8282 22.0396 33.6620 4.024494072 1.0000 0.2230 -30.4002 0.000e+00
bulge VELA28MRP 291963 2.731 2.42509153557 0 F160W 298.3467 299.5076 21.5962 42.5674 5.0891880744 2.5760 0.6205 -8.1607 0.000e+00
other VELA28MRP 291963 2.731 2.42509153557 1 F160W 452.3772 339.8035 21.5212 40.4779 4.8393758124 0.9142 0.4144 76.4678 0.000e+00
disk VELA28MRP 291963 2.731 2.42509153557 1 F160W 304.9144 305.2349 21.4050 93.0503 11.1247216668 1.0000 0.2152 -48.3432 0.000e+00
bulge VELA28MRP 291963 2.731 2.42509153557 1 F160W 298.6759 299.8761 21.7911 31.5302 3.7696245912 1.8035 0.3606 -56.9326 0.000e+00
other VELA28MRP 291963 2.731 2.42509153557 5 F160W 103.0836 7.6740 16.9047 1316609.3750 157408.550438 16.1237 0.5701 77.2542 0.000e+00
disk VELA28MRP 291963 2.731 2.42509153557 5 F160W 303.4695 305.3672 22.2465 31.6986 3.7897578216 1.0000 0.2031 -21.1421 0.000e+00
other VELA28MRP 291963 2.731 2.42509153557 5 F160W 280.6347 374.7675 21.3413 25.4993 3.0485943108 0.9069 0.6581 -57.1326 0.000e+00
bulge VELA28MRP 291963 2.731 2.42509153557 5 F160W 297.3798 298.1660 21.5269 43.9393 5.2532069508 2.2981 0.5494 -23.5614 0.000e+00
other VELA28MRP 291963 2.731 2.42509153557 6 F160W 503.7727 326.8575 24.5307 17.3539 2.0747628684 1.0563 0.8671 39.9563 0.000e+00
other VELA28MRP 291963 2.731 2.42509153557 6 F160W 390.7346 419.1128 21.1553 57.1335 6.830652726 2.2062 0.4425 -64.8180 0.000e+00
disk VELA28MRP 291963 2.731 2.42509153557 6 F160W 304.4390 302.9697 22.1296 35.7303 4.2717717468 1.0000 0.1757 -63.1860 0.000e+00
bulge VELA28MRP 291963 2.731 2.42509153557 6 F160W 298.1594 301.1009 21.5511 42.7358 5.1093213048 2.4781 0.6304 -42.7416 0.000e+00
other VELA28MRP 291963 2.731 2.42509153557 7 F160W 414.9821 328.9019 24.1528 27.0729 3.2367276324 1.4933 0.6756 -89.7675 0.000e+00
other VELA28MRP 291963 2.731 2.42509153557 7 F160W 266.2140 314.2455 21.0404 45.4755 5.436868878 1.5280 0.5877 -34.2913 0.000e+00
disk VELA28MRP 291963 2.731 2.42509153557 7 F160W 305.3867 305.9010 23.6861 9.8468 1.1772440208 1.0000 0.3577 -24.6190 0.000e+00
bulge VELA28MRP 291963 2.731 2.42509153557 7 F160W 298.5431 300.2111 21.3427 27.9244 3.3385295664 1.6962 0.5820 -24.3244 0.000e+00
disk VELA28MRP 291963 2.731 2.42509153557 8 F160W 292.5852 305.6117 20.8281 30.9761 3.7033786116 1.0000 0.8818 40.3690 0.000e+00
other VELA28MRP 291963 2.731 2.42509153557 8 F160W 132.7873 215.9857 22.1556 85.7727 10.2546409212 2.3081 0.5866 -89.2444 0.000e+00
bulge VELA28MRP 291963 2.731 2.42509153557 8 F160W 268.0363 325.3979 21.7321 42.3632 5.0647747392 1.7269 0.4693 -38.5025 0.000e+00
other VELA28MRP 295882 2.785 2.37972570146 1 F160W 287.4083 369.6585 21.5916 25.2703 3.0212159868 1.0367 0.2891 72.0966 0.000e+00
other VELA28MRP 295882 2.785 2.37972570146 1 F160W 344.7519 311.5328 22.0075 30.1047 3.5991975132 1.3978 0.2289 -57.0332 0.000e+00
disk VELA28MRP 295882 2.785 2.37972570146 1 F160W 305.6163 305.3848 20.9528 64.6827 7.7332048812 1.0000 0.4119 -81.3128 0.000e+00
bulge VELA28MRP 295882 2.785 2.37972570146 1 F160W 300.2586 299.3165 23.2693 9.8241 1.1745300996 0.5215 0.4701 -85.5561 0.000e+00
other VELA28MRP 295882 2.785 2.37972570146 5 F160W 258.2640 369.8066 21.4735 16.2192 1.9391026752 1.5193 0.7295 79.8550 0.000e+00
disk VELA28MRP 295882 2.785 2.37972570146 5 F160W 310.9821 302.2126 21.2419 50.2808 6.0113713248 1.0000 0.2197 -69.4256 0.000e+00
bulge VELA28MRP 295882 2.785 2.37972570146 5 F160W 318.9246 320.5624 21.7136 31.4517 3.7602394452 0.0469 0.4795 -64.5959 0.000e+00
other VELA28MRP 295882 2.785 2.37972570146 6 F160W 289.5652 378.5987 21.7653 22.5148 2.6917794288 0.6555 0.2915 77.7428 0.000e+00
other VELA28MRP 295882 2.785 2.37972570146 6 F160W 342.3639 305.5552 22.4453 14.5252 1.7365748112 1.0001 0.3883 -60.8131 0.000e+00
disk VELA28MRP 295882 2.785 2.37972570146 6 F160W 305.7093 304.8439 21.4899 75.6408 9.0433114848 1.0000 0.3317 -76.0891 0.000e+00
bulge VELA28MRP 295882 2.785 2.37972570146 6 F160W 301.4264 298.9591 21.3235 44.5377 5.3247492612 2.3139 0.5125 88.2191 0.000e+00
other VELA28MRP 295882 2.785 2.37972570146 7 F160W 255.3133 368.6344 21.2028 26.6758 3.1892519448 2.4847 0.7686 -78.2057 0.000e+00
disk VELA28MRP 295882 2.785 2.37972570146 7 F160W 311.7526 309.3577 20.7421 31.1204 3.7206305424 1.0000 0.8544 -38.9813 0.000e+00
bulge VELA28MRP 295882 2.785 2.37972570146 7 F160W 301.1162 299.5388 22.3549 15.9690 1.909189764 1.1887 0.3897 -64.8827 0.000e+00
disk VELA28MRP 295882 2.785 2.37972570146 8 F160W 306.7967 303.1744 20.8657 30.2810 3.620275236 1.0000 0.4238 -63.9220 0.000e+00
other VELA28MRP 295882 2.785 2.37972570146 8 F160W 137.3045 363.3903 22.9344 14.5239 1.7364193884 1.7151 0.6448 -7.2688 0.000e+00
other VELA28MRP 295882 2.785 2.37972570146 8 F160W 255.4249 368.5228 21.3627 20.2590 2.422085004 2.0394 0.7780 -80.1047 0.000e+00
bulge VELA28MRP 295882 2.785 2.37972570146 8 F160W 318.6903 335.6994 22.2497 21.6866 2.5927631496 3.1741 0.6053 -81.3728 0.000e+00
other VELA28MRP 298890 2.827 2.34571246947 0 F160W 428.5720 390.8811 21.4902 34.6288 4.1400808128 1.7097 0.5998 -19.3044 0.000e+00
disk VELA28MRP 298890 2.827 2.34571246947 0 F160W 298.7355 295.3302 20.7294 58.9592 7.0489261152 1.0000 0.2721 -66.5596 0.000e+00
bulge VELA28MRP 298890 2.827 2.34571246947 0 F160W 293.7033 290.2104 21.4646 22.6849 2.7121159044 3.4788 0.5181 -45.5472 0.000e+00
disk VELA28MRP 298890 2.827 2.34571246947 1 F160W 296.6181 300.5157 20.5822 44.4197 5.3106416532 1.0000 0.2811 87.1380 0.000e+00
other VELA28MRP 298890 2.827 2.34571246947 1 F160W 449.4943 352.8799 21.7216 23.0625 2.75726025 1.1491 0.4173 -57.7186 0.000e+00
bulge VELA28MRP 298890 2.827 2.34571246947 1 F160W 290.6235 298.7657 22.8245 5.6140 0.671187384 0.9443 0.5463 -52.2316 0.000e+00
disk VELA28MRP 298890 2.827 2.34571246947 5 F160W 297.1026 299.4174 20.6115 30.6791 3.6678704796 1.0000 0.3981 -88.1216 0.000e+00
other VELA28MRP 298890 2.827 2.34571246947 5 F160W 222.2769 359.1576 21.3679 33.6522 4.0233224232 1.6284 0.4498 51.3911 0.000e+00
bulge VELA28MRP 298890 2.827 2.34571246947 5 F160W 302.3865 299.2923 22.8852 4.5687 0.5462154972 0.5019 0.4619 21.4880 0.000e+00
other VELA28MRP 298890 2.827 2.34571246947 6 F160W 144.4415 351.3252 21.6185 29.8052 3.5633904912 1.2844 0.3694 65.9069 0.000e+00
disk VELA28MRP 298890 2.827 2.34571246947 6 F160W 307.2041 300.8189 20.6031 40.4603 4.8372716268 1.0000 0.2964 -88.3303 0.000e+00
bulge VELA28MRP 298890 2.827 2.34571246947 6 F160W 312.3575 298.4290 22.7160 4.7731 0.5706527436 1.2332 0.5525 36.5230 0.000e+00
disk VELA28MRP 298890 2.827 2.34571246947 7 F160W 298.9269 300.4070 21.0524 14.1190 1.688011164 1.0000 0.5636 -79.7564 0.000e+00
other VELA28MRP 298890 2.827 2.34571246947 7 F160W 203.5164 371.9936 18.6615 21896.1641 2617.81779514 13.7975 0.4664 45.0986 0.000e+00
other VELA28MRP 298890 2.827 2.34571246947 7 F160W 287.6920 354.6142 21.0852 38.6101 4.6160691156 1.8095 0.6558 0.1915 0.000e+00
bulge VELA28MRP 298890 2.827 2.34571246947 7 F160W 297.1285 297.5668 22.2533 15.3227 1.8319207212 3.5663 0.4444 -8.9799 0.000e+00
disk VELA28MRP 298890 2.827 2.34571246947 8 F160W 299.0093 300.4188 20.9016 16.2503 1.9428208668 1.0000 0.5566 -81.2159 0.000e+00
other VELA28MRP 298890 2.827 2.34571246947 8 F160W 278.3053 355.6829 20.5831 68.3884 8.1762435504 2.5906 0.6412 15.3365 0.000e+00
bulge VELA28MRP 298890 2.827 2.34571246947 8 F160W 298.0763 297.7499 23.0980 5.1572 0.6165742032 1.4918 0.4058 -8.7102 0.000e+00
other VELA28MRP 301882 2.869 2.31255258677 0 F160W 495.9224 442.3864 21.9041 34.6881 4.1471704836 1.2747 0.4318 -19.3545 0.000e+00
disk VELA28MRP 301882 2.869 2.31255258677 0 F160W 315.1353 313.4962 21.0241 36.6667 4.3837239852 1.0000 0.1646 -43.6096 0.000e+00
bulge VELA28MRP 301882 2.869 2.31255258677 0 F160W 321.6427 319.4848 20.1406 131.5125 15.72310845 5.8849 0.5656 -71.2041 0.000e+00
other VELA28MRP 301882 2.869 2.31255258677 1 F160W 536.7018 316.7367 21.9920 20.7698 2.4831542088 0.8986 0.4794 -84.4572 0.000e+00
disk VELA28MRP 301882 2.869 2.31255258677 1 F160W 311.8512 300.6435 20.6862 46.8657 5.6030756292 1.0000 0.2246 89.8254 0.000e+00
bulge VELA28MRP 301882 2.869 2.31255258677 1 F160W 306.4578 300.4665 20.9296 65.9835 7.888723326 5.4840 0.3265 86.8118 0.000e+00
disk VELA28MRP 301882 2.869 2.31255258677 5 F160W 291.2867 305.2613 21.9224 8.2301 0.9839578356 1.0000 0.6743 38.6801 0.000e+00
other VELA28MRP 301882 2.869 2.31255258677 5 F160W 9.5755 433.8350 24.8821 18.3515 2.194031934 1.1726 0.5723 -34.1799 0.000e+00
other VELA28MRP 301882 2.869 2.31255258677 5 F160W 186.4625 342.0466 22.2926 12.7724 1.5270170544 0.6588 0.6982 -79.4868 0.000e+00
bulge VELA28MRP 301882 2.869 2.31255258677 5 F160W 296.4259 301.0728 19.7330 96.0628 11.4848841168 5.7944 0.5310 78.0454 0.000e+00
other VELA28MRP 301882 2.869 2.31255258677 8 F160W 176.2762 370.8993 23.6783 13.4249 1.6050273444 0.1720 0.6560 60.1823 0.000e+00
disk VELA28MRP 301882 2.869 2.31255258677 8 F160W 301.4156 301.9974 21.6481 12.2166 1.4605678296 1.0000 0.4225 20.4518 0.000e+00
other VELA28MRP 301882 2.869 2.31255258677 8 F160W 275.7294 318.6854 22.1484 27.9204 3.3380513424 0.3205 0.1959 31.3366 0.000e+00
bulge VELA28MRP 301882 2.869 2.31255258677 8 F160W 298.2097 300.9223 19.9666 70.5828 8.4385972368 5.5585 0.7330 -84.1142 0.000e+00
disk VELA28MRP 305478 2.919 2.27355816131 0 F160W 301.2389 300.5151 22.0722 18.2262 2.1790515672 1.0000 0.2485 -30.9524 0.000e+00
other VELA28MRP 305478 2.919 2.27355816131 0 F160W 518.5786 524.5927 22.1578 15.0393 1.7980385508 1.7508 0.6681 -37.7695 0.000e+00
bulge VELA28MRP 305478 2.919 2.27355816131 0 F160W 306.4353 308.0255 19.7249 351.1797 41.9856402132 5.7835 0.2924 -42.1706 0.000e+00
other VELA28MRP 305478 2.919 2.27355816131 1 F160W 611.1340 315.4443 20.1237 496.0958 59.3112294648 19.9999 0.4627 -76.1753 0.000e+00
disk VELA28MRP 305478 2.919 2.27355816131 1 F160W 307.3183 294.8019 21.7048 26.0715 3.117004254 1.0000 0.2365 73.7483 0.000e+00
bulge VELA28MRP 305478 2.919 2.27355816131 1 F160W 303.0706 300.8268 21.0421 53.8219 6.4347310764 2.7143 0.3125 -87.8212 0.000e+00
disk VELA28MRP 305478 2.919 2.27355816131 5 F160W 299.6418 301.6928 22.5745 6.2407 0.7461131292 1.0000 0.6519 39.4740 0.000e+00
other VELA28MRP 305478 2.919 2.27355816131 5 F160W 97.5770 502.4321 19.4488 6638.0859 793.62299786 12.5235 0.7510 15.4734 0.000e+00
other VELA28MRP 305478 2.919 2.27355816131 5 F160W 185.1894 402.3286 22.1680 11.8817 1.4205285252 1.2153 0.6382 40.3408 0.000e+00
bulge VELA28MRP 305478 2.919 2.27355816131 5 F160W 298.4912 296.3889 20.3217 43.9773 5.2577500788 3.6357 0.9558 76.9493 0.000e+00
other VELA28MRP 305478 2.919 2.27355816131 6 F160W 1.3096 278.1715 22.6120 16.5664 1.9806125184 1.0822 0.6873 77.1597 0.000e+00
disk VELA28MRP 305478 2.919 2.27355816131 6 F160W 293.5551 295.2688 23.0670 12.9739 1.5511075884 1.0000 0.2326 -71.9885 0.000e+00
bulge VELA28MRP 305478 2.919 2.27355816131 6 F160W 298.3045 300.5027 20.3934 70.4445 8.422062642 2.5551 0.3209 87.6796 0.000e+00
other VELA28MRP 305478 2.919 2.27355816131 8 F160W 236.4223 390.5264 20.4570 994.4622 118.893922783 6.2229 0.1779 27.2393 0.000e+00
disk VELA28MRP 305478 2.919 2.27355816131 8 F160W 300.2977 294.4264 22.5774 5.3207 0.6361216092 1.0000 0.5527 -3.7267 0.000e+00
bulge VELA28MRP 305478 2.919 2.27355816131 8 F160W 300.6302 300.6078 20.2944 27.6472 3.3053886432 2.5412 0.8989 -88.3987 0.000e+00
disk VELA28MRP 308862 2.966 2.23769191419 0 F160W 295.1583 294.6908 22.2876 32.1467 3.8433308652 1.0000 0.2036 -37.4875 0.000e+00
bulge VELA28MRP 308862 2.966 2.23769191419 0 F160W 300.4024 299.8614 20.3898 141.0923 16.8684310188 5.6164 0.3742 -26.7154 0.000e+00
disk VELA28MRP 308862 2.966 2.23769191419 1 F160W 293.4715 300.7383 23.7338 6.9506 0.8309859336 1.0000 0.4789 83.3526 0.000e+00
bulge VELA28MRP 308862 2.966 2.23769191419 1 F160W 299.9701 300.4568 20.4335 85.6868 10.2443710608 3.2055 0.3459 -83.7403 0.000e+00
other VELA28MRP 308862 2.966 2.23769191419 5 F160W 167.4074 404.2032 20.8517 26.3584 3.1513048704 2.6376 0.7262 -26.2588 0.000e+00
disk VELA28MRP 308862 2.966 2.23769191419 5 F160W 302.0859 300.0731 21.0041 19.9561 2.3858714916 1.0000 0.7818 21.1829 0.000e+00
bulge VELA28MRP 308862 2.966 2.23769191419 5 F160W 300.5589 299.6769 23.1628 2.8981 0.3464852436 0.8228 0.6811 -3.7686 0.000e+00
disk VELA28MRP 308862 2.966 2.23769191419 6 F160W 306.2701 297.9810 22.9209 15.4880 1.851683328 1.0000 0.2527 76.8627 0.000e+00
bulge VELA28MRP 308862 2.966 2.23769191419 6 F160W 301.1264 300.5786 20.0603 191.4010 22.883137956 5.8605 0.5086 85.2135 0.000e+00
disk VELA28MRP 308862 2.966 2.23769191419 7 F160W 297.8707 304.9059 20.3672 46.5522 5.5655948232 1.0000 0.6179 84.7941 0.000e+00
bulge VELA28MRP 308862 2.966 2.23769191419 7 F160W 299.6462 300.4038 21.4590 6.1837 0.7392984372 1.3848 0.8995 -51.2397 0.000e+00
other VELA28MRP 308862 2.966 2.23769191419 8 F160W 278.4529 317.3496 20.0504 100.1025 11.96785449 4.0269 0.5632 80.8848 0.000e+00
disk VELA28MRP 308862 2.966 2.23769191419 8 F160W 299.3796 298.2423 24.3516 4.6062 0.5506988472 1.0000 0.2964 25.2508 0.000e+00
bulge VELA28MRP 308862 2.966 2.23769191419 8 F160W 300.3808 300.5665 21.1448 13.1930 1.577302308 2.2621 0.8276 -19.4910 0.000e+00
other VELA28MRP 312132 3.013 2.20377276281 0 F160W 478.2085 532.2941 20.4582 53.1557 6.3550828692 2.5820 0.4155 -36.5700 0.000e+00
disk VELA28MRP 312132 3.013 2.20377276281 0 F160W 301.6632 303.9707 20.1915 1667.7069 199.384366136 1.0000 5.298e-03 -34.7504 0.000e+00
bulge VELA28MRP 312132 3.013 2.20377276281 0 F160W 300.1285 298.9151 20.9771 49.8506 5.9599383336 1.7371 0.2578 -16.0022 0.000e+00
other VELA28MRP 312132 3.013 2.20377276281 1 F160W 572.1749 401.2958 20.0390 114.4451 13.6825983756 4.4658 0.5411 -72.7810 0.000e+00
disk VELA28MRP 312132 3.013 2.20377276281 1 F160W 300.9519 297.3612 22.0198 65.2675 7.80312123 1.0000 0.1025 85.9694 0.000e+00
bulge VELA28MRP 312132 3.013 2.20377276281 1 F160W 298.7928 299.5195 21.1443 56.8054 6.7914264024 1.8662 0.2758 -69.2510 0.000e+00
disk VELA28MRP 312132 3.013 2.20377276281 5 F160W 305.5022 298.3827 22.5460 30.7778 3.6796706568 1.0000 0.2189 -88.4584 0.000e+00
other VELA28MRP 312132 3.013 2.20377276281 5 F160W 182.6880 447.0054 22.2367 10.7193 1.2815566308 0.7261 0.7468 -71.0969 0.000e+00
other VELA28MRP 312132 3.013 2.20377276281 5 F160W 187.0387 411.9871 20.2900 53.9432 6.4492332192 2.9164 0.6146 49.2276 0.000e+00
bulge VELA28MRP 312132 3.013 2.20377276281 5 F160W 300.3904 298.2364 21.0783 20.6647 2.4705888732 1.8908 0.6181 -4.0432 0.000e+00
disk VELA28MRP 312132 3.013 2.20377276281 6 F160W 297.6680 302.2999 22.5363 22.8128 2.7274071168 1.0000 0.2506 49.0466 0.000e+00
other VELA28MRP 312132 3.013 2.20377276281 6 F160W 14.7548 410.4442 20.1888 94.2438 11.2674117528 3.8900 0.5056 -78.8976 0.000e+00
bulge VELA28MRP 312132 3.013 2.20377276281 6 F160W 304.2546 297.2856 20.6700 102.3732 12.2393302992 2.4867 0.3021 67.1693 0.000e+00
other VELA28MRP 312132 3.013 2.20377276281 7 F160W 260.1851 303.7814 20.9788 13.9705 1.670257098 0.7379 0.8445 -76.4096 0.000e+00
disk VELA28MRP 312132 3.013 2.20377276281 7 F160W 294.7571 304.2825 21.4056 48.1227 5.7533575212 1.0000 0.1491 49.8348 0.000e+00
bulge VELA28MRP 312132 3.013 2.20377276281 7 F160W 299.9686 300.0949 20.8235 31.3934 3.7532693304 1.9854 0.5257 -28.1869 0.000e+00
other VELA28MRP 312132 3.013 2.20377276281 8 F160W 248.5532 321.9844 20.6585 18.7406 2.2405511736 1.0245 0.8175 -56.5952 0.000e+00
disk VELA28MRP 312132 3.013 2.20377276281 8 F160W 305.0599 304.5516 22.6434 26.1754 3.1294261224 1.0000 0.2002 -22.5976 0.000e+00
bulge VELA28MRP 312132 3.013 2.20377276281 8 F160W 299.7190 299.4957 20.7260 23.5495 2.815484022 2.0478 0.9086 33.0527 0.000e+00
other VELA28MRP 315401 3.059 2.1705669925 0 F160W 217.1592 210.0674 20.8236 134.6685 16.100427186 3.2369 0.4175 -60.8176 0.000e+00
disk VELA28MRP 315401 3.059 2.1705669925 0 F160W 301.4264 301.7413 21.7702 22.8016 2.7260680896 1.0000 0.2948 -46.3810 0.000e+00
other VELA28MRP 315401 3.059 2.1705669925 0 F160W 78.9505 132.1190 20.6351 35.3929 4.2314335524 0.6056 0.4284 -75.6235 0.000e+00
bulge VELA28MRP 315401 3.059 2.1705669925 0 F160W 306.1343 316.6353 21.4094 39.1708 4.6831041648 2.3761 0.7240 -38.8415 0.000e+00
disk VELA28MRP 315401 3.059 2.1705669925 1 F160W 300.4241 300.1523 20.8507 37.7166 4.5092458296 1.0000 0.2872 55.1925 0.000e+00
bulge VELA28MRP 315401 3.059 2.1705669925 1 F160W 37.5188 322.7211 20.5913 33.3595 3.988328382 2.8274 0.7101 2.2726 0.000e+00
disk VELA28MRP 315401 3.059 2.1705669925 5 F160W 294.6990 296.2665 20.3891 113.5791 13.5790628796 1.0000 0.3102 -35.7383 0.000e+00
other VELA28MRP 315401 3.059 2.1705669925 5 F160W 158.9445 202.1604 21.4512 36.6729 4.3844652324 1.5510 0.8372 0.0198 0.000e+00
other VELA28MRP 315401 3.059 2.1705669925 5 F160W 197.3969 166.3931 21.4591 12.9861 1.5525661716 0.3480 0.7213 -44.2752 0.000e+00
bulge VELA28MRP 315401 3.059 2.1705669925 5 F160W 299.7906 301.5044 21.4995 10.4070 1.244219292 1.1673 0.8794 87.7779 0.000e+00
disk VELA28MRP 315401 3.059 2.1705669925 6 F160W 305.9086 299.0941 21.8831 30.0234 3.5894776104 1.0000 0.1834 64.2962 0.000e+00
other VELA28MRP 315401 3.059 2.1705669925 6 F160W 28.6652 375.7181 19.6081 113.7550 13.60009278 3.0231 0.4903 79.2676 0.000e+00
bulge VELA28MRP 315401 3.059 2.1705669925 6 F160W 306.8672 306.5844 21.7403 30.4967 3.6460634652 0.3984 0.4984 35.4212 0.000e+00
other VELA28MRP 315401 3.059 2.1705669925 7 F160W 306.7975 226.2072 20.7718 19.0813 2.2812839028 1.1932 0.9561 -51.0791 0.000e+00
disk VELA28MRP 315401 3.059 2.1705669925 7 F160W 301.3203 296.3677 20.1989 35.2537 4.2147913572 1.0000 0.7631 76.0578 0.000e+00
bulge VELA28MRP 315401 3.059 2.1705669925 7 F160W 299.3057 301.4982 22.6225 7.7748 0.9295239888 0.8007 0.5070 -46.0542 0.000e+00
disk VELA28MRP 315401 3.059 2.1705669925 8 F160W 304.5711 295.5684 21.4288 34.0345 4.069028682 1.0000 0.2967 68.6435 0.000e+00
other VELA28MRP 315401 3.059 2.1705669925 8 F160W 292.8848 214.7224 20.5633 24.2828 2.9031544368 1.5763 0.8937 -8.2034 0.000e+00
bulge VELA28MRP 315401 3.059 2.1705669925 8 F160W 299.4139 301.7019 20.5368 36.9262 4.4147487672 2.4051 0.6619 -32.0625 0.000e+00
disk VELA28MRP 318814 3.107 2.13662511684 0 F160W 297.2888 300.3503 19.9704 66.2750 7.9235739 1.0000 0.2173 21.2482 0.000e+00
other VELA28MRP 318814 3.107 2.13662511684 0 F160W 399.6782 152.5481 22.2316 17.8615 2.135449494 0.2107 0.4610 37.0742 0.000e+00
other VELA28MRP 318814 3.107 2.13662511684 0 F160W 390.4579 93.4692 20.9959 66.2293 7.9181101908 0.9540 0.4473 -19.1503 0.000e+00
bulge VELA28MRP 318814 3.107 2.13662511684 0 F160W 299.4761 307.5257 21.8634 28.4751 3.4043690556 4.5892 0.3365 1.0826 0.000e+00
other VELA28MRP 318814 3.107 2.13662511684 1 F160W 131.3074 274.9619 22.0759 17.6709 2.1126621204 0.5592 0.5024 -64.9844 0.000e+00
other VELA28MRP 318814 3.107 2.13662511684 1 F160W 72.2864 237.2080 21.1879 53.7313 6.4238993028 0.8944 0.5275 80.9279 0.000e+00
disk VELA28MRP 318814 3.107 2.13662511684 1 F160W 302.3409 305.9614 20.2017 70.4293 8.4202453908 1.0000 0.2394 79.1118 0.000e+00
bulge VELA28MRP 318814 3.107 2.13662511684 1 F160W 307.8742 306.0689 20.4473 123.5276 14.7684657456 3.9316 0.2070 -68.6796 0.000e+00
disk VELA28MRP 318814 3.107 2.13662511684 5 F160W 299.1049 308.4385 20.4488 24.8430 2.970129708 1.0000 0.4402 42.6436 0.000e+00
other VELA28MRP 318814 3.107 2.13662511684 5 F160W 367.4449 203.0015 20.9705 41.4920 4.960617552 0.2994 0.4944 -22.1258 0.000e+00
bulge VELA28MRP 318814 3.107 2.13662511684 5 F160W 300.2842 300.3844 20.8942 37.8640 4.526868384 2.9329 0.6499 -25.3605 0.000e+00
other VELA28MRP 318814 3.107 2.13662511684 6 F160W 479.3952 282.5536 22.1288 17.6537 2.1106057572 0.2438 0.4187 86.1633 0.000e+00
other VELA28MRP 318814 3.107 2.13662511684 6 F160W 522.2396 229.7589 21.2396 51.2658 6.1291339848 0.7076 0.5222 32.3588 0.000e+00
disk VELA28MRP 318814 3.107 2.13662511684 6 F160W 300.4406 298.9709 20.1190 65.2126 7.7965576056 1.0000 0.1743 76.4713 0.000e+00
bulge VELA28MRP 318814 3.107 2.13662511684 6 F160W 294.2447 305.3600 20.2871 369.8036 44.2122392016 8.5141 0.1936 54.5528 0.000e+00
disk VELA28MRP 318814 3.107 2.13662511684 7 F160W 294.3455 309.4301 21.8258 16.1145 1.926585162 1.0000 0.4644 42.2163 0.000e+00
other VELA28MRP 318814 3.107 2.13662511684 7 F160W 581.4093 590.0826 24.2394 5.1217 0.6123299652 0.4534 0.4115 9.0636 0.000e+00
bulge VELA28MRP 318814 3.107 2.13662511684 7 F160W 300.3221 303.4282 19.4996 48.4620 5.793922872 2.1342 0.8001 24.6936 0.000e+00
disk VELA28MRP 318814 3.107 2.13662511684 8 F160W 294.4324 309.3822 22.0359 17.9194 2.1423717864 1.0000 0.3285 38.7844 0.000e+00
bulge VELA28MRP 318814 3.107 2.13662511684 8 F160W 300.3478 303.4987 19.5810 42.7328 5.1089626368 2.0367 0.7686 20.8974 0.000e+00
disk VELA28MRP 321497 3.146 2.11044893109 0 F160W 314.1271 319.5129 19.9806 67.8677 8.1139907412 1.0000 0.1872 -30.4489 0.000e+00
other VELA28MRP 321497 3.146 2.11044893109 0 F160W 372.0419 415.9948 22.4043 14.7053 1.7581068468 1.8199 0.2166 -58.2779 0.000e+00
other VELA28MRP 321497 3.146 2.11044893109 0 F160W 174.5986 192.2456 20.6102 70.9629 8.4840404724 1.4621 0.5461 -73.0777 0.000e+00
bulge VELA28MRP 321497 3.146 2.11044893109 0 F160W 309.1746 323.2122 23.4540 4.6436 0.5551702416 0.2410 0.2731 6.4942 0.000e+00
