galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
other VELA28MRP 235169 1.983 3.25226113986 5 F160W 220.3437 133.7127 23.2392 41.2527 4.9320078012 1.7527 0.2518 19.8691 0.000e+00
other VELA28MRP 235169 1.983 3.25226113986 6 F160W 501.1460 376.8884 23.2871 28.1113 3.3608745828 1.3658 0.3412 -63.8245 0.000e+00
central VELA28MRP 235169 1.983 3.25226113986 6 F160W 302.5212 301.6440 22.7974 46.3869 5.5458322164 1.8491 0.3436 -53.7966 0.000e+00
central VELA28MRP 235169 1.983 3.25226113986 7 F160W 300.5730 299.6348 22.4194 58.7555 7.024572558 2.7829 0.3994 -68.6295 0.000e+00
other VELA28MRP 235169 1.983 3.25226113986 7 F160W 129.2960 248.0207 23.2970 33.5389 4.0097767284 1.7017 0.3123 -16.4514 0.000e+00
central VELA28MRP 235169 1.983 3.25226113986 8 F160W 300.7719 299.7147 22.3686 63.7358 7.6199973048 2.9934 0.4074 -63.1632 0.000e+00
other VELA28MRP 235169 1.983 3.25226113986 8 F160W 133.4525 235.1027 23.2983 34.8734 4.1693242104 1.7200 0.2964 -13.4300 0.000e+00
central VELA28MRP 237859 2.017 3.20417137884 0 F160W 356.8593 262.8266 22.4278 95.8648 11.4612120288 0.2347 0.1068 59.1455 0.000e+00
other VELA28MRP 237859 2.017 3.20417137884 1 F160W 244.9279 353.9529 23.2013 12.9857 1.5525183492 0.3726 0.7388 -56.3007 0.000e+00
central VELA28MRP 237859 2.017 3.20417137884 1 F160W 303.4247 298.9774 22.7695 29.0512 3.4732452672 1.3137 0.6534 88.4910 0.000e+00
central VELA28MRP 237859 2.017 3.20417137884 5 F160W 313.1599 251.7412 22.4323 65.8597 7.8739222932 0.2587 0.1690 18.3416 0.000e+00
central VELA28MRP 237859 2.017 3.20417137884 6 F160W 299.8460 297.0323 22.6672 72.1147 8.6217450732 1.5923 0.3027 -82.8592 0.000e+00
other VELA28MRP 237859 2.017 3.20417137884 6 F160W 435.0598 357.3669 23.3145 17.7798 2.1256817688 0.2141 0.4890 67.5234 0.000e+00
central VELA28MRP 237859 2.017 3.20417137884 7 F160W 267.8174 272.2076 22.4424 56.6943 6.7781437308 0.2140 0.1977 -43.9057 0.000e+00
central VELA28MRP 237859 2.017 3.20417137884 8 F160W 272.1728 267.6017 22.4259 59.1005 7.065819378 0.2421 0.1760 -35.5108 0.000e+00
central VELA28MRP 240246 2.047 3.16240020646 0 F160W 281.6175 315.3758 22.4667 82.4405 9.856256418 0.3747 0.1142 53.6397 0.000e+00
other VELA28MRP 240246 2.047 3.16240020646 0 F160W 369.6538 272.7661 22.9000 22.9284 2.7412277904 0.1014 0.3982 25.9572 0.000e+00
other VELA28MRP 240246 2.047 3.16240020646 1 F160W 241.3419 385.6428 22.4443 15.5428 1.8582349968 2.3603 0.8981 -63.3570 0.000e+00
central VELA28MRP 240246 2.047 3.16240020646 1 F160W 320.5458 306.2639 22.7814 36.7052 4.3883268912 0.2611 0.2920 -80.1931 0.000e+00
central VELA28MRP 240246 2.047 3.16240020646 5 F160W 303.8375 320.7333 22.2722 50.4649 6.0333815844 0.1290 0.3318 25.4384 0.000e+00
other VELA28MRP 240246 2.047 3.16240020646 5 F160W 343.3542 320.3246 23.2685 14.6835 1.755500526 0.6212 0.5400 30.2675 0.000e+00
central VELA28MRP 240246 2.047 3.16240020646 6 F160W 262.9552 303.2187 22.7091 66.2185 7.916818986 0.2351 0.1827 88.4164 0.000e+00
other VELA28MRP 240246 2.047 3.16240020646 6 F160W 357.3720 395.6353 22.5643 28.3685 3.391624386 1.3557 0.4022 74.4479 0.000e+00
central VELA28MRP 240246 2.047 3.16240020646 7 F160W 282.6198 312.0551 23.3261 12.7180 1.520513208 2.7560 0.8782 -59.3747 0.000e+00
other VELA28MRP 240246 2.047 3.16240020646 7 F160W 312.9266 337.0126 22.0756 40.6923 4.8650086188 0.7695 0.1916 -22.7278 0.000e+00
other VELA28MRP 240246 2.047 3.16240020646 8 F160W 309.8288 329.4435 22.0476 39.3764 4.7076848784 0.4134 0.2580 -16.8102 0.000e+00
central VELA28MRP 240246 2.047 3.16240020646 8 F160W 288.9320 306.7672 23.7371 9.4514 1.1299715784 2.6896 0.8064 -69.2278 0.000e+00
other VELA28MRP 242747 2.079 3.11951538021 0 F160W 408.6131 319.8992 22.7134 16.6448 1.9899857088 1.2449 0.6258 -33.4845 0.000e+00
central VELA28MRP 242747 2.079 3.11951538021 0 F160W 276.9387 384.7838 22.2044 101.7352 12.1630535712 1.7257 0.1456 18.1857 0.000e+00
central VELA28MRP 242747 2.079 3.11951538021 1 F160W 365.6922 307.3304 21.5753 241.2352 28.8411155712 4.2119 0.1596 -85.6208 0.000e+00
other VELA28MRP 242747 2.079 3.11951538021 1 F160W 256.7660 358.6121 22.6832 12.3798 1.4800793688 1.3126 0.7391 -42.1670 0.000e+00
central VELA28MRP 242747 2.079 3.11951538021 5 F160W 306.5757 363.1208 21.6117 138.2798 16.5321797688 4.9837 0.3964 0.3904 0.000e+00
other VELA28MRP 242747 2.079 3.11951538021 5 F160W 408.3719 334.9960 22.6943 14.0500 1.6797618 1.1909 0.7268 -77.8147 0.000e+00
central VELA28MRP 242747 2.079 3.11951538021 6 F160W 247.1456 277.2523 22.5165 70.6021 8.4409046676 0.3360 0.1846 -65.1871 0.000e+00
other VELA28MRP 242747 2.079 3.11951538021 6 F160W 259.6578 416.4833 22.5414 21.2234 2.5373848104 1.6431 0.5785 63.1807 0.000e+00
other VELA28MRP 242747 2.079 3.11951538021 7 F160W 404.6313 347.1029 22.6954 15.1732 1.8140470992 1.2727 0.6455 81.4942 0.000e+00
other VELA28MRP 242747 2.079 3.11951538021 7 F160W 323.9558 326.7860 22.8522 15.1304 1.8089301024 1.9377 0.8583 -16.4168 0.000e+00
central VELA28MRP 242747 2.079 3.11951538021 7 F160W 296.6838 301.1794 22.7108 61.9927 7.4115992412 1.9125 0.2806 -57.0274 0.000e+00
other VELA28MRP 242747 2.079 3.11951538021 8 F160W 404.7187 344.9921 22.7119 14.8769 1.7786226564 1.2627 0.6396 82.3430 0.000e+00
central VELA28MRP 242747 2.079 3.11951538021 8 F160W 322.0898 333.5522 21.9122 45.4076 5.4287510256 2.8506 0.5967 -35.4969 0.000e+00
other VELA28MRP 245474 2.113 3.07375119157 0 F160W 472.9927 291.5690 22.3670 12.3973 1.4821715988 2.8824 0.7092 -65.1093 0.000e+00
central VELA28MRP 245474 2.113 3.07375119157 0 F160W 324.3853 389.2911 22.0552 35.7075 4.26904587 3.9601 0.8575 -59.3478 0.000e+00
other VELA28MRP 245474 2.113 3.07375119157 1 F160W 384.6142 154.5065 25.0963 26.1455 3.125851398 11.1496 0.2087 22.7349 0.000e+00
central VELA28MRP 245474 2.113 3.07375119157 1 F160W 314.8506 269.0947 21.9027 23.6345 2.825646282 3.8756 0.8056 10.6298 0.000e+00
other VELA28MRP 245474 2.113 3.07375119157 1 F160W 391.5694 348.6852 22.3110 45.1447 5.3973197532 2.9919 0.3581 -12.4654 0.000e+00
central VELA28MRP 245474 2.113 3.07375119157 5 F160W 314.3680 366.3820 21.9589 54.8235 6.554478366 1.9124 0.3752 -0.8103 0.000e+00
other VELA28MRP 245474 2.113 3.07375119157 5 F160W 473.0815 269.6998 22.2961 13.6654 1.6337805624 3.1265 0.9055 2.7824 0.000e+00
other VELA28MRP 245474 2.113 3.07375119157 6 F160W 447.2320 204.5852 21.8388 27.2232 3.2546968992 4.6816 0.8095 47.9716 0.000e+00
central VELA28MRP 245474 2.113 3.07375119157 6 F160W 301.9957 301.3570 21.7870 160.5950 19.20009582 2.7150 0.3828 -57.3356 0.000e+00
other VELA28MRP 245474 2.113 3.07375119157 7 F160W 471.3915 262.4280 22.3377 13.5284 1.6174013904 3.2423 0.8095 20.4900 0.000e+00
central VELA28MRP 245474 2.113 3.07375119157 7 F160W 306.9777 319.0788 21.9412 30.4937 3.6457047972 1.1084 0.6256 10.5509 0.000e+00
central VELA28MRP 245474 2.113 3.07375119157 8 F160W 308.4051 326.4340 21.8912 35.1469 4.2020227764 1.2971 0.6092 6.7971 0.000e+00
other VELA28MRP 245474 2.113 3.07375119157 8 F160W 471.5439 263.7966 22.2636 15.5580 1.860052248 3.5332 0.7988 17.1437 0.000e+00
central VELA28MRP 248310 2.150 3.02722403447 0 F160W 302.2457 300.0930 22.4484 57.8211 6.9128594316 1.7931 0.4974 -65.6619 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 0 F160W 483.2939 297.5174 22.5801 10.8474 1.2968717544 0.8555 0.7547 -18.2785 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 1 F160W 394.7444 447.2266 24.0134 52.1464 6.2344149984 11.2773 0.6536 87.2457 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 1 F160W 366.9702 178.9688 22.4706 15.3947 1.8405287532 1.2966 0.7338 35.3194 0.000e+00
central VELA28MRP 248310 2.150 3.02722403447 1 F160W 300.6160 301.3668 22.5840 44.5973 5.3318747988 1.8664 0.5422 70.3527 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 5 F160W 476.6530 182.6787 22.5385 12.3111 1.4718658716 0.8874 0.7051 -8.7284 0.000e+00
central VELA28MRP 248310 2.150 3.02722403447 5 F160W 301.2739 301.5250 22.3100 62.3024 7.4486257344 2.2749 0.5181 65.0110 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 6 F160W 430.0534 122.2988 22.7086 10.0221 1.1982021876 0.6704 0.8906 -22.6722 0.000e+00
central VELA28MRP 248310 2.150 3.02722403447 6 F160W 300.8748 300.2591 22.6784 56.1024 6.7073785344 1.8348 0.4191 59.9103 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 6 F160W 391.9327 360.2615 23.7651 33.2242 3.9721524552 0.9462 0.8484 -34.9405 0.000e+00
central VELA28MRP 248310 2.150 3.02722403447 7 F160W 301.4391 300.6080 22.4124 44.3693 5.3046160308 1.2025 0.3310 43.5855 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 7 F160W 454.5347 156.9292 22.4849 13.7441 1.6431896196 1.2551 0.6811 2.2123 0.000e+00
central VELA28MRP 248310 2.150 3.02722403447 8 F160W 301.5958 301.9061 22.3911 46.0349 5.5037485044 1.2687 0.3598 39.7935 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 8 F160W 458.9625 161.8504 22.4917 13.4228 1.6047762768 1.1955 0.6918 -0.4306 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 0 F160W 497.5255 272.2210 22.4088 17.4149 2.0820557844 2.3326 0.5841 -68.2054 0.000e+00
central VELA28MRP 251650 2.193 2.97377309756 0 F160W 298.0362 302.5859 22.6118 53.0410 6.341369796 1.9389 0.4244 -78.0533 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 0 F160W 389.1660 528.6645 20.1529 25778.2227 3081.94119312 6.5534 0.1136 -32.1431 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 1 F160W 409.2074 161.1203 22.6420 13.6538 1.6323937128 1.2568 0.7884 30.7063 0.000e+00
central VELA28MRP 251650 2.193 2.97377309756 1 F160W 300.5083 301.6453 22.2152 64.0150 7.65337734 1.7141 0.4658 44.6111 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 5 F160W 495.4319 197.2023 22.7710 9.5585 1.142776026 1.0448 0.8845 -10.3983 0.000e+00
central VELA28MRP 251650 2.193 2.97377309756 5 F160W 297.6864 302.2086 22.4737 53.3367 6.3767225052 1.6279 0.4050 66.6860 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 6 F160W 356.2150 63.2898 22.5049 16.8452 2.0139447312 1.7803 0.5533 37.1619 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 6 F160W 388.4977 344.5987 23.5702 125.3199 14.9827459644 1.5055 0.4304 81.6488 0.000e+00
central VELA28MRP 251650 2.193 2.97377309756 6 F160W 301.1865 303.3554 22.8330 47.9733 5.7354958548 1.4044 0.3588 28.6613 0.000e+00
central VELA28MRP 251650 2.193 2.97377309756 7 F160W 297.8687 301.8996 22.3639 55.5746 6.6442768776 1.4234 0.3214 54.2213 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 7 F160W 476.1730 172.5168 22.6698 12.7261 1.5214816116 1.5624 0.5977 15.4195 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 8 F160W 479.7344 177.8163 22.7094 11.5683 1.3830596748 1.4089 0.6563 15.1974 0.000e+00
central VELA28MRP 251650 2.193 2.97377309756 8 F160W 297.6609 302.2306 22.3428 59.2825 7.08757857 1.4712 0.3001 54.6405 0.000e+00
central VELA28MRP 254194 2.226 2.93400316294 0 F160W 300.6494 301.5755 22.4162 84.7605 10.133626338 2.1206 0.3544 -52.6398 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 0 F160W 213.7063 501.5794 19.8692 30143.3203 3603.81480179 7.5746 0.7169 -16.9120 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 0 F160W 516.2178 407.2110 22.8048 10.1919 1.2185027964 0.9050 0.6694 -31.2411 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 1 F160W 285.5282 112.7521 24.1117 20.2394 2.4197417064 2.5975 0.4140 -9.0250 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 1 F160W 425.7670 258.5537 22.8617 9.1927 1.0990424412 0.8984 0.8201 89.3399 0.000e+00
central VELA28MRP 254194 2.226 2.93400316294 1 F160W 302.0018 299.3342 22.3376 60.4922 7.2322054632 1.4873 0.3009 81.8302 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 5 F160W 510.5349 333.5615 22.7690 9.4553 1.1304378468 1.1290 0.8508 25.6486 0.000e+00
central VELA28MRP 254194 2.226 2.93400316294 5 F160W 300.5378 300.3366 22.3931 66.4353 7.9427387268 1.8557 0.3726 -71.5269 0.000e+00
central VELA28MRP 254194 2.226 2.93400316294 6 F160W 300.6794 299.2494 22.2679 101.0049 12.0757418244 2.3301 0.3510 -34.1837 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 6 F160W 129.1809 126.3684 22.8319 10.4720 1.251990432 0.9073 0.6118 -16.4498 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 7 F160W 507.8131 281.3787 22.8306 9.9931 1.1947350636 1.1840 0.6326 47.3280 0.000e+00
central VELA28MRP 254194 2.226 2.93400316294 7 F160W 299.6852 299.5499 22.3338 63.9099 7.6408120044 1.6209 0.3138 -89.9240 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 8 F160W 508.1687 289.4377 22.8300 9.7731 1.1684327436 1.1475 0.6630 45.8773 0.000e+00
central VELA28MRP 254194 2.226 2.93400316294 8 F160W 300.0173 299.7517 22.3507 62.8766 7.5172747896 1.5843 0.3224 -87.2996 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 0 F160W 12.6680 223.1497 24.6828 11.1403 1.3318897068 0.4889 0.2437 49.3662 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 0 F160W 448.2736 475.1415 22.9209 11.6020 1.387088712 0.9526 0.7102 -41.5501 0.000e+00
central VELA28MRP 256556 2.256 2.89778449929 0 F160W 301.4960 299.8110 22.1679 107.1456 12.8098993536 2.3699 0.3476 -30.6267 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 1 F160W 429.9248 312.6158 22.7415 12.9683 1.5504380748 1.4720 0.8256 -68.4665 0.000e+00
central VELA28MRP 256556 2.256 2.89778449929 1 F160W 298.3813 301.3055 22.3155 62.0534 7.4188562904 1.4647 0.2862 -88.8284 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 1 F160W 295.4738 50.7252 23.0631 108.5962 12.9833272872 6.5433 0.7711 -10.6197 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 5 F160W 473.4811 388.3422 22.8921 11.3141 1.3526685396 1.2096 0.7796 67.5660 0.000e+00
central VELA28MRP 256556 2.256 2.89778449929 5 F160W 300.8144 300.0949 22.1441 85.8677 10.2659987412 2.1940 0.3614 -53.8860 0.000e+00
central VELA28MRP 256556 2.256 2.89778449929 6 F160W 300.8827 301.7114 22.2399 99.5027 11.8961448012 2.3134 0.3513 83.3467 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 6 F160W 80.2515 363.1966 22.8687 11.8299 1.4143355244 1.0516 0.7666 82.0691 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 6 F160W 489.4467 20.3798 22.7076 143.1538 17.1148957128 8.0245 0.7252 21.6850 0.000e+00
central VELA28MRP 256556 2.256 2.89778449929 7 F160W 300.5514 300.6274 22.1206 78.5617 9.3925226052 1.7888 0.2834 -77.3022 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 7 F160W 485.9893 328.6810 22.9303 12.1575 1.45350207 1.2555 0.6565 63.0668 0.000e+00
central VELA28MRP 256556 2.256 2.89778449929 8 F160W 300.6314 300.4737 22.1435 76.1083 9.0992039148 1.8068 0.3052 -73.0872 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 8 F160W 484.4398 337.5790 22.8988 12.3667 1.4785131852 1.3010 0.6737 63.5006 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 0 F160W 370.5751 494.6381 22.9783 13.4456 1.6075021536 1.2736 0.8215 -63.2662 0.000e+00
central VELA28MRP 259116 2.290 2.85927538245 0 F160W 299.9065 300.9068 22.1924 104.9926 12.5524952856 2.4493 0.3376 -17.7340 0.000e+00
central VELA28MRP 259116 2.290 2.85927538245 1 F160W 300.0839 301.2682 22.5856 41.1162 4.9156884072 1.4508 0.4089 88.5647 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 1 F160W 428.4522 303.1742 22.6682 17.9677 2.1481463412 1.8784 0.7531 -70.5086 0.000e+00
central VELA28MRP 259116 2.290 2.85927538245 5 F160W 300.4573 301.9724 20.9140 428.3501 51.2118245556 3.6288 0.2304 -47.9180 0.000e+00
central VELA28MRP 259116 2.290 2.85927538245 6 F160W 300.1901 300.3022 22.3937 82.3772 9.8486885232 2.1319 0.3438 -86.2683 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 6 F160W 94.0551 301.2083 22.8882 13.4512 1.6081716672 1.4744 0.9269 61.0262 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 6 F160W 491.8982 110.0809 23.3323 41.7992 4.9973451552 3.6622 0.6501 13.7004 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 7 F160W 451.4680 342.8076 22.6409 22.5862 2.7003157272 1.5954 0.4915 58.9648 0.000e+00
central VELA28MRP 259116 2.290 2.85927538245 7 F160W 300.3378 301.1036 22.3522 50.4935 6.036800886 1.5410 0.3872 -66.9254 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 7 F160W 91.6230 66.2161 23.8349 29.2621 3.4984596276 0.9084 0.4201 22.3839 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 8 F160W 448.8403 352.1548 22.6411 22.5016 2.6902012896 1.6315 0.5052 57.9653 0.000e+00
central VELA28MRP 259116 2.290 2.85927538245 8 F160W 300.1811 300.8090 22.3708 49.4690 5.914315764 1.5129 0.4200 -64.1066 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 8 F160W 92.5331 66.4159 23.8331 30.0594 3.5937816264 0.9027 0.4079 22.9153 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 0 F160W 307.4718 462.7509 22.7002 20.6389 2.4675043284 2.5355 0.6846 -68.4791 0.000e+00
central VELA28MRP 261736 2.324 2.82064370205 0 F160W 299.2291 302.7693 21.4442 215.8055 25.800842358 3.7995 0.4489 -7.5998 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 1 F160W 281.7342 79.7333 23.2930 88.2518 10.5510322008 5.9470 0.1782 -28.2971 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 1 F160W 423.2267 351.0816 22.9347 11.2488 1.3448615328 1.4464 0.8397 -42.7390 0.000e+00
central VELA28MRP 261736 2.324 2.82064370205 1 F160W 301.9759 301.8598 22.0262 92.8456 11.1002485536 2.3961 0.3264 -72.0021 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 5 F160W 237.9409 87.1596 23.7683 71.7321 8.5760029476 5.6853 0.2419 54.3931 0.000e+00
central VELA28MRP 261736 2.324 2.82064370205 5 F160W 299.9160 303.0970 21.7392 135.6219 16.2144118764 3.4401 0.4481 -29.4596 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 5 F160W 363.9573 415.4812 22.7924 14.9635 1.788976206 1.5316 0.7887 62.5700 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 6 F160W 341.4730 133.4577 23.0668 111.1742 13.2915426552 9.3629 0.6080 -3.1039 0.000e+00
central VELA28MRP 261736 2.324 2.82064370205 6 F160W 298.2737 301.2903 22.0794 108.3316 12.9516927696 2.8490 0.4151 62.9270 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 6 F160W 149.6412 379.3185 22.7603 14.9214 1.7839428984 2.1638 0.8265 15.5017 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 7 F160W 231.0088 78.8815 23.6688 51.1391 6.1139862396 4.7190 0.4140 49.5600 0.000e+00
central VELA28MRP 261736 2.324 2.82064370205 7 F160W 300.6754 301.9438 22.2157 51.2863 6.1315848828 1.7673 0.4518 -54.7355 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 7 F160W 397.9411 366.5683 22.6086 16.8507 2.0146022892 1.5570 0.8441 85.9630 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 8 F160W 231.7191 78.8645 23.1470 108.9020 13.019887512 5.2301 0.3456 50.3423 0.000e+00
central VELA28MRP 261736 2.324 2.82064370205 8 F160W 300.5099 302.2420 22.1606 57.8233 6.9131224548 1.9194 0.4473 -52.4150 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 8 F160W 393.3916 374.1531 22.6368 16.2317 1.9405971252 1.5623 0.8817 74.8534 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 0 F160W 375.1548 205.3623 26.3128 16.9948 2.0318303088 1.0967 0.4235 -52.8796 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 0 F160W 355.5656 404.2049 22.6937 18.6029 2.2240883124 3.2635 0.8447 60.1713 0.000e+00
central VELA28MRP 264599 2.362 2.77930377666 0 F160W 301.5175 307.4839 22.0532 73.0708 8.7360525648 2.3329 0.5026 -34.6520 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 5 F160W 362.6411 359.4678 22.7674 18.7700 2.24406612 2.9742 0.6730 38.0578 0.000e+00
central VELA28MRP 264599 2.362 2.77930377666 5 F160W 302.5044 303.9039 21.8825 79.2319 9.4726490364 2.8412 0.4961 -49.4613 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 6 F160W 184.7298 282.6299 22.6493 18.7089 2.2367612484 3.3644 0.9033 7.6314 0.000e+00
central VELA28MRP 264599 2.362 2.77930377666 6 F160W 294.2490 296.8648 22.1826 63.4691 7.5881117196 2.2487 0.5140 -83.6655 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 6 F160W 330.8283 418.4528 26.3270 16.5096 1.9738217376 0.8807 0.4806 68.7084 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 7 F160W 366.8346 319.4901 22.5933 20.8174 2.4888450744 2.9167 0.6930 38.5719 0.000e+00
central VELA28MRP 264599 2.362 2.77930377666 7 F160W 303.5688 300.2084 22.4277 34.8819 4.1703404364 1.6715 0.4360 -73.8839 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 7 F160W 203.5966 206.3523 23.9167 16.3467 1.9543460652 0.1044 0.3252 55.7294 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 8 F160W 366.1763 325.7951 22.6327 19.8925 2.37826773 2.8718 0.7056 34.9674 0.000e+00
central VELA28MRP 264599 2.362 2.77930377666 8 F160W 303.5266 300.7109 22.3451 38.5303 4.6065285468 1.9453 0.4822 -72.2113 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 8 F160W 203.3603 206.2218 23.9120 16.1705 1.933280298 0.1173 0.3404 56.3999 0.000e+00
central VELA28MRP 267890 2.405 2.73287543395 0 F160W 263.3938 246.5286 20.9199 77.6788 9.2869666128 2.5841 0.2899 -49.7526 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 1 F160W 388.3815 308.8737 23.2348 6.1806 0.7389278136 0.6332 0.6993 -9.9397 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 1 F160W 245.5370 306.3393 22.7556 11.1117 1.3284704052 0.3730 0.3048 74.1590 0.000e+00
central VELA28MRP 267890 2.405 2.73287543395 1 F160W 297.4689 301.5814 21.1747 62.9933 7.5312269748 1.9362 0.2810 87.5201 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 5 F160W 223.6884 334.6236 22.6199 14.5286 1.7369813016 2.0373 0.3564 29.1477 0.000e+00
central VELA28MRP 267890 2.405 2.73287543395 5 F160W 297.6205 298.6001 21.4003 34.4371 4.1171619276 1.9073 0.7791 42.9201 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 5 F160W 308.0159 266.2497 22.5298 6.8463 0.8185162428 0.6350 0.8643 -87.1459 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 6 F160W 246.0438 263.7969 22.4774 10.9101 1.3043679156 1.1935 0.5858 72.4376 0.000e+00
central VELA28MRP 267890 2.405 2.73287543395 6 F160W 303.0660 300.1994 21.4458 45.0622 5.3874563832 1.7457 0.4726 -85.0430 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 6 F160W 371.5621 306.5057 22.6941 11.7413 1.4037428628 0.4989 0.3705 -70.2706 0.000e+00
central VELA28MRP 267890 2.405 2.73287543395 7 F160W 281.4321 284.7776 21.0748 26.4397 3.1610247732 1.7659 0.5415 -41.1101 0.000e+00
central VELA28MRP 267890 2.405 2.73287543395 8 F160W 284.8788 281.7740 21.0157 30.6783 3.6677748348 2.1371 0.5369 -33.1707 0.000e+00
other VELA28MRP 271117 2.448 2.68844447231 0 F160W 371.6075 211.6272 20.9295 235.6719 28.1759896764 5.2933 0.5906 32.7677 0.000e+00
other VELA28MRP 271117 2.448 2.68844447231 0 F160W 237.9290 282.0539 24.0673 7.1786 0.8582447016 0.7744 0.6999 -35.9206 0.000e+00
central VELA28MRP 271117 2.448 2.68844447231 0 F160W 294.8597 303.0869 20.8358 40.7749 4.8748839444 0.9603 0.3812 -58.9363 0.000e+00
central VELA28MRP 271117 2.448 2.68844447231 1 F160W 303.2715 297.2812 20.5069 38.9701 4.6591092756 1.0243 0.3915 74.8002 0.000e+00
other VELA28MRP 271117 2.448 2.68844447231 5 F160W 335.6573 277.7140 21.4247 67.2352 8.0383715712 0.0493 0.3097 -84.3028 0.000e+00
central VELA28MRP 271117 2.448 2.68844447231 5 F160W 294.6922 305.5590 21.1180 21.0127 2.5121943612 0.8561 0.5989 -63.4241 0.000e+00
central VELA28MRP 271117 2.448 2.68844447231 6 F160W 308.4966 300.6813 21.2077 34.1503 4.0828732668 0.9718 0.4167 35.1545 0.000e+00
other VELA28MRP 271117 2.448 2.68844447231 6 F160W 223.9769 251.3361 21.6332 63.0775 7.54129359 1.7457 0.3079 -50.3929 0.000e+00
other VELA28MRP 271117 2.448 2.68844447231 6 F160W 280.3022 329.3287 21.2665 156.2589 18.6816890484 5.1638 0.3288 16.8350 0.000e+00
other VELA28MRP 271117 2.448 2.68844447231 7 F160W 357.2950 289.7075 21.6164 57.0994 6.8265758664 0.1298 0.3128 -68.8785 0.000e+00
