sim	aexp	hid	difference_halo_gas	difference_stars_gas	difference_stars_halo	export_maxncellwside	export_ncells	export_ncellwside	export_ncellwside_actual	export_nstars	export_super_level	fake_halo	flag_bad_halo	halo_a[x]	halo_a[y]	halo_a[z]	halo_b_to_a	halo_c_to_a	halo_descid	halo_dr	halo_good	halo_id	halo_jx	halo_jy	halo_jz	halo_m200b	halo_m200c	halo_m2500c	halo_m500c	halo_mvir	halo_mvir_all	halo_norm_dr	halo_np	halo_rs	halo_rs_klypin	halo_rvir	halo_scale	halo_spin	halo_spin_bullock	halo_t/|u|	halo_vmax	halo_voff	halo_vrms	halo_vx	halo_vy	halo_vz	halo_x	halo_xoff	halo_y	halo_z	mass_gas	mass_metals	mass_sfr	log(mass_ssfr)[Gyr^-1]	mass_stars	mass_stars_middle	mass_stars_young	metal_modification	prefix	scale	sim_resolution_pc	sim_resolution_pchcm	sim_width_mpchcm
VELA02	0.37	3734	4307	4301	12.919	2	4408000	4	2	561200	-2	0	1	-33.362	48.58	-3.398	0.787	0.677	2267	0.019	0	3734	-174600	-127400	74940	3.107E+11	2.874E+11	85970000000	1.683E+11	3.218E+11	3.218E+11	4.148	1572000	47.706	48.784	175.4	0.37	0	0	0.001	149.4	0	0	0	0	0	5.094	31.319	5.096	4.883	1.772E+13	64530000	6.031	-0.083230892	7305000000	348500000	60310000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.370_0003734_	0.37	20.175	38.147	10
VELA02	0.38	3396	13.66	15.952	15.474	2	5143000	4	2	625800	-2	0	1	-37.758	50.715	-2.086	0.754	0.648	1908	0.021	0	3396	-253700	-344300	80300	3.989E+11	3.757E+11	88270000000	2.067E+11	4.042E+11	4.042E+11	4.535	1732000	72.795	65.853	188.9	0.38	0	0	0.001	156.8	0	0	0	0	0	5.091	27.583	5.085	4.899	1.772E+13	69420000	3.915	-0.320658177	8192000000	399300000	39150000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.380_0003396_	0.38	20.711	38.147	10
VELA02	0.39	3181	4493	4514	22.503	2	6486000	4	2	783200	-2	0	1	-38.395	52.248	-7.904	0.69	0.644	1890	0.025	0	3181	-290100	-394600	30140	4.382E+11	4.259E+11	1.12E+11	2.818E+11	4.413E+11	4.413E+11	5.4	1728000	41.011	41.172	194.2	0.39	0	0	0.001	166.8	0	0	0	0	0	5.089	17.211	5.072	4.915	1.771E+13	74650000	10.842	0.084549841	8924000000	670300000	108400000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.390_0003181_	0.39	21.259	38.147	10
VELA02	0.4	3659	3209	3193	16.632	2	7368000	4	2	854600	-2	0	1	-42.875	47.363	-6.539	0.739	0.663	3674	0.017	0	3659	-353100	-419800	147500	4.645E+11	4.572E+11	1.816E+11	3.691E+11	4.66E+11	4.66E+11	3.642	1991000	21.321	22.169	197.3	0.4	0	0	0.001	187.2	0	0	0	0	0	5.092	6.672	5.055	4.933	1.771E+13	80640000	8.529	-0.053944117	9657000000	574300000	85290000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.400_0003659_	0.4	21.813	38.147	10
VELA02	0.41	7562	5259	5275	32.862	2	8817000	4	2	1027000	-2	0	1	-38.603	44.04	-9.224	0.776	0.717	7425	0.016	1	7562	-434400	-518300	237300	4.78E+11	4.719E+11	1.911E+11	4.077E+11	4.789E+11	4.789E+11	3.473	2462000	18.212	21.532	198.8	0.41	0	0	0.001	188.3	0	0	0	0	0	5.093	18.249	5.051	4.949	1.771E+13	87650000	9.994	-0.034487916	10820000000	851400000	99940000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.410_0007562_	0.41	22.349	38.147	10
VELA02	0.42	7425	9.534	11.035	18.754	2	9158000	4	2	1102000	-2	0	1	-39.097	45.106	-10.646	0.78	0.706	7436	0.021	1	7425	-447800	-498200	245100	4.951E+11	4.897E+11	2.454E+11	4.317E+11	4.958E+11	4.958E+11	4.804	2266000	21.336	16.753	200.6	0.42	0	0	0	199.8	0	0	0	0	0	5.077	13.973	5.05	4.953	1.771E+13	91970000	8.827	-0.114128761	11480000000	556800000	88270000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.420_0007425_	0.42	22.9	38.147	10
VELA02	0.43	7436	19.513	20.421	14.932	2	9371000	4	2	1213000	-2	0	1	-38.589	43.953	-14.31	0.756	0.723	5947	0.021	0	7436	-439600	-530400	235700	5.081E+11	5.037E+11	2.566E+11	4.471E+11	5.084E+11	5.084E+11	13.229	2633000	14.005	16.718	201.9	0.43	0	0	0	199.8	0	0	0	0	0	5.057	8.135	5.046	4.951	1.772E+13	95570000	11.123	-0.058265174	12720000000	1011000000	111200000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.430_0007436_	0.43	23.434	38.147	10
VELA02	0.44	3330	27.232	17.002	28.043	2	8419000	4	2	1281000	-2	0	1	-39.418	41.414	-13.282	0.785	0.754	3089	0.011	1	3330	-427500	-547600	286700	5.195E+11	5.145E+11	1.988E+11	4.592E+11	5.197E+11	5.197E+11	7.336	2930000	14.955	19.121	203	0.44	0	0	0	193.2	0	0	0	0	0	5.039	16.22	5.035	4.95	1.772E+13	97630000	7.721	-0.242338397	13490000000	578200000	77210000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.440_0003330_	0.44	23.983	38.147	10
VELA02	0.45	3089	30.619	23.045	11.985	2	6930000	4	2	1250000	-2	0	1	44.028	-38.325	5.957	0.827	0.791	2758	0.009	0	3089	-422800	-522700	239300	5.315E+11	5.258E+11	1.932E+11	4.597E+11	5.315E+11	5.315E+11	10.416	3075000	16.212	22.62	204.1	0.45	0	0	0.001	185.9	0	0	0	0	0	5.031	18.295	5.027	4.953	1.772E+13	99440000	5.13	-0.436940306	14030000000	468900000	51300000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.450_0003089_	0.45	24.524	38.147	10
VELA02	0.46	2530	22.62	24.457	10.825	2	7381000	4	2	1327000	-2	0	1	48.847	-36.916	-0.79	0.846	0.795	3075	0.01	0	2530	-432100	-496500	202300	5.439E+11	5.364E+11	1.931E+11	4.466E+11	5.438E+11	5.438E+11	11.355	3080000	17.902	25.49	205.1	0.46	0	0	0.001	181.2	0	0	0	0	0	5.028	14.956	5.023	4.96	1.771E+13	102500000	9.935	-0.173387187	14810000000	654000000	99350000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.460_0002530_	0.46	25.087	38.147	10
VELA02	0.47	3064	27.194	19.073	17.088	2	8058000	4	2	1430000	-2	0	1	51.986	-34.261	-2.94	0.845	0.794	1628	0.009	0	3064	-462700	-470000	229100	5.577E+11	5.428E+11	2.021E+11	4.313E+11	5.57E+11	5.57E+11	10.488	3256000	21.564	25.863	206.3	0.47	0	0	0.001	180.6	0	0	0	0	0	5.026	10.528	5.018	4.968	1.771E+13	105200000	8.86	-0.251498148	15810000000	798300000	88600000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.470_0003064_	0.47	25.614	38.147	10
VELA02	0.48	2962	30.995	16.596	18.712	2	8591000	4	2	1625000	-2	0	1	52.28	-35.455	-1.234	0.851	0.81	2422	0.011	0	2962	-503200	-576600	289500	5.733E+11	5.484E+11	2.301E+11	4.2E+11	5.721E+11	5.721E+11	12.849	3333000	24.032	23.291	207.6	0.48	0	0	0.001	184.7	0	0	0	0	0	5.023	8.884	5.013	4.975	1.771E+13	107600000	9.113	-0.264353441	16750000000	658000000	91130000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.480_0002962_	0.48	26.162	38.147	10
VELA02	0.49	3141	13.359	6.041	13.432	2	8930000	4	2	1717000	-2	0	1	50.748	-36.517	1.444	0.871	0.831	2891	0.015	0	3141	-517600	-537300	376500	5.77E+11	5.525E+11	2.439E+11	4.152E+11	5.753E+11	5.753E+11	17.438	3403000	18.821	19.687	207.5	0.49	0	0	0.001	190.2	0	0	0	0	0	5.02	5.682	5.008	4.984	1.771E+13	109400000	8.022	-0.340983182	17590000000	635000000	80220000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.490_0003141_	0.49	26.705	38.147	10
VELA02	0.5	5966	25.788	21.682	17.766	2	8944000	4	2	1807000	-2	0	1	50.999	-34.453	3.986	0.893	0.846	5698	0.009	1	5966	-464400	-531600	377100	5.788E+11	5.487E+11	2.562E+11	4.154E+11	5.758E+11	5.758E+11	10.242	3478000	18.758	18.24	207.1	0.5	0	0	0.001	191.9	0	0	0	0	0	5.012	4.482	5.002	4.995	1.771E+13	110900000	9.291	-0.297698457	18440000000	653500000	92910000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.500_0005966_	0.5	27.251	38.147	10
VELA02	0.51	5698	36.975	31.017	8.961	2	9290000	4	2	1884000	-2	0	1	53.011	-30.535	10.021	0.911	0.855	2755	0.007	1	5698	-491200	-565300	363000	5.754E+11	5.458E+11	2.565E+11	4.294E+11	5.72E+11	5.72E+11	9.428	3318000	18.556	18.556	206.1	0.51	0	0	0.001	188.8	0	0	0	0	0	5.006	4.107	4.998	5	1.771E+13	112700000	5.905	-0.509586026	19090000000	525100000	59050000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.510_0005698_	0.51	27.803	38.147	10
VELA02	0.52	2755	5804	5788	18.202	2	9667000	4	2	1954000	-2	0	1	53.879	-22.563	15.659	0.922	0.858	2239	0.01	0	2755	-497200	-574900	357800	5.756E+11	5.415E+11	2.501E+11	4.388E+11	5.711E+11	5.711E+11	14.074	3455000	18.195	19.964	205.4	0.52	0	0	0.001	183.9	0	0	0	0	0	5.002	2.924	4.993	5.003	1.772E+13	114000000	6.263	-0.496359072	19640000000	493900000	62630000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.520_0002755_	0.52	28.348	38.147	10
VELA02	0.53	2668	14.838	24.052	21.662	2	9549000	4	2	2020000	-2	0	1	53.759	-11.528	20.879	0.933	0.858	1722	0.01	0	2668	-503600	-612300	377300	5.777E+11	5.417E+11	2.432E+11	4.437E+11	5.723E+11	5.723E+11	14.224	3577000	17.712	19.858	205	0.53	0	0	0.001	182.6	0	0	0	0	0	4.997	2.469	4.987	5.01	1.771E+13	115700000	4.762	-0.627561978	20200000000	466900000	47620000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.530_0002668_	0.53	28.896	38.147	10
VELA02	0.54	2716	19.564	5.825	23.08	2	9586000	4	2	2073000	-2	0	1	52.362	1.647	27.311	0.931	0.85	1553	0.009	0	2716	-499200	-646500	438900	5.792E+11	5.433E+11	2.483E+11	4.48E+11	5.734E+11	5.734E+11	12.662	3571000	16.784	18.746	204.5	0.54	0	0	0.001	183.6	0	0	0	0	0	4.99	2.629	4.983	5.016	1.771E+13	117000000	4.406	-0.6706652	20640000000	392300000	44060000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.540_0002716_	0.54	29.446	38.147	10
VELA02	0.55	5260	6.691	5.526	10.29	2	9520000	4	2	2116000	-2	0	1	49.059	11.194	30.572	0.925	0.839	4930	0.008	1	5260	-494300	-666300	479200	5.817E+11	5.462E+11	2.554E+11	4.503E+11	5.76E+11	5.76E+11	11.004	3601000	16.019	17.633	204.3	0.55	0	0	0.001	185.1	0	0	0	0	0	4.984	3.431	4.979	5.022	1.771E+13	118800000	2.631	-0.90064838	20930000000	254100000	26310000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.550_0005260_	0.55	29.981	38.147	10
VELA02	0.56	4930	32.604	15.019	33.226	2	9686000	4	2	2155000	-2	0	1	46.683	17.726	32.747	0.925	0.829	5388	0.008	1	4930	-504200	-673600	494900	5.838E+11	5.483E+11	2.609E+11	4.539E+11	5.777E+11	5.777E+11	11.526	3432000	14.981	16.2	203.9	0.56	0	0	0.001	187.6	0	0	0	0	0	4.979	3.881	4.976	5.026	1.771E+13	120000000	3.767	-0.750135337	21190000000	258100000	37670000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.560_0004930_	0.56	30.525	38.147	10
VELA02	0.57	5388	26.213	19.7	18.211	2	9458000	4	2	2182000	-2	0	1	45.197	22.574	33.48	0.919	0.817	4964	0.007	1	5388	-530800	-669600	524300	5.869E+11	5.478E+11	2.721E+11	4.556E+11	5.795E+11	5.795E+11	21.718	3376000	14.374	15.291	203.5	0.57	0	0	0.001	189	0	0	0	0	0	4.972	3.383	4.973	5.031	1.771E+13	122000000	1.869	-1.05961548	21440000000	209200000	18690000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.570_0005388_	0.57	31.073	38.147	10
VELA02	0.58	4964	33.496	21.36	18.03	2	9195000	4	2	2209000	-2	0	1	42.607	24.14	32.196	0.916	0.814	5243	0.007	1	4964	-546300	-651900	538700	5.899E+11	5.483E+11	2.819E+11	4.538E+11	5.809E+11	5.809E+11	22.467	3575000	13.84	14.986	203.1	0.58	0	0	0.001	188.6	0	0	0	0	0	4.967	3.475	4.97	5.035	1.771E+13	123000000	4.684	-0.665242025	21670000000	267700000	46840000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.580_0004964_	0.58	31.615	38.147	10
VELA02	0.59	5243	18.937	37.745	31.595	2	8654000	4	2	2230000	-2	0	1	41.139	24.178	31.267	0.914	0.818	2705	0.006	1	5243	-548500	-674300	531500	5.919E+11	5.49E+11	2.858E+11	4.49E+11	5.826E+11	5.826E+11	6302	3748000	13.583	14.605	202.6	0.59	0	0	0.001	188.6	0	0	0	0	0	4.963	4.049	4.967	5.039	1.771E+13	125300000	1	-1.340047318	21880000000	163200000	9998000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.590_0005243_	0.59	32.162	38.147	10
VELA02	0.6	2705	22.873	24.314	32.991	2	8997000	4	2	2257000	-2	0	1	43.179	25.041	32.911	0.911	0.822	1094	0.007	0	2705	-541400	-681100	520000	5.948E+11	5.476E+11	2.867E+11	4.516E+11	5.843E+11	5.843E+11	7242	3382000	13.352	14.269	202.2	0.6	0	0	0.001	188.6	0	0	0	0	0	4.958	4.208	4.964	5.043	1.772E+13	126800000	2.082	-1.025714991	22090000000	208700000	20820000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.600_0002705_	0.6	32.7	38.147	10
VELA02	0.62	2573	29.76	20.83	31.024	2	9596000	4	2	2310000	-2	0	1	39.695	27.917	31.617	0.899	0.832	3469	0.007	0	2573	-529700	-696800	454000	5.992E+11	5.457E+11	2.848E+11	4.566E+11	5.854E+11	5.854E+11	6676	3573000	13.009	14.131	201.1	0.62	0	0	0.001	186.4	0	0	0	0	0	4.948	3.775	4.958	5.05	1.772E+13	129600000	1.415	-1.201039867	22480000000	178300000	14150000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.620_0002573_	0.62	33.791	38.147	10
VELA02	0.63	5297	28.841	11.469	19.536	2	9697000	4	2	2333000	-2	0	1	38.637	27.745	32.772	0.893	0.835	1777	0.007	0	5297	-531000	-698600	435200	5.994E+11	5.468E+11	2.856E+11	4.593E+11	5.846E+11	5.846E+11	6726	3520000	12.694	13.882	200.3	0.63	0	0	0.001	185.8	0	0	0	0	0	4.943	3.735	4.954	5.054	1.771E+13	131100000	2.639	-0.93420366	22680000000	179800000	26390000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.630_0005297_	0.63	34.335	38.147	10
VELA02	0.64	2413	57.346	27.531	45.474	2	9765000	4	2	2350000	-2	0	1	38.099	24.548	33.09	0.888	0.835	597	0.007	0	2413	-535400	-701200	429300	6.005E+11	5.474E+11	2.885E+11	4.597E+11	5.849E+11	5.849E+11	6584	3809000	12.307	13.368	199.7	0.64	0	0	0.001	186.3	0	0	0	0	0	4.939	3.726	4.951	5.058	1.772E+13	132000000	0.946	-1.382424504	22820000000	125300000	9464000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.640_0002413_	0.64	34.878	38.147	10
VELA02	0.65	2687	44.179	21.78	22.633	2	9963000	4	2	2372000	-2	0	1	36.096	25.788	33.442	0.886	0.844	-1			2687	-541000	-694500	429600	6.013E+11	5.469E+11	2.943E+11	4.601E+11	5.863E+11	5.863E+11		3816000	11.844	12.797	199.2	0.65	0	0	0.001	187.3	0	0	0	0	0	4.934	3.382	4.948	5.061	1.772E+13	133000000	1.563	-1.16833496	23030000000	201700000	15630000	None	/u/cmoody3/data2/export_sunrise_fits/VELA02/VELA02_a0.650_0002687_	0.65	35.423	38.147	10
VELA02MRP	0.070437	348	37.025	56.665	51.286	2	72160	4	2	8	-2	0	1	-1.769	-3.089	2.354	0.902	0.664	373	0	1	348	-0.035	-0.013	0.019	121900000	121700000	38960000	97750000	126100000	126100000	0.122	2607	2.268	1.603	13.125	0.07	0	0	0.001	27.98	0	0	0	0	0	4.955	9.042	5.73	4.483	1.771E+13	21780	0.009	1.451542334	318200	318200	91090	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.070437_0000348_	0.07	30.708	305.2	10
VELA02MRP	0.071675	171	9.214	73.829	77.162	2	76320	4	2	41	-2	0	1	-1.528	-2.824	2.95	0.841	0.637	167	0	1	171	-0.029	-0.014	0.021	132900000	132900000	47030000	110200000	134800000	134800000	0.133	2467	1.82	1.37	13.419	0.072	0	0	0.001	29.45	0	0	0	0	0	4.955	8.218	5.728	4.484	1.772E+13	30470	0.037	1.794561531	593800	593800	368500	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.071675_0000171_	0.072	31.248	305.2	10
VELA02MRP	0.072626	201	21.321	37.517	35.498	2	77980	4	2	83	-2	0	1	-0.633	-2.62	3.483	0.82	0.672	215	0	1	201	-0.037	-0.011	0.023	139200000	139200000	55110000	117900000	143100000	143100000	0.194	2077	1.727	1.365	13.689	0.073	0	0	0.001	30.01	0	0	0	0	0	4.954	7.687	5.727	4.484	1.772E+13	39390	0.058	1.815504374	887000	887000	576200	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.072626_0000201_	0.073	31.663	305.2	10
VELA02MRP	0.073724	363	283.9	293.5	60.539	2	79210	4	2	90	-2	0	1	-1.433	-2.934	2.967	0.844	0.683	351	0	1	363	-0.034	-0.014	0.019	149200000	149200000	67220000	127800000	153700000	153700000	0.137	1997	1.745	1.416	14.018	0.074	0	0	0.001	30.41	0	0	0	0	0	4.954	7.086	5.725	4.485	1.772E+13	53660	0.036	1.60259112	898900	898900	356400	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.073724_0000363_	0.074	32.141	305.2	10
VELA02MRP	0.074695	483	462.3	423.2	66.374	2	83940	4	2	101	-2	0	1	-0.847	-3.265	3.61	0.769	0.629	490	0	1	483	-0.038	-0.004	0.022	157700000	157700000	67700000	135400000	161300000	161300000	0.19	1769	1.856	1.454	14.245	0.075	0	0	0.001	30.63	0	0	0	0	0	4.954	6.452	5.724	4.485	1.772E+13	68200	0.022	1.378115899	921100	921100	221900	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.074695_0000483_	0.075	32.564	305.2	10
VELA02MRP	0.075829	417	697.2	726.1	90.677	2	87620	4	2	107	-2	0	1	-0.398	-2.897	3.953	0.781	0.627	416	0	1	417	-0.044	-0.009	0.013	170000000	170000000	64370000	144500000	173800000	173800000	0.152	2263	2.069	1.507	14.603	0.076	0	0	0.001	31.09	0	0	0	0	0	4.954	5.983	5.722	4.486	1.772E+13	87120	0.004	0.643066326	909900	909900	37160	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.075829_0000417_	0.076	33.059	305.2	10
VELA02MRP	0.076717	489	840.7	880.6	44.607	2	91500	4	2	119	-2	0	1	-0.48	-2.994	4.121	0.759	0.65	500	0	1	489	-0.048	-0.008	0.008	179000000	179000000	54040000	152500000	185000000	185000000	0.089	2321	2.301	1.66	14.913	0.077	0	0	0.001	31.06	0	0	0	0	0	4.954	5.68	5.721	4.487	1.772E+13	102200	0	0	902900	887600	3625	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.076717_0000489_	0.077	33.446	305.2	10
VELA02MRP	0.077524	589	563.6	545.4	66.873	2	94310	4	2	120	-2	0	1	-0.15	-2.986	4.4	0.755	0.659	603	0	1	589	-0.054	-0.003	0.008	189100000	189100000	53680000	161000000	195100000	195100000	0.14	2189	2.573	1.837	15.179	0.078	0	0	0.001	30.91	0	0	0	0	0	4.954	5.451	5.72	4.488	1.772E+13	115500	0	0	897500	832700	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.077524_0000589_	0.078	33.798	305.2	10
VELA02MRP	0.078283	817	507.5	522.9	107.4	2	93800	4	2	120	-2	0	1	-0.212	-3.076	4.17	0.775	0.69	826	0	1	817	-0.059	0.002	0.003	198500000	198500000	47860000	166200000	204400000	204400000	0.105	1973	2.86	2.07	15.415	0.078	0	0	0.001	30.61	0	0	0	0	0	4.953	5.243	5.718	4.488	1.772E+13	127200	0	0	893000	828300	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.078283_0000817_	0.078	34.129	305.2	10
VELA02MRP	0.079022	833	441.9	408.1	104.7	2	91860	4	2	120	-2	0	1	-0.324	-2.859	4.399	0.749	0.654	847	0	1	833	-0.067	0.012	0.003	208400000	208300000	51660000	172300000	214600000	214600000	0.116	2525	3.172	2.319	15.668	0.079	0	0	0.001	30.41	0	0	0	0	0	4.954	5.288	5.717	4.489	1.772E+13	137800	0	0	887100	775300	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.079022_0000833_	0.079	34.451	305.2	10
VELA02MRP	0.07996	866	244	380	152.6	2	93950	4	2	120	-2	0	1	0.295	-2.674	4.69	0.801	0.695	852	0	1	866	-0.108	0.046	-0.014	224400000	224000000	52730000	175100000	232300000	232300000	0.227	2282	3.75	2.806	16.087	0.08	0	0	0.001	30.2	0	0	0	0	0	4.954	4.87	5.716	4.489	1.772E+13	150600	0	0	882600	744100	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.079960_0000866_	0.08	34.86	305.2	10
VELA02MRP	0.081086	988	200.1	90.325	122.8	2	95200	4	2	120	-2	0	1	-0.339	-3.015	4.888	0.797	0.662	988	0	1	988	-0.103	0.056	-0.037	248100000	248000000	54280000	180600000	256400000	256400000	0.127	2742	4.134	3.325	16.625	0.081	0	0	0.001	30.38	0	0	0	0	0	4.953	4.753	5.714	4.491	1.772E+13	165400	0	0	877800	660900	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.081086_0000988_	0.081	35.351	305.2	10
VELA02MRP	0.081849	1035	102.3	183.1	105.8	2	97080	4	2	121	-2	0	1	-0.211	-3.012	4.874	0.803	0.677	1039	0	1	1035	-0.153	0.106	-0.052	259000000	259000000	56420000	187300000	267600000	267600000	0.134	2796	3.938	3.314	16.863	0.082	0	0	0.001	30.74	0	0	0	0	0	4.953	4.531	5.713	4.49	1.772E+13	175300	0	0	874800	658400	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.081849_0001035_	0.082	35.683	305.2	10
VELA02MRP	0.082645	1182	110.4	145	36.999	2	98220	4	2	125	-2	0	1	-0.379	-3.362	4.781	0.827	0.671	1188	0	1	1182	-0.193	0.171	-0.042	278000000	278000000	59860000	197400000	290200000	290200000	0.134	3225	4.523	3.758	17.324	0.083	0	0	0.001	31.02	0	0	0	0	0	4.953	4.244	5.712	4.491	1.772E+13	186100	0.001	0.056208801	878600	662600	6678	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.082645_0001182_	0.083	36.03	305.2	10
VELA02MRP	0.08348	1173	292	221.3	102	2	99840	4	2	127	-2	0	1	-0.455	-3.405	4.978	0.805	0.675	1170	0	1	1173	-0.228	0.27	-0.082	301100000	301000000	65680000	207700000	309300000	309300000	0.109	3342	4.869	4.011	17.696	0.083	0	0	0.001	31.36	0	0	0	0	0	4.953	3.786	5.711	4.491	1.772E+13	198300	0.001	0.05764465	875700	660100	6520	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.083480_0001173_	0.083	36.394	305.2	10
VELA02MRP	0.084176	235	930.3	899.9	85.715	2	220500	4	2	321	-2	0	1	-3.861	-1.516	3.724	0.861	0.796	19	0	1	235	0.707	0.921	-0.567	390900000	390200000	64970000	307100000	400200000	400200000	0.151	1425	5.096	3.073	19.285	0.084	0	0	0.001	35.81	0	0	0	0	0	5.143	2.665	5.373	4.676	1.772E+13	209100	0	0	1346000	1025000	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.084176_0000235_	0.084	36.698	305.2	10
VELA02MRP	0.08515	28	1237	1157	87.163	2	220500	4	2	335	-2	0	1	-0.589	0.946	5.457	0.861	0.694	31	0	1	28	0.681	0.759	-0.588	408700000	408300000	117500000	336800000	418100000	418100000	0.294	1262	4.01	2.495	19.566	0.085	0	0	0.001	37.63	0	0	0	0	0	5.142	1.579	5.373	4.677	1.772E+13	225300	0	0	1341000	1020000	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.085150_0000028_	0.085	37.122	305.2	10
VELA02MRP	0.086085	40	1075	914.6	185.7	2	229300	4	2	340	-2	0	1	-1.555	0.901	5.501	0.878	0.678	37	0.001	1	40	0.682	0.739	-0.535	427200000	427100000	137900000	360500000	439600000	439600000	0.443	1316	3.561	2.269	19.896	0.086	0	0	0.001	38.92	0	0	0	0	0	5.141	0.991	5.374	4.678	1.772E+13	243400	0	0	1333000	766300	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.086085_0000040_	0.086	37.53	305.2	10
VELA02MRP	0.087027	38	939	938	114.7	2	233700	4	2	344	-2	0	1	-1.829	1.586	5.963	0.802	0.616	31	0	1	38	0.642	0.66	-0.52	450500000	450500000	161000000	378000000	464900000	464900000	0.071	848	3.61	2.359	20.27	0.087	0	0	0.001	39.27	0	0	0	0	0	5.14	1.481	5.375	4.679	1.772E+13	262300	0	0	1328000	546600	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.087027_0000038_	0.087	37.941	305.2	10
VELA02MRP	0.087878	588	711.5	696	30.566	2	238400	4	2	347	-2	0	1	-3.338	0.987	5.717	0.831	0.682	574	0	1	588	0.645	0.693	-0.656	475000000	474800000	160800000	390300000	493000000	493000000	0.084	1348	3.972	2.625	20.671	0.088	0	0	0.001	39.16	0	0	0	0	0	5.14	2.007	5.376	4.679	1.772E+13	280300	0	0	1318000	375300	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.087878_0000588_	0.088	38.312	305.2	10
VELA02MRP	0.088794	1046	647.8	694	63.293	2	254700	4	2	351	-2	0	1	-4.075	-0.547	5.377	0.829	0.782	754	0	1	1046	0.576	0.863	-0.613	510600000	510400000	143200000	408900000	535300000	535300000	0.143	2622	4.916	3.003	21.246	0.089	0	0	0.001	39.24	0	0	0	0	0	5.14	2.901	5.376	4.681	1.772E+13	299400	0	0	1321000	318900	0	None	/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.088794_0001046_	0.089	38.711	305.2	10
