galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
disk VELA05MRP 497917 5.869 1.00836685632 7 F160W 37.4644 36.2019 23.9734 5.6759 2.77155840186 1.0000 0.8000 -49.8086 4.221e-04
bulge VELA05MRP 497917 5.869 1.00836685632 7 F160W 36.7220 37.2646 24.8598 1.7799 0.869130322851 7.0473 0.0584 -82.2992 4.221e-04
disk VELA05MRP 497917 5.869 1.00836685632 8 F160W 37.5313 36.4192 24.1352 4.7581 2.32339400481 1.0000 0.7169 -78.5879 3.201e-04
bulge VELA05MRP 497917 5.869 1.00836685632 8 F160W 36.6415 36.9286 23.8883 22.8809 11.1728097107 18.2630 0.7483 -37.8152 3.201e-04
disk VELA05MRP 500803 5.916 0.996793150201 0 F160W 37.7652 37.2580 23.9369 4.0401 1.96732122781 1.0000 0.9229 28.5528 3.673e-04
bulge VELA05MRP 500803 5.916 0.996793150201 0 F160W 37.7743 38.3298 24.7023 4.5570 2.21902498333 19.8230 0.1209 -29.3010 3.673e-04
disk VELA05MRP 500803 5.916 0.996793150201 1 F160W 37.2551 37.2437 24.4616 7.8923 3.84314480489 1.0000 0.3674 -63.4893 3.325e-04
bulge VELA05MRP 500803 5.916 0.996793150201 1 F160W 37.3675 37.5761 24.2824 1.7753 0.864479932609 1.3300 0.9356 84.9984 3.325e-04
disk VELA05MRP 500803 5.916 0.996793150201 5 F160W 37.5079 37.3241 24.0409 4.1766 2.03378971809 1.0000 0.8064 74.9779 3.916e-04
bulge VELA05MRP 500803 5.916 0.996793150201 5 F160W 37.1211 38.0354 24.4938 4.4412 2.16263633003 19.7499 0.5947 -73.9530 3.916e-04
disk VELA05MRP 500803 5.916 0.996793150201 6 F160W 38.5690 37.9706 24.7374 8.4209 4.10054585958 1.0000 0.3582 -51.8040 3.391e-04
bulge VELA05MRP 500803 5.916 0.996793150201 6 F160W 37.4875 37.7048 24.0266 2.6691 1.29971463309 1.5876 0.6713 88.2592 3.391e-04
disk VELA05MRP 500803 5.916 0.996793150201 7 F160W 37.4477 37.7419 24.1103 4.4893 2.18605855994 1.0000 0.8023 66.9337 3.948e-04
bulge VELA05MRP 500803 5.916 0.996793150201 7 F160W 37.4282 37.3513 24.3417 5.7299 2.79016705112 14.4540 0.5143 -52.7820 3.948e-04
disk VELA05MRP 500803 5.916 0.996793150201 8 F160W 37.4275 37.7301 23.8539 4.6674 2.27278411393 1.0000 0.7087 74.6896 5.010e-04
bulge VELA05MRP 500803 5.916 0.996793150201 8 F160W 37.2655 37.4617 25.2125 9.562e-03 0.0046562029604 13.6210 0.7084 64.5395 5.010e-04
disk VELA05MRP 503446 5.959 0.986310349074 0 F160W 38.3852 37.3859 24.5915 2.7996 1.35972180064 1.0000 0.5674 6.6978 1.856e-04
bulge VELA05MRP 503446 5.959 0.986310349074 0 F160W 36.4765 37.1048 24.0385 5.3068 2.57742950837 2.2244 0.7874 14.1975 1.856e-04
disk VELA05MRP 503446 5.959 0.986310349074 1 F160W 36.9690 37.0253 24.3621 6.0248 2.92615084458 1.0000 0.5732 81.8462 1.496e-04
bulge VELA05MRP 503446 5.959 0.986310349074 1 F160W 37.5582 37.4923 24.1531 2.4404 1.18526399567 4.9945 0.1702 -49.7756 1.496e-04
disk VELA05MRP 503446 5.959 0.986310349074 5 F160W 37.1109 38.1114 24.9026 8.1381 3.9525475017 1.0000 0.3802 37.9851 1.319e-04
bulge VELA05MRP 503446 5.959 0.986310349074 5 F160W 37.5868 37.1351 23.8384 3.1847 1.54675882929 3.8257 0.6736 -68.1308 1.319e-04
disk VELA05MRP 503446 5.959 0.986310349074 6 F160W 36.0680 36.5293 24.7999 9.8475 4.7827762651 1.0000 0.3523 -60.9615 1.201e-04
bulge VELA05MRP 503446 5.959 0.986310349074 6 F160W 37.3651 37.5447 23.9066 2.3771 1.1545201787 1.3322 0.8158 -83.3913 1.201e-04
disk VELA05MRP 503446 5.959 0.986310349074 7 F160W 37.4474 37.4632 24.6344 7.6565 3.71864193691 1.0000 0.2591 73.0641 1.511e-04
bulge VELA05MRP 503446 5.959 0.986310349074 7 F160W 37.6194 37.5322 24.0399 3.5232 1.711162969 4.2515 0.3440 -47.2871 1.511e-04
disk VELA05MRP 503446 5.959 0.986310349074 8 F160W 37.7823 37.3245 24.2459 6.1390 2.98161599304 1.0000 0.7076 -74.9369 2.567e-04
bulge VELA05MRP 503446 5.959 0.986310349074 8 F160W 37.5717 37.3008 24.4057 1.7427 0.846402050997 2.5556 0.7076 65.9406 2.567e-04
disk VELA05MRP 505714 5.996 0.97740224712 0 F160W 38.1280 35.9391 24.6217 7.6635 3.71358754635 1.0000 0.5901 -2.4426 4.347e-04
bulge VELA05MRP 505714 5.996 0.97740224712 0 F160W 37.9017 38.2088 24.0709 2.3987 1.16236477424 1.7670 0.8529 -2.7944 4.347e-04
disk VELA05MRP 505714 5.996 0.97740224712 1 F160W 37.9995 37.4544 24.0952 5.9365 2.87671592208 1.0000 0.5083 -53.1426 4.111e-04
bulge VELA05MRP 505714 5.996 0.97740224712 1 F160W 37.9124 38.4061 24.7338 1.1554 0.559885046134 1.8242 0.8957 50.6851 4.111e-04
disk VELA05MRP 505714 5.996 0.97740224712 5 F160W 38.2232 38.4948 24.0808 4.7922 2.32220972658 1.0000 0.6116 56.9595 4.141e-04
bulge VELA05MRP 505714 5.996 0.97740224712 5 F160W 37.6559 37.4575 24.4642 3.2864 1.5925274499 11.0536 0.4666 -43.9886 4.141e-04
disk VELA05MRP 505714 5.996 0.97740224712 6 F160W 38.1113 38.8693 24.6323 7.5722 3.6693452885 1.0000 0.5055 -64.3081 3.845e-04
bulge VELA05MRP 505714 5.996 0.97740224712 6 F160W 37.9411 37.8654 24.0043 2.4341 1.17951894651 1.6341 0.7249 -82.6088 3.845e-04
disk VELA05MRP 505714 5.996 0.97740224712 7 F160W 38.5738 38.1915 24.6310 4.9191 2.38370307291 1.0000 0.5059 -2.6741 5.133e-04
bulge VELA05MRP 505714 5.996 0.97740224712 7 F160W 37.8259 38.0194 24.1288 4.2806 2.07429801669 1.9252 0.3446 -86.5111 5.133e-04
disk VELA05MRP 505714 5.996 0.97740224712 8 F160W 39.0828 37.7591 24.3708 6.3930 3.0979272113 1.0000 0.6598 -66.6774 5.344e-04
bulge VELA05MRP 505714 5.996 0.97740224712 8 F160W 37.7080 38.1442 24.3252 1.7490 0.847532409286 1.7733 0.9196 84.9416 5.344e-04
disk VELA05MRP 507556 6.026 0.970225945511 0 F160W 37.8924 37.8348 23.8437 5.2016 2.51587279889 1.0000 0.7762 11.0729 5.473e-04
bulge VELA05MRP 507556 6.026 0.970225945511 0 F160W 37.9179 38.2979 25.3298 0.8705 0.421037233051 0.3046 0.7774 -51.7150 5.473e-04
disk VELA05MRP 507556 6.026 0.970225945511 1 F160W 38.3431 37.8193 23.8973 4.8393 2.34063811821 1.0000 0.6269 -55.0150 4.248e-04
bulge VELA05MRP 507556 6.026 0.970225945511 1 F160W 38.1926 38.3263 24.8847 0.7125 0.344616919642 19.8587 0.0596 55.8608 4.248e-04
disk VELA05MRP 507556 6.026 0.970225945511 5 F160W 38.1603 37.5480 24.1715 4.2907 2.07529518191 1.0000 0.8604 59.7224 3.796e-04
bulge VELA05MRP 507556 6.026 0.970225945511 5 F160W 37.8809 38.3400 24.1189 12.9693 6.27289854865 13.3315 0.2381 60.7224 3.796e-04
disk VELA05MRP 507556 6.026 0.970225945511 6 F160W 37.8614 37.7700 24.0886 4.1823 2.02286504283 1.0000 0.7333 -68.4743 3.931e-04
bulge VELA05MRP 507556 6.026 0.970225945511 6 F160W 38.3410 38.0414 24.1582 9.9899 4.83184360075 19.2451 0.2929 -74.2989 3.931e-04
disk VELA05MRP 507556 6.026 0.970225945511 7 F160W 37.7812 38.1520 24.0358 3.8993 1.88598562072 1.0000 0.9628 -41.1192 5.304e-04
bulge VELA05MRP 507556 6.026 0.970225945511 7 F160W 38.0580 38.0592 24.3420 11.6250 5.62269710995 19.9708 0.1317 -89.4612 5.304e-04
disk VELA05MRP 507556 6.026 0.970225945511 8 F160W 37.7315 38.0422 24.0145 4.9807 2.40902946198 1.0000 0.7325 -80.5139 5.859e-04
bulge VELA05MRP 507556 6.026 0.970225945511 8 F160W 38.0527 38.1789 25.1316 1.1789 0.570201946058 2.1716 0.8739 -43.4850 5.859e-04
disk VELA05MRP 509664 6.060 0.962076976204 0 F160W 37.6535 39.0077 24.2621 5.0261 2.42569636982 1.0000 0.7524 -43.8375 3.499e-05
bulge VELA05MRP 509664 6.060 0.962076976204 0 F160W 38.7650 38.2580 24.0686 5.5645 2.68553897651 7.3416 0.4241 25.5721 3.499e-05
disk VELA05MRP 509664 6.060 0.962076976204 1 F160W 38.4904 36.8059 25.1583 9.5826 4.62475438877 1.0000 0.2142 -55.6322 6.853e-05
bulge VELA05MRP 509664 6.060 0.962076976204 1 F160W 38.4699 38.7039 23.7787 3.0693 1.48130555856 2.0091 0.7638 -88.1177 6.853e-05
disk VELA05MRP 509664 6.060 0.962076976204 5 F160W 33.3712 42.3413 25.2989 17.7678 8.57509559293 1.0000 0.6572 65.8004 4.438e-05
bulge VELA05MRP 509664 6.060 0.962076976204 5 F160W 38.5628 38.6434 23.6416 3.6338 1.75374454719 1.7488 0.8413 49.6880 4.438e-05
disk VELA05MRP 509664 6.060 0.962076976204 6 F160W 38.2899 38.5056 23.9533 6.4832 3.12892196828 1.0000 0.5125 -85.7088 3.315e-05
bulge VELA05MRP 509664 6.060 0.962076976204 6 F160W 38.7695 38.3481 24.5385 2.5387 1.22522738785 9.0203 0.0954 -38.8798 3.315e-05
disk VELA05MRP 509664 6.060 0.962076976204 7 F160W 38.3984 38.6300 24.1165 6.0836 2.93606701725 1.0000 0.5521 71.5177 -2.299e-06
bulge VELA05MRP 509664 6.060 0.962076976204 7 F160W 38.0491 38.4635 23.7619 19.6505 9.48372426237 19.5387 0.5237 -38.7500 -2.299e-06
disk VELA05MRP 509664 6.060 0.962076976204 8 F160W 38.2991 38.6619 23.8784 5.0821 2.45272308968 1.0000 0.7433 73.3446 1.060e-04
bulge VELA05MRP 509664 6.060 0.962076976204 8 F160W 38.3039 38.7065 24.5063 5.9758 2.88404058151 19.5840 0.4368 -55.0560 1.060e-04
disk VELA05MRP 511922 6.097 0.953422591723 0 F160W 38.6628 38.7550 23.9927 6.0485 2.91220996717 1.0000 0.5189 14.9838 4.617e-04
bulge VELA05MRP 511922 6.097 0.953422591723 0 F160W 38.2568 38.7127 24.5373 2.4096 1.16016551821 5.2455 0.5668 -41.5702 4.617e-04
disk VELA05MRP 511922 6.097 0.953422591723 1 F160W 38.5463 38.3379 23.8288 4.1716 2.00852692387 1.0000 0.7980 -69.1825 4.126e-04
bulge VELA05MRP 511922 6.097 0.953422591723 1 F160W 38.1230 38.7973 24.9388 2.0505 0.987267345239 10.9705 0.0753 -42.9330 4.126e-04
disk VELA05MRP 511922 6.097 0.953422591723 5 F160W 38.4932 38.7424 23.7140 4.8393 2.33000871193 1.0000 0.7688 23.4856 4.935e-04
bulge VELA05MRP 511922 6.097 0.953422591723 5 F160W 38.1929 38.4328 25.6527 0.0474 0.0228219810604 0.9637 0.3359 -51.0096 4.935e-04
disk VELA05MRP 511922 6.097 0.953422591723 6 F160W 38.9987 38.4532 23.7648 5.0487 2.43082986877 1.0000 0.6079 -60.6881 4.438e-04
bulge VELA05MRP 511922 6.097 0.953422591723 6 F160W 38.2568 38.7516 25.3867 0.7951 0.382821880614 0.0964 0.9482 3.3636 4.438e-04
disk VELA05MRP 511922 6.097 0.953422591723 7 F160W 38.2191 38.4129 23.7918 4.9261 2.3718008629 1.0000 0.8148 78.8230 5.811e-04
bulge VELA05MRP 511922 6.097 0.953422591723 7 F160W 38.4022 38.6558 25.3542 0.8225 0.396014333801 1.1242 0.5919 -84.9234 5.811e-04
disk VELA05MRP 511922 6.097 0.953422591723 8 F160W 38.1459 38.2744 23.7521 4.7459 2.28503881676 1.0000 0.7406 66.9887 5.779e-04
bulge VELA05MRP 511922 6.097 0.953422591723 8 F160W 38.5036 38.6548 25.5618 9.730e-03 0.0046847653105 0.9063 0.6495 64.9959 5.779e-04
disk VELA05MRP 514220 6.134 0.944692932986 0 F160W 38.7071 39.6994 23.9660 5.2577 2.52525152589 1.0000 0.6978 38.9753 -1.062e-04
bulge VELA05MRP 514220 6.134 0.944692932986 0 F160W 39.1041 38.2520 23.6803 26.6415 12.7958020669 18.8746 0.6932 9.9150 -1.062e-04
disk VELA05MRP 514220 6.134 0.944692932986 1 F160W 38.8937 38.6565 23.9972 4.5713 2.19557644984 1.0000 0.7814 88.8582 -7.002e-05
bulge VELA05MRP 514220 6.134 0.944692932986 1 F160W 39.2847 39.0230 23.9837 6.0222 2.89243770836 17.8537 0.4082 -57.4001 -7.002e-05
disk VELA05MRP 514220 6.134 0.944692932986 5 F160W 39.0004 38.8815 23.8347 5.2282 2.51108279812 1.0000 0.7381 16.8485 5.128e-05
bulge VELA05MRP 514220 6.134 0.944692932986 5 F160W 39.1521 38.9096 24.4129 3.7085 1.78117718466 19.9901 0.9566 -4.7495 5.128e-05
disk VELA05MRP 514220 6.134 0.944692932986 6 F160W 38.6708 36.8517 24.6007 7.7786 3.7360293511 1.0000 0.5611 -71.6046 7.285e-05
bulge VELA05MRP 514220 6.134 0.944692932986 6 F160W 39.0586 39.2474 23.8925 3.1899 1.53209575336 2.0859 0.5299 -82.8386 7.285e-05
disk VELA05MRP 514220 6.134 0.944692932986 7 F160W 37.4446 36.6222 24.7164 9.1203 4.38044230207 1.0000 0.5222 70.6768 1.909e-04
bulge VELA05MRP 514220 6.134 0.944692932986 7 F160W 39.1628 39.4209 23.9436 2.9265 1.4055858247 1.4764 0.6570 62.9267 1.909e-04
disk VELA05MRP 514220 6.134 0.944692932986 8 F160W 38.7800 39.0243 23.6554 3.8869 1.8668619655 1.0000 0.7139 62.6144 1.725e-05
bulge VELA05MRP 514220 6.134 0.944692932986 8 F160W 42.9401 30.7527 24.8020 39.4589 18.9519461808 2.0536 0.7048 -14.5342 1.725e-05
disk VELA05MRP 516751 6.175 0.93516800161 0 F160W 38.7820 39.5404 24.0958 4.9849 2.38764897096 1.0000 0.7647 42.1988 -1.591e-04
bulge VELA05MRP 516751 6.175 0.93516800161 0 F160W 38.9581 38.8672 23.5991 27.1460 13.0022907111 12.9679 0.5115 44.4133 -1.591e-04
disk VELA05MRP 516751 6.175 0.93516800161 1 F160W 38.8218 39.0490 24.0146 5.4035 2.58814845124 1.0000 0.5618 -66.8564 -1.573e-04
bulge VELA05MRP 516751 6.175 0.93516800161 1 F160W 38.7423 38.8787 23.8880 8.7961 4.21312345553 17.2431 0.7651 -79.5129 -1.573e-04
disk VELA05MRP 516751 6.175 0.93516800161 5 F160W 38.7068 39.5953 24.0045 4.2261 2.02420175253 1.0000 0.8727 -33.2411 -1.130e-04
bulge VELA05MRP 516751 6.175 0.93516800161 5 F160W 39.1031 38.0944 23.8711 15.5781 7.46154073995 11.1915 0.7329 -13.1681 -1.130e-04
disk VELA05MRP 516751 6.175 0.93516800161 6 F160W 38.7592 38.5576 23.7609 5.7817 2.7692972889 1.0000 0.4952 -82.1032 -1.047e-04
bulge VELA05MRP 516751 6.175 0.93516800161 6 F160W 39.2898 39.0247 24.3596 6.4303 3.07996131878 19.8038 0.6458 -75.8849 -1.047e-04
disk VELA05MRP 516751 6.175 0.93516800161 7 F160W 38.6414 39.0246 23.9577 6.0418 2.89387902521 1.0000 0.5290 78.3824 1.610e-05
bulge VELA05MRP 516751 6.175 0.93516800161 7 F160W 39.1277 38.1796 23.8818 26.8428 12.8570650961 19.6494 0.4586 -40.8293 1.610e-05
disk VELA05MRP 516751 6.175 0.93516800161 8 F160W 38.8277 38.5682 24.0204 6.3415 3.03742822311 1.0000 0.5036 76.7699 2.838e-05
bulge VELA05MRP 516751 6.175 0.93516800161 8 F160W 38.9589 38.9779 23.9424 14.7339 7.05718894527 19.6838 0.4579 -29.8809 2.838e-05
disk VELA05MRP 519722 6.224 0.924105579521 0 F160W 39.6567 40.0888 23.7496 4.9259 2.35163316467 1.0000 0.6177 14.8723 2.792e-04
bulge VELA05MRP 519722 6.224 0.924105579521 0 F160W 39.0778 39.2265 25.3112 0.7000 0.334181208564 5.0553 0.8080 -67.5886 2.792e-04
disk VELA05MRP 519722 6.224 0.924105579521 1 F160W 39.3244 39.2984 23.8430 4.6748 2.23175759114 1.0000 0.7638 -37.6430 2.726e-04
bulge VELA05MRP 519722 6.224 0.924105579521 1 F160W 39.7217 39.7813 24.8628 3.0313 1.4471478536 14.1815 0.0700 50.1379 2.726e-04
disk VELA05MRP 519722 6.224 0.924105579521 5 F160W 39.6052 39.7295 23.8793 5.3074 2.53376192333 1.0000 0.6334 -8.9223 2.964e-04
bulge VELA05MRP 519722 6.224 0.924105579521 5 F160W 39.1688 39.2118 24.7521 3.0188 1.44118033202 8.2767 0.0638 51.1925 2.964e-04
disk VELA05MRP 519722 6.224 0.924105579521 6 F160W 39.9281 39.3876 23.7388 5.9308 2.83137415965 1.0000 0.4259 -24.7107 2.269e-04
bulge VELA05MRP 519722 6.224 0.924105579521 6 F160W 39.2219 39.5955 25.0015 9.988e-03 0.00476828844448 14.1023 0.9905 -64.1847 2.269e-04
disk VELA05MRP 519722 6.224 0.924105579521 7 F160W 39.3345 39.2725 23.7723 5.1187 2.44367621754 1.0000 0.7582 39.0708 3.948e-04
bulge VELA05MRP 519722 6.224 0.924105579521 7 F160W 39.6109 39.8141 25.4686 0.7886 0.376479001534 0.2818 0.8882 49.6758 3.948e-04
disk VELA05MRP 519722 6.224 0.924105579521 8 F160W 39.1632 39.0851 23.7928 5.3296 2.54436024166 1.0000 0.5970 39.3298 4.008e-04
bulge VELA05MRP 519722 6.224 0.924105579521 8 F160W 40.0693 40.0442 25.5249 1.1467 0.547436559801 0.1409 0.8823 -69.0471 4.008e-04
disk VELA05MRP 521905 6.259 0.916057520047 0 F160W 39.8584 40.4471 23.7592 5.5187 2.62815550491 1.0000 0.7252 -11.9787 5.184e-04
bulge VELA05MRP 521905 6.259 0.916057520047 0 F160W 40.3083 39.8964 25.0048 1.3392 0.637763576962 9.9098 0.0468 20.8026 5.184e-04
disk VELA05MRP 521905 6.259 0.916057520047 1 F160W 39.8291 40.1444 23.7138 4.3423 2.06792172957 1.0000 0.9855 -39.1567 5.012e-04
bulge VELA05MRP 521905 6.259 0.916057520047 1 F160W 40.1969 39.9542 25.4696 0.5056 0.240780514122 0.7157 0.0500 48.9110 5.012e-04
disk VELA05MRP 521905 6.259 0.916057520047 5 F160W 40.0035 40.3138 23.9504 6.6683 3.17562638908 1.0000 0.6123 23.8696 4.943e-04
bulge VELA05MRP 521905 6.259 0.916057520047 5 F160W 39.8159 40.0345 24.6695 1.6508 0.786155998244 1.7988 0.9711 -47.7244 4.943e-04
disk VELA05MRP 521905 6.259 0.916057520047 6 F160W 39.5890 40.2486 23.7665 6.3612 3.02937699057 1.0000 0.4667 -41.0581 4.022e-04
bulge VELA05MRP 521905 6.259 0.916057520047 6 F160W 40.5866 39.9690 25.0358 1.2137 0.577997052986 4.2352 0.0679 66.4676 4.022e-04
disk VELA05MRP 521905 6.259 0.916057520047 7 F160W 40.2313 39.8137 23.9058 6.2119 2.95827625727 1.0000 0.6783 25.3006 4.995e-04
bulge VELA05MRP 521905 6.259 0.916057520047 7 F160W 39.5648 40.0781 24.7764 2.2260 1.06008193124 1.8035 0.5077 81.3154 4.995e-04
disk VELA05MRP 521905 6.259 0.916057520047 8 F160W 39.9499 39.5126 23.8107 6.3224 3.010899372 1.0000 0.6274 28.1559 4.763e-04
bulge VELA05MRP 521905 6.259 0.916057520047 8 F160W 39.8550 40.4965 24.8693 1.8940 0.901974473392 4.3557 0.0611 -73.1394 4.763e-04
disk VELA05MRP 524078 6.295 0.90811291449 0 F160W 39.4842 39.7656 23.6556 5.1444 2.4438143813 1.0000 0.7943 -0.4551 4.646e-04
bulge VELA05MRP 524078 6.295 0.90811291449 0 F160W 40.5690 40.1437 24.6133 2.0451 0.971511700332 7.8971 8.344e-04 -49.9774 4.646e-04
disk VELA05MRP 524078 6.295 0.90811291449 1 F160W 39.8788 39.8578 23.7130 4.2789 2.03266413112 1.0000 0.7906 67.6551 4.358e-04
bulge VELA05MRP 524078 6.295 0.90811291449 1 F160W 40.3442 40.2342 24.9015 2.0458 0.971844230863 7.1226 0.0319 -71.4277 4.358e-04
disk VELA05MRP 524078 6.295 0.90811291449 5 F160W 39.4462 39.9281 24.0801 6.0676 2.88237464815 1.0000 0.5664 12.9234 4.201e-04
bulge VELA05MRP 524078 6.295 0.90811291449 5 F160W 40.3890 40.0282 24.2810 4.2517 2.01974294475 4.4648 0.4171 -36.9974 4.201e-04
disk VELA05MRP 524078 6.295 0.90811291449 6 F160W 39.6541 40.5216 24.2851 9.8493 4.67884709309 1.0000 0.3666 -54.1462 3.270e-04
bulge VELA05MRP 524078 6.295 0.90811291449 6 F160W 40.0063 39.8459 24.0857 2.6913 1.27848488539 1.2670 0.7297 -78.1677 3.270e-04
disk VELA05MRP 524078 6.295 0.90811291449 7 F160W 40.1143 39.8006 23.6576 5.2987 2.51711361134 1.0000 0.7463 47.6284 4.707e-04
bulge VELA05MRP 524078 6.295 0.90811291449 7 F160W 40.1794 40.4475 25.2209 0.4085 0.194055317386 16.5902 0.1473 86.1921 4.707e-04
disk VELA05MRP 524078 6.295 0.90811291449 8 F160W 40.1235 39.5405 23.6189 5.0933 2.41953965249 1.0000 0.7763 55.9999 4.011e-04
bulge VELA05MRP 524078 6.295 0.90811291449 8 F160W 40.1085 40.3079 25.0529 2.5413 1.20722834289 19.7850 0.8378 28.4044 4.011e-04
disk VELA05MRP 526104 6.328 0.900764867783 0 F160W 40.7568 40.7981 24.0222 4.6767 2.21641435218 1.0000 0.7828 40.7187 4.410e-04
bulge VELA05MRP 526104 6.328 0.900764867783 0 F160W 40.3506 40.5183 24.4058 4.8248 2.28660293934 3.9451 0.2253 -36.2903 4.410e-04
disk VELA05MRP 526104 6.328 0.900764867783 1 F160W 40.7355 40.9472 23.7729 5.0432 2.39010859386 1.0000 0.7633 -85.8204 4.050e-04
bulge VELA05MRP 526104 6.328 0.900764867783 1 F160W 40.3934 40.1718 24.2567 2.6625 1.26183060976 8.5540 3.240e-03 88.5821 4.050e-04
disk VELA05MRP 526104 6.328 0.900764867783 5 F160W 41.0883 40.8622 23.7381 5.1613 2.44607937133 1.0000 0.7828 -10.3454 4.727e-04
bulge VELA05MRP 526104 6.328 0.900764867783 5 F160W 39.9445 40.2640 25.1856 1.3465 0.638142691473 1.4583 0.5203 18.3997 4.727e-04
disk VELA05MRP 526104 6.328 0.900764867783 6 F160W 42.7431 41.3913 24.3576 9.0399 4.28425259313 1.0000 0.3943 -61.9678 3.708e-04
bulge VELA05MRP 526104 6.328 0.900764867783 6 F160W 40.2768 40.3478 24.0350 2.6018 1.2330632415 1.4296 0.7264 -57.4819 3.708e-04
disk VELA05MRP 526104 6.328 0.900764867783 7 F160W 42.0698 40.6236 24.0962 5.9878 2.83778002822 1.0000 0.7892 80.4799 4.838e-04
bulge VELA05MRP 526104 6.328 0.900764867783 7 F160W 40.0348 40.5444 24.3655 2.7467 1.30173526229 2.3081 0.4811 24.9785 4.838e-04
disk VELA05MRP 526104 6.328 0.900764867783 8 F160W 41.9993 40.4097 24.1208 6.2132 2.94460317168 1.0000 0.7207 65.8213 4.808e-04
bulge VELA05MRP 526104 6.328 0.900764867783 8 F160W 40.0509 40.4812 24.3514 2.7838 1.3193179536 1.5506 0.5390 11.9029 4.808e-04
disk VELA05MRP 528399 6.365 0.892509259102 0 F160W 40.8752 40.4956 23.5859 5.8467 2.76342530658 1.0000 0.6781 -11.8309 2.262e-04
bulge VELA05MRP 528399 6.365 0.892509259102 0 F160W 40.3674 40.5379 25.3994 0.5408 0.25560750608 2.4875 0.0504 80.2406 2.262e-04
disk VELA05MRP 528399 6.365 0.892509259102 1 F160W 40.6401 40.4998 23.6817 4.6972 2.22011756206 1.0000 0.8836 -48.4591 1.809e-04
bulge VELA05MRP 528399 6.365 0.892509259102 1 F160W 40.3447 40.5438 25.0522 1.0879 0.514192688359 5.2735 0.0436 -77.2594 1.809e-04
disk VELA05MRP 528399 6.365 0.892509259102 5 F160W 40.5881 40.4638 23.6788 5.9707 2.82203353653 1.0000 0.6714 5.7468 1.748e-04
bulge VELA05MRP 528399 6.365 0.892509259102 5 F160W 40.5257 40.8405 24.8295 1.3557 0.640767559159 18.6977 0.1041 59.9760 1.748e-04
disk VELA05MRP 528399 6.365 0.892509259102 6 F160W 40.4871 40.3276 23.7290 6.0468 2.85800197442 1.0000 0.5443 -52.7052 2.352e-04
bulge VELA05MRP 528399 6.365 0.892509259102 6 F160W 40.7526 40.8153 24.9837 1.2740 0.602152297978 2.2608 0.4913 -80.0638 2.352e-04
disk VELA05MRP 528399 6.365 0.892509259102 7 F160W 40.3652 40.7101 23.6700 5.0452 2.38459872351 1.0000 0.7200 56.8016 2.841e-04
bulge VELA05MRP 528399 6.365 0.892509259102 7 F160W 40.1715 40.5794 25.0388 3.3710 1.59329308986 17.5456 0.1619 -15.2071 2.841e-04
disk VELA05MRP 528399 6.365 0.892509259102 8 F160W 40.3342 40.6222 23.4562 4.7662 2.25273020614 1.0000 0.9133 15.4609 3.585e-04
bulge VELA05MRP 528399 6.365 0.892509259102 8 F160W 40.0652 40.7435 26.4342 1.3252 0.62635182518 19.8274 0.0477 -46.7809 3.585e-04
disk VELA05MRP 531138 6.410 0.882749869149 0 F160W 41.0796 41.0355 23.5964 4.5044 2.12201650567 1.0000 0.8614 -6.1172 4.714e-04
bulge VELA05MRP 531138 6.410 0.882749869149 0 F160W 39.9819 40.5064 25.3699 9.103e-03 0.00428841049887 8.3224 0.5060 -83.0852 4.714e-04
disk VELA05MRP 531138 6.410 0.882749869149 1 F160W 40.9705 41.1438 23.9255 5.7015 2.68596863224 1.0000 0.6173 -86.2340 4.001e-04
bulge VELA05MRP 531138 6.410 0.882749869149 1 F160W 40.8723 40.7761 24.5561 1.8290 0.861639327961 1.5944 0.7355 9.6566 4.001e-04
disk VELA05MRP 531138 6.410 0.882749869149 5 F160W 41.1689 41.1194 23.6420 5.2047 2.45192685087 1.0000 0.7591 5.3162 4.593e-04
bulge VELA05MRP 531138 6.410 0.882749869149 5 F160W 40.8493 40.7631 25.3882 1.000e-02 0.00471098593746 0.4705 0.5949 -38.2201 4.593e-04
disk VELA05MRP 531138 6.410 0.882749869149 6 F160W 41.2326 40.5722 24.0476 7.6915 3.62345483379 1.0000 0.3750 -64.9546 3.490e-04
bulge VELA05MRP 531138 6.410 0.882749869149 6 F160W 40.8319 41.0225 24.3455 2.0254 0.954163091772 1.4719 0.8502 -13.8412 3.490e-04
disk VELA05MRP 531138 6.410 0.882749869149 7 F160W 40.8457 41.1007 23.7821 5.2902 2.49220578063 1.0000 0.8936 51.3427 4.237e-04
bulge VELA05MRP 531138 6.410 0.882749869149 7 F160W 41.1178 40.6295 24.6554 2.9743 1.40118854738 18.3067 0.1461 50.2185 4.237e-04
disk VELA05MRP 531138 6.410 0.882749869149 8 F160W 40.9350 41.3604 23.7702 4.7333 2.22985097378 1.0000 0.9001 51.4281 4.343e-04
bulge VELA05MRP 531138 6.410 0.882749869149 8 F160W 40.9043 40.6387 24.6257 4.6780 2.20379922154 19.4409 0.2962 57.4568 4.343e-04
disk VELA05MRP 534105 6.459 0.872291028918 0 F160W 41.6436 41.7355 23.7837 5.1387 2.41208489344 1.0000 0.7448 -45.0191 2.828e-04
