galfit result file
galaxy ID, time step, age (GYr), camera, filter, type, pos error, px, py, sers error, sersic, mag, rad, b/a, angle, [component seperation distance]
VELA02, 320, 3.124, cam6, F160W, disk, , 333.2362, 246.0737, , 2.1915, 20.0813, 12.1517, 0.7707, -46.4563
VELA02, 320, 3.124, cam7, F160W, disk, , 229.3294, 304.2633, , 0.6065, 28.3585, 1.8213, 0.3054, 14.6009
VELA02, 320, 3.124, cam8, F160W, disk, , 294.9142, 302.5756, , 0.7107, 18.8152, 47.2002, 0.8499, 79.4690
VELA02, 330, 3.268, cam0, F160W, disk, , 301.1323, 301.3776, , 1.2786, 18.3969, 28.7423, 0.9275, 37.8736
VELA02, 330, 3.268, cam1, F160W, disk, , 298.0395, 300.7107, , 1.3594, 18.3820, 33.2990, 0.4779, 86.3879
VELA02, 330, 3.268, cam5, F160W, disk, , 301.3084, 302.2840, , 1.2521, 18.3310, 29.3300, 0.9351, 17.3747
VELA02, 330, 3.268, cam6, F160W, disk, , 295.5028, 300.5896, , 0.8652, 18.5057, 42.9048, 0.4309, -85.2061
VELA02, 330, 3.268, cam7, F160W, disk, , 302.4847, 299.9031, , 1.2763, 18.3172, 31.5139, 0.8547, -56.4512
VELA02, 330, 3.268, cam8, F160W, disk, , 302.6472, 300.5374, , 1.2967, 18.3204, 31.2134, 0.8616, -53.4506
VELA02, 340, 3.413, cam0, F160W, disk, , 301.1432, 296.4250, , 1.5821, 17.9760, 29.1145, 0.8666, 26.4654
VELA02, 340, 3.413, cam1, F160W, disk, , 303.1650, 299.4197, , 1.1136, 18.1560, 36.9053, 0.6072, -78.6179
VELA02, 340, 3.413, cam5, F160W, disk, , 298.0432, 296.6870, , 1.5309, 17.9704, 28.8816, 0.8859, -61.7796
VELA02, 340, 3.413, cam6, F160W, disk, , 304.3293, 299.3480, , 1.4829, 17.9333, 30.2340, 0.6021, -87.0738
VELA02, 340, 3.413, cam7, F160W, disk, , 296.5610, 298.5213, , 1.5719, 17.9525, 30.3696, 0.7897, -88.7606
VELA02, 340, 3.413, cam8, F160W, disk, , 296.5854, 298.3127, , 1.5956, 17.9402, 29.8235, 0.8111, -86.5987
VELA02, 350, 3.560, cam0, F160W, disk, , 301.3867, 299.9302, , 1.5950, 17.8253, 26.5866, 0.9227, 20.2073
VELA02, 350, 3.560, cam1, F160W, disk, , 299.3633, 300.5203, , 1.6400, 17.9916, 29.3444, 0.6199, -87.5264
VELA02, 350, 3.560, cam5, F160W, disk, , 300.3767, 298.9597, , 1.6170, 17.9373, 27.4945, 0.7827, 87.0003
VELA02, 350, 3.560, cam6, F160W, disk, , 301.8113, 299.3429, , 1.6631, 17.9483, 28.7134, 0.6559, -83.5422
VELA02, 350, 3.560, cam8, F160W, disk, , 299.0889, 299.6430, , 1.6901, 17.9339, 27.8147, 0.7194, 83.6227
VELA02, 360, 3.709, cam0, F160W, disk, , 300.8698, 300.5642, , 1.4054, 17.8369, 31.6451, 0.9108, -3.1760
VELA02, 360, 3.709, cam1, F160W, disk, , 302.5617, 301.2078, , 1.1276, 17.9501, 38.7952, 0.5595, -85.4065
VELA02, 360, 3.709, cam5, F160W, disk, , 299.9467, 299.6459, , 1.3179, 17.9571, 32.3710, 0.7306, -87.2955
VELA02, 360, 3.709, cam6, F160W, disk, , 301.4609, 298.8215, , 1.2053, 17.9999, 38.5121, 0.6328, 83.8574
VELA02, 360, 3.709, cam7, F160W, disk, , 299.9484, 299.2633, , 1.2826, 18.0032, 35.8000, 0.6317, 88.9433
VELA02, 360, 3.709, cam8, F160W, disk, , 299.9674, 299.4042, , 1.2926, 17.9879, 35.4188, 0.6432, 89.4448
VELA02, 370, 3.859, cam0, F160W, disk, , 301.0961, 300.1694, , 1.3613, 17.8882, 34.5477, 0.8919, -36.3062
VELA02, 370, 3.859, cam1, F160W, disk, , 299.6646, 299.1961, , 0.9464, 18.1674, 46.8322, 0.5376, 86.6681
VELA02, 370, 3.859, cam5, F160W, disk, , 298.4846, 298.3956, , 1.0662, 18.0055, 41.8435, 0.6828, -88.8000
VELA02, 370, 3.859, cam6, F160W, disk, , 303.2252, 299.4595, , 1.1298, 18.1149, 37.2483, 0.7571, 82.0628
VELA02, 370, 3.859, cam7, F160W, disk, , 299.9474, 298.9696, , 1.2155, 17.9540, 39.0041, 0.6028, 87.8260
VELA02, 370, 3.859, cam8, F160W, disk, , 299.4767, 298.9431, , 1.1687, 17.9580, 39.5958, 0.6113, 88.9922
VELA02, 380, 4.010, cam0, F160W, disk, , 301.7293, 300.6899, , 1.2210, 17.8606, 36.9628, 0.9444, -35.8532
VELA02, 380, 4.010, cam1, F160W, disk, , 297.2763, 300.6152, , 0.9440, 18.0541, 47.4325, 0.4616, 88.3341
VELA02, 380, 4.010, cam5, F160W, disk, , 303.3176, 300.1930, , 0.9200, 17.9562, 48.3997, 0.5124, -85.0777
VELA02, 380, 4.010, cam6, F160W, disk, , 304.3445, 301.2946, , 0.8396, 18.0628, 44.2959, 0.6714, -85.7017
VELA02, 380, 4.010, cam7, F160W, disk, , 301.3802, 302.0103, , 1.0206, 17.9701, 43.7598, 0.5449, -87.6900
VELA02, 380, 4.010, cam8, F160W, disk, , 301.6464, 301.9682, , 0.9993, 17.9676, 45.0080, 0.5353, -87.2561
VELA02, 390, 4.162, cam0, F160W, disk, , 300.3494, 299.0952, , 1.3304, 17.7967, 37.7303, 0.9505, -75.1666
VELA02, 390, 4.162, cam1, F160W, disk, , 300.8867, 300.1049, , 0.8786, 17.9330, 53.3653, 0.4145, 85.2637
VELA02, 390, 4.162, cam5, F160W, disk, , 296.5915, 299.4443, , 0.9995, 17.8120, 46.0659, 0.5124, -86.1763
VELA02, 390, 4.162, cam6, F160W, disk, , 300.7003, 298.8298, , 0.9244, 17.8709, 46.6821, 0.5411, -86.9024
VELA02, 390, 4.162, cam7, F160W, disk, , 294.5062, 300.2100, , 0.7698, 17.9392, 53.6649, 0.4358, -89.5607
VELA02, 390, 4.162, cam8, F160W, disk, , 293.4816, 300.3620, , 0.7278, 17.9182, 53.3750, 0.4368, -89.8419
VELA02, 400, 4.316, cam0, F160W, disk, , 308.4650, 309.9306, , 0.5712, 17.4733, 68.1868, 0.8406, -23.6136
VELA02, 400, 4.316, cam1, F160W, disk, , 304.7244, 298.9089, , 0.7119, 17.6332, 53.5237, 0.3974, 86.2707
VELA02, 400, 4.316, cam5, F160W, disk, , 303.0892, 300.7194, , 0.7491, 17.4881, 52.7079, 0.4344, 85.8359
VELA02, 400, 4.316, cam6, F160W, disk, , 292.9812, 296.4407, , 0.5643, 17.4708, 63.2152, 0.5079, -83.0783
VELA02, 400, 4.316, cam7, F160W, disk, , 298.9826, 300.5763, , 0.9535, 17.5706, 50.6298, 0.3998, 84.5199
VELA02, 410, 4.471, cam0, F160W, disk, , 300.8989, 304.0052, , 1.1948, 17.2369, 53.6433, 0.9193, -37.1077
VELA02, 410, 4.471, cam1, F160W, disk, , 307.9301, 303.8059, , 0.9521, 17.4660, 54.1500, 0.4363, 86.9253
VELA02, 410, 4.471, cam5, F160W, disk, , 303.1048, 302.7878, , 0.9771, 17.4886, 50.4431, 0.4860, -89.7183
VELA02, 410, 4.471, cam6, F160W, disk, , 299.0887, 305.4837, , 0.9846, 17.2272, 51.1619, 0.7020, -84.8439
VELA02, 410, 4.471, cam7, F160W, disk, , 305.1652, 302.2121, , 0.9673, 17.3617, 51.7078, 0.4674, 86.2550
VELA02, 410, 4.471, cam8, F160W, disk, , 304.6374, 302.2625, , 0.9850, 17.3784, 50.8843, 0.4676, 86.9088
VELA02, 420, 4.626, cam0, F160W, disk, , 301.0804, 295.3998, , 0.8613, 17.1262, 56.3939, 0.7911, -12.1348
VELA02, 420, 4.626, cam1, F160W, disk, , 301.2366, 300.9213, , 1.2232, 17.5037, 40.0743, 0.5247, 86.1467
*VELA02, 420, 4.626, cam5, F160W, bulge, , 266.8503, 299.2401, *, 10.0549, 26.4369, 0.3741, 0.0652, -53.0408
VELA02, 420, 4.626, cam6, F160W, disk, , 304.4583, 303.3902, , 0.9437, 17.0429, 52.1994, 0.6599, -77.0007
VELA02, 420, 4.626, cam7, F160W, disk, , 303.4883, 301.5892, , 0.8209, 17.4816, 47.9856, 0.4982, 86.1700
VELA02, 420, 4.626, cam8, F160W, disk, , 303.9365, 301.5783, , 0.8019, 17.5002, 48.8779, 0.4941, 86.3624
VELA02, 430, 4.783, cam0, F160W, disk, , 302.9524, 296.3709, , 1.2864, 16.8226, 46.4008, 0.8644, -5.4744
VELA02, 430, 4.783, cam1, F160W, disk, , 294.1709, 300.1154, , 1.3110, 17.0403, 43.8046, 0.6380, 88.7388
VELA02, 430, 4.783, cam5, F160W, disk, , 300.0259, 298.2021, , 1.4340, 16.8996, 42.2096, 0.6407, 78.9292
*VELA02, 430, 4.783, cam6, F160W, disk, , 305.8574, 304.5421, *, 0.0711, 26.6955, 0.7493, 0.0500, 45.4100
VELA02, 430, 4.783, cam7, F160W, disk, , 297.8718, 300.5488, , 1.4083, 16.8579, 43.2937, 0.6052, 85.1809
VELA02, 430, 4.783, cam8, F160W, disk, , 297.8499, 300.2375, , 1.3790, 16.8544, 44.5555, 0.5851, 82.9633
VELA02, 440, 4.941, cam0, F160W, disk, , 300.9439, 299.1461, , 1.0797, 16.7341, 44.7506, 0.8933, -31.2918
VELA02, 440, 4.941, cam1, F160W, disk, , 299.2893, 300.8645, , 0.9946, 17.0488, 45.2062, 0.5772, -85.0807
VELA02, 440, 4.941, cam5, F160W, disk, , 301.9026, 299.5645, , 1.3840, 16.8971, 40.7089, 0.7238, 88.4700
VELA02, 440, 4.941, cam6, F160W, disk, , 302.3506, 299.8638, , 1.0415, 16.7822, 43.5064, 0.8824, 62.1261
VELA02, 440, 4.941, cam7, F160W, disk, , 300.3810, 301.1343, , 1.1542, 16.9875, 44.0686, 0.5650, 85.4721
VELA02, 440, 4.941, cam8, F160W, disk, , 300.9245, 300.8364, , 1.1140, 16.9938, 44.6569, 0.5663, 85.5668
VELA02, 450, 5.100, cam0, F160W, disk, , 298.5947, 300.3081, , 0.9834, 16.6966, 43.9685, 0.9278, -36.2300
VELA02, 450, 5.100, cam1, F160W, disk, , 299.7556, 301.4780, , 0.9638, 17.0463, 46.3166, 0.5772, -82.8911
VELA02, 450, 5.100, cam5, F160W, disk, , 300.0161, 299.7808, , 1.3844, 16.8310, 41.0423, 0.6766, -89.3010
VELA02, 450, 5.100, cam6, F160W, disk, , 299.2483, 299.2448, , 1.1361, 16.7295, 40.2920, 0.8621, 73.1484
VELA02, 450, 5.100, cam7, F160W, disk, , 301.2253, 300.3689, , 1.3240, 16.9875, 44.6483, 0.5990, 89.3354
VELA02, 450, 5.100, cam8, F160W, disk, , 300.5700, 300.4355, , 1.3260, 16.9678, 44.1944, 0.6059, 89.2085
VELA02, 460, 5.259, cam0, F160W, disk, , 301.4363, 301.8567, , 1.0079, 16.6196, 45.8605, 0.8880, -21.9052
VELA02, 460, 5.259, cam1, F160W, disk, , 300.3456, 301.1377, , 0.9254, 16.9389, 44.9310, 0.5428, -77.6629
VELA02, 460, 5.259, cam5, F160W, disk, , 301.7110, 300.1686, , 1.1518, 16.7430, 40.5876, 0.7278, -85.4663
VELA02, 460, 5.259, cam6, F160W, disk, , 298.6748, 300.9717, , 1.0321, 16.6920, 42.9240, 0.7861, 67.9429
VELA02, 460, 5.259, cam7, F160W, disk, , 301.8594, 299.8996, , 1.0782, 16.8719, 45.0535, 0.5907, -84.4619
VELA02, 460, 5.259, cam8, F160W, disk, , 301.8050, 299.8494, , 1.1117, 16.8468, 44.1716, 0.6044, -84.5839
VELA02, 470, 5.419, cam0, F160W, disk, , 300.9912, 298.9745, , 0.8819, 16.4824, 45.2892, 0.9331, -16.8558
VELA02, 470, 5.419, cam1, F160W, disk, , 297.9305, 300.8306, , 0.7563, 16.8647, 48.5887, 0.4805, -84.8928
VELA02, 470, 5.419, cam5, F160W, disk, , 301.9490, 299.7524, , 0.9025, 16.6088, 45.2590, 0.6299, 83.4150
VELA02, 470, 5.419, cam6, F160W, disk, , 301.0794, 300.4328, , 1.0318, 16.5460, 42.8490, 0.7345, 82.2168
VELA02, 470, 5.419, cam7, F160W, disk, , 302.0020, 298.9357, , 0.9262, 16.7760, 46.2413, 0.5263, 87.9366
VELA02, 470, 5.419, cam8, F160W, disk, , 301.8489, 299.0908, , 0.9245, 16.7386, 46.1750, 0.5377, 86.8937
VELA02, 480, 5.580, cam0, F160W, disk, , 301.1468, 299.2085, , 0.8086, 16.3979, 46.4482, 0.9511, -5.6230
VELA02, 480, 5.580, cam1, F160W, disk, , 297.2670, 300.8842, , 0.8536, 16.8186, 44.4968, 0.4854, -88.5689
VELA02, 480, 5.580, cam5, F160W, disk, , 302.1786, 299.0172, , 1.0029, 16.6073, 42.1413, 0.6451, -89.3897
VELA02, 480, 5.580, cam6, F160W, disk, , 302.6494, 299.2447, , 0.9501, 16.4635, 42.8157, 0.7996, 78.8041
VELA02, 480, 5.580, cam7, F160W, disk, , 300.4908, 300.4554, , 0.8921, 16.7952, 45.9020, 0.5014, -86.8074
VELA02, 480, 5.580, cam8, F160W, disk, , 301.0216, 300.2500, , 0.9168, 16.7684, 45.3199, 0.5201, -86.8356
VELA02, 490, 5.741, cam0, F160W, disk, , 300.6068, 297.8037, , 0.8706, 16.3490, 45.6825, 0.9637, 69.6364
VELA02, 490, 5.741, cam1, F160W, disk, , 295.6717, 300.6068, , 0.8462, 16.7497, 50.4769, 0.4328, 87.6369
VELA02, 490, 5.741, cam5, F160W, disk, , 301.4771, 297.4183, , 1.0375, 16.4381, 41.1869, 0.6295, 89.7588
VELA02, 490, 5.741, cam6, F160W, disk, , 303.6250, 299.4973, , 0.9565, 16.3567, 44.4270, 0.7601, -82.4368
VELA02, 490, 5.741, cam7, F160W, disk, , 294.5307, 301.2515, , 0.8212, 16.6811, 49.5790, 0.5166, 89.1617
VELA02, 490, 5.741, cam8, F160W, disk, , 295.5804, 300.8500, , 0.8016, 16.6557, 48.8624, 0.5328, 89.1350
VELA02, 500, 5.903, cam0, F160W, disk, , 299.4256, 299.2289, , 0.7790, 16.3145, 46.7008, 0.9511, -12.7083
VELA02, 500, 5.903, cam1, F160W, disk, , 301.3165, 299.9320, , 0.8283, 16.7138, 44.7780, 0.4551, -89.8812
VELA02, 500, 5.903, cam5, F160W, disk, , 301.7913, 298.6986, , 1.0014, 16.5093, 42.6267, 0.6526, -88.1673
VELA02, 500, 5.903, cam7, F160W, disk, , 297.0251, 300.5990, , 0.9782, 16.7131, 46.8125, 0.4826, 89.4565
VELA02, 500, 5.903, cam8, F160W, disk, , 297.9541, 300.2054, , 0.9039, 16.7135, 47.9868, 0.4929, 89.0398
