galfit result file run on 07-11-2014
galaxyID timeStep age(GYr) camera filter px py mag rad sersicIndex b/a angle
VELA02 480 5.580 cam5 F160W 302.1750 299.0151 16.6072 42.1278 1.0054 0.6453 -89.3886
VELA02 480 5.580 cam6 F160W 302.5991 299.2431 16.4628 42.7215 0.9614 0.8003 78.6842
VELA02 480 5.580 cam7 F160W 300.4949 300.4544 16.7951 45.9005 0.8938 0.5016 -86.7996
VELA02 480 5.580 cam8 F160W 301.0239 300.2491 16.7683 45.3171 0.9178 0.5202 -86.8324
VELA02 490 5.741 cam0 F160W 300.3066 298.3119 16.3543 45.7442 0.8438 0.9551 81.2519
VELA02 490 5.741 cam0 F160W 387.7906 146.6380 18.9602 18.5213 1.9608 0.8813 -80.9636
VELA02 490 5.741 cam1 F160W 138.9765 360.3569 18.8496 20.2464 2.2647 0.7441 -17.9487
VELA02 490 5.741 cam1 F160W 296.9016 300.5694 16.7582 50.0429 0.8166 0.4291 87.7315
VELA02 490 5.741 cam5 F160W 301.4698 297.4274 16.4379 41.1637 1.0423 0.6300 89.7947
VELA02 490 5.741 cam6 F160W 303.1511 299.4448 16.3626 44.0781 0.9303 0.7659 -82.3527
VELA02 490 5.741 cam6 F160W 476.7369 331.5747 18.9826 19.8148 1.5986 0.7526 6.3953
VELA02 490 5.741 cam7 F160W 294.5056 301.2507 16.6809 49.5843 0.8252 0.5171 89.1584
VELA02 490 5.741 cam8 F160W 295.5547 300.8422 16.6555 48.8695 0.8068 0.5333 89.1152
VELA02 500 5.903 cam0 F160W 26.0542 353.6914 18.9644 18.0155 2.6741 0.8359 84.6053
VELA02 500 5.903 cam0 F160W 299.5243 299.1784 16.3152 46.8204 0.7661 0.9490 -11.5930
VELA02 500 5.903 cam1 F160W 301.2927 299.9297 16.7138 44.7853 0.8284 0.4549 -89.8877
VELA02 500 5.903 cam1 F160W 540.4846 594.5894 18.9751 16.6635 3.2620 0.7502 -32.4120
VELA02 500 5.903 cam5 F160W 301.7935 298.6975 16.5093 42.6065 1.0052 0.6530 -88.1550
VELA02 500 5.903 cam6 F160W 301.1899 299.1299 16.3310 44.5883 0.8319 0.8149 84.6889
VELA02 500 5.903 cam6 F160W 118.2008 334.0013 18.9492 18.5870 2.9843 0.7892 4.2950
VELA02 500 5.903 cam7 F160W 297.1133 300.5428 16.7196 47.1865 0.8942 0.4673 89.4308
VELA02 500 5.903 cam7 F160W 135.7034 587.5710 15.6956 231820.9219 12.2442 0.2274 24.3737
VELA02 500 5.903 cam8 F160W 298.0666 300.1542 16.7195 48.2072 0.8310 0.4792 89.0731
VELA02 500 5.903 cam8 F160W 123.2374 588.6022 15.2739 305132.3438 11.3195 0.2270 26.7707
VELA02 510 6.066 cam0 F160W 299.2516 299.9106 16.2908 46.9245 0.7604 0.9258 -41.8299
VELA02 510 6.066 cam0 F160W 24.5347 473.5223 19.2119 12.9836 2.1391 0.8875 74.3473
VELA02 510 6.066 cam1 F160W 607.8070 490.1921 19.2241 1.7618 19.9801 0.4521 -38.7201
VELA02 510 6.066 cam1 F160W 301.4112 301.0297 16.6427 43.6266 0.9721 0.4964 86.1872
VELA02 510 6.066 cam5 F160W 298.9299 300.0227 16.4284 44.4774 0.8675 0.5955 -85.0390
VELA02 510 6.066 cam5 F160W 114.0401 589.4911 19.1826 14.2767 2.3579 0.8335 16.4579
VELA02 510 6.066 cam6 F160W 300.7173 299.5849 16.2990 42.4441 0.8639 0.9301 79.1760
VELA02 510 6.066 cam6 F160W 25.9933 273.4441 19.1794 13.4734 2.2465 0.8478 50.9548
VELA02MRP 395638 112.581 cam5 F160W 436.7884 264.5478 20.3878 34.6367 0.7920 0.3982 -30.6229
VELA02MRP 395638 112.581 cam5 F160W 300.5359 301.8556 18.1266 37.9393 1.1585 0.9298 -20.2023
VELA02 510 6.066 cam8 F160W 296.2975 300.4625 16.5876 47.0189 0.8534 0.4566 -87.6735
VELA02 510 6.066 cam8 F160W 184.5815 542.5427 19.1605 14.4121 2.4682 0.8393 9.4185
VELA02 520 6.228 cam0 F160W 299.2191 298.4011 16.2218 46.0240 0.7999 0.9503 61.5489
VELA02 520 6.228 cam1 F160W 302.1488 301.9125 16.5657 45.1623 0.9803 0.4515 87.1819
VELA02 520 6.228 cam5 F160W 298.8947 300.0843 16.3831 41.5929 0.9865 0.6215 -88.6398
VELA02 520 6.228 cam6 F160W 302.4503 299.0700 16.2014 45.3849 0.8842 0.8504 -74.3825
VELA02 520 6.228 cam7 F160W 295.8074 301.2155 16.5600 46.2736 0.8899 0.4886 -86.3378
VELA02 520 6.228 cam8 F160W 296.0191 300.9312 16.5582 45.7897 0.9005 0.4959 -86.4897
VELA02 530 6.392 cam0 F160W 301.0902 301.3918 16.1734 45.6568 0.9079 0.9572 60.1888
VELA02 530 6.392 cam1 F160W 300.9895 300.9029 16.6013 46.6749 0.9137 0.4482 84.4288
VELA02 530 6.392 cam1 F160W 71.4749 265.4192 21.4421 26.0084 5.3729 0.6829 31.0416
VELA02 530 6.392 cam5 F160W 302.7303 301.2418 16.3359 44.9005 1.0166 0.6016 -85.3532
VELA02 530 6.392 cam6 F160W 300.1799 301.5594 16.1788 45.0294 0.9804 0.8828 -60.5147
VELA02 530 6.392 cam7 F160W 302.7674 300.6617 16.4780 43.3841 1.0124 0.4389 -86.3333
VELA02 530 6.392 cam7 F160W 294.5090 416.5071 19.0350 25.1394 6.6555 0.8747 -82.2218
VELA02 530 6.392 cam8 F160W 302.0024 300.5952 16.4541 42.8001 1.1159 0.4614 -86.3647
VELA02 540 6.555 cam0 F160W 302.1466 300.7319 16.1537 49.5319 0.7815 0.9227 -26.0140
VELA02 540 6.555 cam1 F160W 296.3054 300.9207 16.6292 45.0117 0.8497 0.4355 84.3123
VELA02 540 6.555 cam5 F160W 301.0525 299.0717 16.3257 43.7828 0.9403 0.5705 -84.4310
VELA02 540 6.555 cam6 F160W 300.8811 300.4398 16.1629 46.6847 0.8498 0.9484 -71.2104
VELA02 540 6.555 cam7 F160W 300.8925 301.4592 16.5273 46.4917 0.8787 0.4170 -88.8507
VELA02 540 6.555 cam8 F160W 300.5379 301.1807 16.5173 45.6953 0.9198 0.4176 -88.0776
VELA02 550 6.719 cam0 F160W 296.2545 300.9386 16.1393 47.8161 0.8552 0.9869 -16.1953
VELA02 550 6.719 cam1 F160W 302.1442 299.7029 16.5565 42.7045 0.9345 0.4257 86.9361
VELA02 550 6.719 cam5 F160W 295.4449 299.7931 16.3422 43.2605 1.1214 0.5720 -87.8482
VELA02 550 6.719 cam6 F160W 298.6564 296.5773 16.1452 47.6893 0.8444 0.9363 -86.0641
VELA02 550 6.719 cam7 F160W 295.5223 300.8022 16.5023 44.5352 1.0391 0.4492 89.2718
VELA02 550 6.719 cam8 F160W 295.1590 300.1846 16.5108 45.0777 1.0085 0.4426 -89.8026
VELA02 560 6.882 cam0 F160W 300.7404 300.9067 16.1274 49.4669 0.8808 0.9443 48.6908
VELA02 560 6.882 cam1 F160W 304.1362 299.9995 16.5157 44.2028 1.0401 0.4157 85.3883
VELA02 560 6.882 cam5 F160W 300.2326 300.3313 16.2811 44.7006 0.9743 0.5182 -87.4791
VELA02 560 6.882 cam6 F160W 300.0368 300.7433 16.1319 49.7113 0.8890 0.9021 -78.4521
VELA02 560 6.882 cam7 F160W 300.9613 301.0565 16.4674 46.3770 0.9850 0.4268 89.7447
VELA02 560 6.882 cam8 F160W 300.4324 300.7069 16.4874 48.4863 0.9199 0.4189 89.5595
VELA02 570 7.046 cam0 F160W 300.8997 300.9635 16.1065 47.6972 1.0116 0.9504 30.4527
VELA02 570 7.046 cam1 F160W 300.9149 300.0592 16.4713 42.4947 1.1651 0.4267 84.3924
VELA02 570 7.046 cam5 F160W 301.4357 300.6797 16.2459 44.2154 1.1021 0.5202 -89.0091
VELA02 570 7.046 cam6 F160W 300.3136 300.9402 16.1024 47.5828 1.0389 0.9387 -84.9796
VELA02 570 7.046 cam7 F160W 301.4019 301.3569 16.4114 44.4603 1.1327 0.4504 87.3662
VELA02 570 7.046 cam8 F160W 301.5920 300.5810 16.4168 44.7283 1.1297 0.4322 87.5713
VELA02 580 7.210 cam0 F160W 299.7527 300.1456 16.1224 48.0149 0.8536 0.9422 35.3804
VELA02 580 7.210 cam0 F160W 386.6827 236.9124 19.5154 58.6496 11.1127 0.8140 -8.7352
VELA02 580 7.210 cam1 F160W 298.9794 300.2057 16.4419 44.8384 1.0039 0.4179 84.9406
VELA02 580 7.210 cam5 F160W 300.9274 300.1761 16.2329 45.9939 0.9508 0.4673 88.7813
VELA02 580 7.210 cam6 F160W 375.4550 303.4315 16.2677 25792.4902 4.7864 0.5092 -87.0437
VELA02 580 7.210 cam6 F160W 301.1432 299.9677 16.1093 49.4210 0.8342 0.9112 -80.0083
VELA02 580 7.210 cam7 F160W 300.5672 301.2311 16.3805 42.9120 1.1021 0.4452 89.0528
VELA02 580 7.210 cam8 F160W 300.7372 300.7933 16.4112 45.1577 1.0326 0.4352 88.7209
VELA02 590 7.374 cam0 F160W 300.3983 300.4406 16.1057 49.6334 0.9647 0.9188 32.0069
VELA02 590 7.374 cam1 F160W 300.2670 299.4822 16.4450 44.9451 0.9893 0.4055 84.9711
VELA02 590 7.374 cam5 F160W 299.6559 299.8907 16.2287 42.7109 1.0811 0.4781 85.4347
VELA02 590 7.374 cam6 F160W 300.5223 300.0453 16.1061 49.8214 0.9490 0.9113 81.1341
VELA02 590 7.374 cam7 F160W 300.4164 301.0749 16.3708 42.1142 1.2010 0.4609 87.8625
VELA02 590 7.374 cam8 F160W 299.9636 300.5668 16.4008 44.2863 1.1554 0.4429 87.5918
VELA02MRP 241851 104.189 cam1 F160W 297.7544 298.3952 20.6361 31.9209 1.1208 0.6967 -55.3893
VELA02MRP 241851 104.189 cam5 F160W 302.6545 301.4787 20.6716 30.6850 1.2877 0.7758 86.0586
VELA02MRP 241851 104.189 cam6 F160W 302.0445 300.3083 20.7485 32.0504 1.1485 0.7261 -59.3168
VELA02MRP 241851 104.189 cam7 F160W 302.7768 300.1172 20.7447 28.3142 1.1297 0.9375 45.9918
VELA02MRP 241851 104.189 cam8 F160W 302.8077 300.3706 20.7316 29.7201 1.1257 0.8477 70.9880
VELA02MRP 243247 104.287 cam0 F160W 300.7757 299.5299 20.7303 34.3530 1.1863 0.6501 51.3189
VELA02MRP 243247 104.287 cam1 F160W 299.1439 295.6264 20.7101 35.3605 0.9684 0.7698 -3.9507
VELA02MRP 243247 104.287 cam5 F160W 264.1026 186.7533 24.2922 9.8318 1.7441 0.6227 -6.6909
VELA02MRP 243247 104.287 cam5 F160W 300.4900 298.9901 20.7568 31.7011 1.1384 0.7550 1.2878
VELA02MRP 243247 104.287 cam6 F160W 299.5774 296.5882 20.8027 33.5379 1.1562 0.7450 -64.7117
VELA02MRP 243247 104.287 cam7 F160W 300.2844 298.2364 20.7752 30.0999 1.1354 0.9591 -34.5752
VELA02MRP 243247 104.287 cam8 F160W 300.2909 298.2012 20.7772 30.0347 1.1109 0.9432 -23.0913
VELA02MRP 244529 104.376 cam0 F160W 300.7173 301.1406 20.6705 36.8015 0.9962 0.7663 35.6497
VELA02MRP 244529 104.376 cam1 F160W 300.8475 300.9411 20.6501 33.5892 1.0809 0.6820 -53.7779
VELA02MRP 244529 104.376 cam5 F160W 300.2791 302.3488 20.6545 31.9675 1.1671 0.7439 41.7601
VELA02MRP 244529 104.376 cam6 F160W 299.1169 301.2484 20.6989 35.1038 1.0686 0.7161 89.4786
VELA02MRP 244529 104.376 cam7 F160W 300.6876 302.7374 20.6711 30.2201 1.0724 0.9095 30.9589
VELA02MRP 244529 104.376 cam8 F160W 300.8480 302.6981 20.6543 30.5896 1.1425 0.8903 26.6462
VELA02MRP 245883 104.469 cam0 F160W 301.8838 296.3717 20.4902 32.1591 1.0082 0.7082 18.6813
VELA02MRP 245883 104.469 cam1 F160W 300.8896 297.9310 20.4726 31.5421 1.0788 0.7711 -17.7381
VELA02MRP 245883 104.469 cam5 F160W 299.2263 298.9431 20.5373 33.3967 1.0622 0.7086 0.9534
VELA02MRP 245883 104.469 cam6 F160W 301.0619 298.8355 20.5479 31.7717 1.2583 0.7422 69.4753
VELA02MRP 245883 104.469 cam7 F160W 298.2283 299.9301 20.5697 31.2535 1.0420 0.9415 -19.6200
VELA02MRP 245883 104.469 cam8 F160W 395.8886 300.6379 23.8168 12.6618 0.7293 0.2917 -59.4507
VELA02MRP 245883 104.469 cam8 F160W 298.1830 299.8307 20.5663 32.0250 1.0296 0.8797 -7.7328
VELA02MRP 246920 104.540 cam0 F160W 297.7031 296.4610 20.5173 37.1310 0.8567 0.6661 -8.6457
VELA02MRP 246920 104.540 cam1 F160W 297.5020 292.9622 20.4506 29.9282 1.1109 0.8915 -17.5400
VELA02MRP 246920 104.540 cam5 F160W 303.1916 299.8306 20.7508 32.8058 1.0492 0.7322 -6.8227
VELA02MRP 246920 104.540 cam5 F160W 273.2950 274.5265 21.8163 17.5871 1.1192 0.8156 -14.9680
VELA02MRP 246920 104.540 cam6 F160W 234.8196 316.3115 23.4011 15.2333 2.8471 0.9709 83.2649
VELA02MRP 246920 104.540 cam6 F160W 303.7504 291.1074 20.5469 36.5567 0.8378 0.6538 21.9822
VELA02MRP 246920 104.540 cam7 F160W 296.6279 295.3667 20.5164 37.4792 0.8577 0.8221 -45.0845
VELA02MRP 246920 104.540 cam8 F160W 296.8262 295.7740 20.5118 37.4776 0.8928 0.8089 -42.0457
VELA02MRP 248174 104.626 cam0 F160W 296.6750 285.9991 20.1640 34.7228 0.7401 0.6126 -3.3808
VELA02MRP 248174 104.626 cam5 F160W 298.4841 299.4965 20.4119 31.9063 1.0884 0.7069 -7.5915
VELA02MRP 248174 104.626 cam5 F160W 276.2972 261.4205 21.4372 11.2301 0.7238 0.9123 43.1968
VELA02MRP 248174 104.626 cam6 F160W 303.3644 300.6587 20.4888 34.7191 1.0857 0.6817 53.7853
VELA02MRP 248174 104.626 cam6 F160W 321.1726 258.4135 21.2868 17.7479 0.7165 0.6124 -77.0588
VELA02MRP 248174 104.626 cam6 F160W 349.4525 420.0109 25.5148 26.6149 4.8234 0.5254 70.4380
VELA02MRP 248174 104.626 cam7 F160W 297.7064 301.9391 20.4732 30.3909 1.0715 0.9461 -18.4757
VELA02MRP 248174 104.626 cam7 F160W 266.8801 268.7425 21.3075 13.7617 0.8954 0.7118 -52.4040
VELA02MRP 248174 104.626 cam7 F160W 338.9386 395.0707 24.6797 13.4351 7.4883 0.6899 -60.2106
VELA02MRP 248174 104.626 cam8 F160W 337.0724 389.0785 23.7554 18.6642 1.9246 0.6982 -87.7558
VELA02MRP 248174 104.626 cam8 F160W 298.2063 302.0120 20.5002 29.3560 1.1339 0.9336 8.3861
VELA02MRP 248174 104.626 cam8 F160W 268.1782 267.6480 21.2355 14.0888 0.9719 0.7621 -52.9722
VELA02MRP 249487 104.715 cam0 F160W 297.6784 291.5072 20.1970 35.0575 0.7955 0.6959 -3.8914
VELA02MRP 249487 104.715 cam1 F160W 337.7040 257.7697 23.2475 9.3554 0.5713 0.5965 14.7463
VELA02MRP 249487 104.715 cam1 F160W 274.8693 273.1917 21.2569 17.3075 0.9311 0.4918 -23.5662
VELA02MRP 249487 104.715 cam1 F160W 301.2677 298.8572 20.5027 31.7999 1.0467 0.9508 -50.2121
VELA02MRP 249487 104.715 cam5 F160W 291.8421 287.4970 20.1077 34.6479 0.7408 0.6169 -33.7591
VELA02MRP 249487 104.715 cam6 F160W 305.4936 288.5346 20.2024 39.5004 0.7848 0.6136 26.3385
VELA02MRP 249487 104.715 cam7 F160W 289.8120 288.3025 20.1281 34.9569 0.8703 0.6560 -40.2647
VELA02MRP 250775 104.802 cam0 F160W 301.6930 298.0692 19.9731 29.6493 1.1437 0.7891 -29.0572
VELA02MRP 250775 104.802 cam1 F160W 299.5093 295.1590 19.9977 31.8448 1.0772 0.7736 -52.7347
VELA02MRP 250775 104.802 cam5 F160W 302.1535 295.6111 19.9993 31.3191 1.1418 0.6565 -50.5149
VELA02MRP 250775 104.802 cam6 F160W 302.8267 295.7311 20.0114 33.5545 1.1429 0.6971 -8.4317
VELA02MRP 250775 104.802 cam7 F160W 300.0448 296.2102 20.0139 33.0451 1.0484 0.6640 -53.6413
VELA02MRP 250775 104.802 cam8 F160W 300.7301 296.3308 20.0071 32.1204 1.0897 0.6831 -54.7359
VELA02MRP 252015 104.886 cam0 F160W 303.1685 298.6592 19.9150 28.1041 1.3684 0.6936 -17.2824
VELA02MRP 252015 104.886 cam1 F160W 298.8755 301.4752 19.8656 27.4539 1.3711 0.7324 -80.2172
VELA02MRP 252015 104.886 cam5 F160W 301.7896 301.3206 19.9336 26.8696 1.4165 0.7243 -54.3471
VELA02MRP 252015 104.886 cam6 F160W 303.3976 300.8946 19.8904 28.4089 1.4176 0.7433 16.2942
VELA02MRP 252015 104.886 cam7 F160W 301.9103 302.3253 19.9462 25.5834 1.4887 0.7656 -73.5458
VELA02MRP 252015 104.886 cam8 F160W 301.7849 302.0672 19.9411 25.7514 1.4863 0.7464 -67.8065
VELA02MRP 253309 104.973 cam0 F160W 299.1607 301.8165 19.9720 27.1491 1.5209 0.7206 -19.4064
VELA02MRP 253309 104.973 cam1 F160W 302.4789 299.2640 19.8606 22.1196 1.6912 0.6798 -76.4855
VELA02MRP 253309 104.973 cam5 F160W 300.4532 299.6067 20.0019 25.6298 1.3128 0.7923 -61.4050
VELA02MRP 253309 104.973 cam6 F160W 298.7641 300.2043 19.9910 27.5019 1.4293 0.7000 17.6649
VELA02MRP 253309 104.973 cam7 F160W 302.3518 299.8590 20.0073 25.5897 1.4180 0.7438 -81.2633
VELA02MRP 253309 104.973 cam8 F160W 301.8070 299.9959 20.0145 25.3740 1.3331 0.7672 -76.8811
VELA02MRP 254401 105.046 cam0 F160W 303.6166 294.8727 19.9115 21.4224 1.7004 0.7456 -3.6012
VELA02MRP 254401 105.046 cam1 F160W 295.0446 302.8385 19.8602 20.3154 1.8943 0.7645 -80.0794
VELA02MRP 254401 105.046 cam5 F160W 301.9178 301.2271 19.9429 20.3542 1.5094 0.8433 -41.7018
VELA02MRP 254401 105.046 cam6 F160W 307.2892 301.3191 19.9020 22.2603 1.6877 0.7731 35.7209
VELA02MRP 254401 105.046 cam7 F160W 300.6004 303.3768 19.9066 20.3753 1.5992 0.8299 -59.6758
VELA02MRP 254401 105.046 cam8 F160W 300.6557 303.0465 19.9172 20.2658 1.5896 0.8731 -50.5030
VELA02MRP 255550 105.122 cam0 F160W 297.8276 305.7361 20.0299 27.3708 1.4130 0.6832 -12.7178
VELA02MRP 255550 105.122 cam1 F160W 306.5530 299.4485 19.9521 27.7722 1.4736 0.6867 86.0713
VELA02MRP 255550 105.122 cam5 F160W 298.2928 302.7834 20.0066 23.2002 1.4575 0.8331 -46.7913
VELA02MRP 255550 105.122 cam6 F160W 294.8099 301.1159 20.0194 28.1248 1.4016 0.6950 34.6536
VELA02MRP 255550 105.122 cam7 F160W 298.9336 298.9166 19.9808 21.1042 1.6952 0.9169 -82.3264
VELA02MRP 255550 105.122 cam8 F160W 298.7310 299.3117 19.9897 22.1743 1.6071 0.8721 -82.4479
VELA02MRP 256744 105.201 cam0 F160W 296.7825 303.2394 20.1899 30.3354 1.2893 0.7317 -10.1363
VELA02MRP 256744 105.201 cam1 F160W 305.3093 300.3507 20.1022 29.5389 1.4181 0.6851 84.6196
VELA02MRP 256744 105.201 cam5 F160W 297.8729 301.9442 20.0946 25.1472 1.5175 0.7801 -54.1830
VELA02MRP 256744 105.201 cam6 F160W 296.0350 299.4148 20.1778 30.5666 1.2899 0.7148 48.7582
VELA02MRP 256744 105.201 cam7 F160W 297.3882 299.9761 20.1206 23.4878 1.5248 0.8817 -68.8752
VELA02MRP 256744 105.201 cam8 F160W 297.4158 300.3954 20.1464 23.3311 1.4651 0.8842 -81.6154
VELA02MRP 258330 105.305 cam0 F160W 298.2942 299.0731 20.2282 34.1896 1.2102 0.6743 -11.0780
VELA02MRP 258330 105.305 cam1 F160W 300.8014 300.7402 20.2104 32.7525 1.0553 0.6991 87.2685
VELA02MRP 258330 105.305 cam5 F160W 298.6437 301.1826 20.1511 27.1991 1.2630 0.8103 -47.0526
VELA02MRP 258330 105.305 cam6 F160W 300.3506 298.1186 20.2371 33.6643 1.1227 0.7175 37.4269
VELA02MRP 258330 105.305 cam7 F160W 298.9202 301.0157 20.1999 26.4985 1.3326 0.8718 -71.4225
VELA02MRP 259692 105.394 cam0 F160W 295.8391 301.4827 20.1645 31.8682 1.0572 0.7963 -9.2219
VELA02MRP 259692 105.394 cam1 F160W 303.0841 301.2921 20.1476 32.9945 1.2306 0.7006 83.3633
VELA02MRP 259692 105.394 cam5 F160W 297.0192 302.4282 20.1473 26.6158 1.2410 0.8864 -67.7174
VELA02MRP 259692 105.394 cam6 F160W 297.1268 297.5605 20.1598 31.5225 1.0783 0.8070 53.0809
VELA02MRP 259692 105.394 cam7 F160W 297.1079 301.8828 20.1883 25.8513 1.3040 0.9036 89.1186
VELA02MRP 259692 105.394 cam8 F160W 297.0364 302.1699 20.1903 26.4701 1.2899 0.8807 -85.7156
VELA02MRP 261147 105.489 cam0 F160W 296.4757 304.1763 20.1328 30.7996 1.0798 0.8564 -38.9282
VELA02MRP 261147 105.489 cam1 F160W 305.3341 302.4802 20.0555 27.9622 1.1713 0.7811 73.7080
VELA02MRP 261147 105.489 cam5 F160W 297.8261 301.2022 20.1184 27.7998 1.2642 0.7686 -79.7134
VELA02MRP 261147 105.489 cam6 F160W 295.9856 296.8738 20.1091 30.2777 1.1315 0.8968 31.4543
VELA02MRP 261147 105.489 cam7 F160W 297.5971 299.5095 20.1166 28.8261 1.1863 0.8151 -85.3167
VELA02MRP 261147 105.489 cam8 F160W 297.3388 299.8901 20.1179 29.3156 1.1599 0.7699 -84.2568
VELA02MRP 262643 105.586 cam0 F160W 301.3698 298.8989 20.0032 30.6361 1.1555 0.7204 -5.3359
VELA02MRP 262643 105.586 cam1 F160W 297.8135 301.5195 19.9337 26.3255 1.4107 0.7407 78.7253
VELA02MRP 262643 105.586 cam5 F160W 301.1773 300.0656 19.9571 24.7998 1.3584 0.8313 -55.4461
VELA02MRP 262643 105.586 cam6 F160W 302.8388 300.3488 19.9754 29.1065 1.1370 0.8120 60.5200
VELA02MRP 262643 105.586 cam7 F160W 300.5182 299.9078 19.9687 24.9042 1.3550 0.8152 -73.8361
VELA02MRP 262643 105.586 cam8 F160W 300.6458 299.6727 19.9646 24.7204 1.4295 0.8239 -71.5007
VELA02MRP 264077 105.678 cam0 F160W 298.0550 296.2760 19.8683 23.4515 1.4727 0.7637 -17.6315
VELA02MRP 264077 105.678 cam1 F160W 297.0339 300.0864 19.8236 22.4546 1.5928 0.7930 63.7445
VELA02MRP 264077 105.678 cam5 F160W 296.9576 297.7894 19.7875 21.7345 1.5142 0.8440 -67.9629
VELA02MRP 264077 105.678 cam6 F160W 304.8846 298.5634 19.8266 22.1596 1.6051 0.8242 79.6066
VELA02MRP 264077 105.678 cam7 F160W 296.3561 299.0149 19.8050 22.9452 1.4211 0.8067 84.4810
VELA02MRP 264077 105.678 cam8 F160W 296.4933 298.7809 19.8112 22.1706 1.3717 0.8263 88.7283
VELA02MRP 265962 105.799 cam0 F160W 300.9573 300.8124 19.7530 20.3149 1.6137 0.9072 -13.4823
VELA02MRP 265962 105.799 cam1 F160W 300.4108 301.3253 19.7162 18.5830 1.6428 0.9449 57.9627
VELA02MRP 265962 105.799 cam5 F160W 299.7326 301.0316 19.7314 21.1385 1.4057 0.9453 -86.6119
VELA02MRP 265962 105.799 cam6 F160W 299.8622 300.3315 19.7644 20.1696 1.5231 0.8749 -58.0417
VELA02MRP 265962 105.799 cam7 F160W 299.2941 301.4887 19.7221 20.3204 1.4625 0.9628 71.3220
VELA02MRP 265962 105.799 cam8 F160W 299.3047 301.4433 19.7209 20.4598 1.4857 0.9567 76.7012
VELA02MRP 267248 105.880 cam0 F160W 299.0570 299.9060 19.7238 23.7092 1.1350 0.9006 -22.3879
VELA02MRP 267248 105.880 cam1 F160W 299.8363 299.9445 19.6351 22.8123 1.4040 0.8299 67.0227
VELA02MRP 267248 105.880 cam5 F160W 298.3260 298.5920 19.6529 25.1122 1.2210 0.8320 -71.9419
VELA02MRP 267248 105.880 cam6 F160W 301.8963 300.7577 19.7197 24.1460 1.2953 0.9288 -55.0948
VELA02MRP 267248 105.880 cam7 F160W 299.5644 298.9698 19.6950 24.1025 1.3506 0.8238 -71.2934
VELA02MRP 267248 105.880 cam8 F160W 299.3179 298.9703 19.6924 23.8510 1.2772 0.8266 -71.4316
VELA02MRP 268368 105.951 cam0 F160W 297.6048 299.1856 19.6145 26.0863 1.1881 0.8632 -33.1385
VELA02MRP 268368 105.951 cam5 F160W 298.5906 299.1010 19.6074 25.8044 1.2059 0.7843 -59.4053
VELA02MRP 268368 105.951 cam6 F160W 302.9962 301.8478 19.5993 26.1197 1.2865 0.8588 -15.7702
VELA02MRP 268368 105.951 cam7 F160W 299.3676 301.4030 19.6304 23.8989 1.3590 0.7790 -70.2032
VELA02MRP 268368 105.951 cam8 F160W 299.4815 301.2169 19.6270 24.1475 1.3159 0.7799 -70.4335
VELA02MRP 269677 106.034 cam1 F160W 299.7937 300.8039 19.6772 30.2496 1.1028 0.6792 75.1049
VELA02MRP 269677 106.034 cam5 F160W 302.4875 300.9702 19.5991 23.7507 1.2948 0.8645 -76.1692
VELA02MRP 269677 106.034 cam6 F160W 297.7854 299.8418 19.6866 27.4832 1.2565 0.8192 56.8085
VELA02MRP 269677 106.034 cam7 F160W 301.8801 299.4073 19.5876 23.3617 1.2914 0.7840 -62.7374
VELA02MRP 269677 106.034 cam8 F160W 301.8936 299.4349 19.5908 23.3838 1.2391 0.7906 -64.8871
VELA02MRP 271111 106.124 cam0 F160W 300.7043 301.9586 19.7315 23.3378 1.3572 0.9544 -83.9940
VELA02MRP 271111 106.124 cam1 F160W 302.6437 300.6128 19.6897 28.9734 1.1640 0.7668 66.4577
VELA02MRP 271111 106.124 cam5 F160W 298.8436 301.7290 19.6879 26.8893 1.1324 0.8432 -78.0539
VELA02MRP 271111 106.124 cam6 F160W 301.6444 301.2995 19.7203 22.3757 1.5169 0.9393 54.4936
VELA02MRP 271111 106.124 cam7 F160W 298.0399 300.2991 19.7184 28.0168 1.0323 0.7600 -74.1852
VELA02MRP 271111 106.124 cam8 F160W 298.1854 300.3370 19.7029 27.8796 1.0835 0.7712 -75.5828
VELA02MRP 272265 106.196 cam0 F160W 300.1706 302.3786 19.7376 24.7966 1.3039 0.9347 -65.2066
VELA02MRP 272265 106.196 cam1 F160W 300.4191 301.6667 19.6734 29.7482 1.1513 0.6992 74.3290
VELA02MRP 272265 106.196 cam5 F160W 299.2947 301.5783 19.7119 25.9780 1.2361 0.8628 -80.8147
VELA02MRP 272265 106.196 cam6 F160W 302.3897 301.3388 19.7300 24.0605 1.4078 0.8919 29.3841
VELA02MRP 272265 106.196 cam7 F160W 298.7829 301.0898 19.7204 25.7616 1.1853 0.8284 -81.4542
VELA02MRP 272265 106.196 cam8 F160W 298.8426 300.9805 19.7070 25.7835 1.2314 0.8233 -84.8760
VELA02MRP 273826 106.293 cam0 F160W 300.2604 301.1129 19.8227 27.6381 1.2900 0.9048 68.0119
VELA02MRP 273826 106.293 cam1 F160W 301.2134 302.7429 19.7939 30.7638 1.1676 0.7042 66.8923
VELA02MRP 273826 106.293 cam1 F160W 7.2945 231.9142 23.3546 26.5490 0.7139 0.6755 -4.8548
VELA02MRP 273826 106.293 cam5 F160W 299.5583 302.2939 19.7826 29.8489 1.1946 0.7344 -88.5335
